start;measure
1.355510204;1
2.673061224;2
3.823560091;3
5.165351474;4
6.460453515;5
7.689863946;6
8.971020408;7
10.005623583;8
11.362879819;9
12.584512472;10
13.818480726;11
15.258684807;12
16.391587302;13
17.964126984;14
19.130158730;15
20.423287982;16
21.625011338;17
22.857233560;18
24.162335601;19
25.324739229;20
26.482131519;21
27.846326531;22
29.284195011;23
30.388231293;24
31.916054422;25
33.068253968;26
34.509727891;27
35.659795918;28
36.863401361;29
38.229070295;30
39.373219955;31
40.855238095;32
42.061473923;33
43.540000000;34
44.655941043;35
45.811541950;36
47.245079365;37
48.476099773;38
49.680317460;39
50.942108844;40
52.123718821;41
53.282063492;42
54.568911565;43
55.755238095;44
57.194920635;45
58.302312925;46
59.492358277;47
60.599750567;48
61.934263039;49
63.058095237;50
64.320544218;51
65.614897959;52
66.830657596;53
67.976099773;54
69.259795918;55
70.567437642;56
71.668435374;57
73.111020408;58
74.383333333;59
75.597505669;60
76.995056689;61
78.204467120;62
79.349115646;63
80.614489796;64
83.446575964;64.999
