start;measure
0.613877551;1
4.064081633;2
7.364920634;3
10.154965986;4
13.511836735;5
16.520997732;6
19.881632653;7
22.601201814;8
25.399863946;9
28.041201814;10
31.339160998;11
33.915011338;12
36.040521542;13
39.470249433;14
41.921496599;15
45.576848072;16
48.501678005;17
51.454852608;18
54.166235828;19
57.075487528;20
60.030839002;21
63.083764172;22
65.984399093;23
68.973401361;24
71.351755102;25
74.570430839;26
77.154308390;27
80.603628118;28
83.834829932;29
86.905419501;30
89.920430839;31
94.066734694;32
97.639387755;33
101.269546485;34
105.586122449;35
109.090204082;36
112.587823129;37
116.969251701;38
121.662743764;39
129.518412698;40
132.725011338;41
136.576326531;42
139.928344671;43
145.147777778;43.999
