start;measure
1.342811791;1
3.845929705;2
6.781791383;3
8.852335601;4
11.056836735;5
13.242857143;6
16.338730159;7
20.205396825;8
24.614965986;9
27.634648526;10
30.882607710;11
34.198730159;12
37.566734694;13
40.843990930;14
44.355532880;15
47.636258503;16
51.070408163;17
54.174489796;18
57.692698413;19
61.468503401;20
65.369818594;21
68.669478458;22
72.231904762;23
76.399705215;24
81.282947846;25
83.906145125;26
87.098616780;27
89.423990930;28
93.096417234;29
96.063582766;30
98.964489796;31
102.134013605;32
105.399297052;33
108.463900227;34
111.542312925;35
114.893628118;36
118.151564626;37
121.041156463;38
124.066145124;39
127.806167800;40
131.444716553;41
134.633718821;42
138.388321995;43
142.877105064;44
148.100612245;45
150.102675737;46
152.228072562;47
154.299637188;48
156.335623583;49
158.310204082;50
160.255215420;51
162.313424036;52
164.491814059;53
166.511337868;54
168.469206349;55
170.515374150;56
173.180668934;57
177.739713327;58
184.033854875;59
187.414603175;60
190.756553288;61
194.184875283;62
197.586235828;63
200.883696145;64
204.265011338;65
207.913990930;66
211.258163265;67
214.575668934;68
217.864263039;69
221.950476190;70
226.024965986;71
229.267120181;72
232.781451247;73
236.728503401;74
241.060884354;75
247.024739229;76
252.877460317;77
255.629455782;78
259.094603175;79
261.457868481;80
263.960000000;81
268.323990930;82
275.736961451;82.999
