start;measure
1.179251700;1
2.862063492;2
4.736961451;3
6.136825397;4
7.794761905;5
9.268367347;6
10.813628118;7
12.271655329;8
13.893560091;9
15.484897959;10
17.134172336;11
18.827845805;12
20.400204082;13
22.112675737;14
23.818390023;15
25.401904762;16
27.108321996;17
28.751315193;18
30.442585034;19
31.963922902;20
33.737369615;21
35.350589569;22
37.124671202;23
38.822290249;24
40.447709751;25
42.021133787;26
43.543832200;27
47.754875283;28
49.800589569;29
51.801496599;30
54.015170068;31
56.091088435;32
58.052176871;33
59.982834467;34
62.097709751;35
64.121678005;36
66.283877551;37
68.126734694;38
70.230861678;39
72.079206349;40
74.517188209;41
76.714988662;42
78.714671202;43
80.712879819;44
83.110725624;45
85.487845805;46
87.620385488;47
89.617324263;48
91.860408163;49
93.578276644;50
95.372290249;51
97.138775510;52
98.820362812;53
100.480521542;54
102.197006802;55
103.984104308;56
105.801904762;57
107.655419501;58
109.545691610;59
111.893333333;60
113.507052154;61
116.048458050;62
118.237414966;63
120.395170068;64
122.798639456;65
124.838616780;66
128.758049887;67
132.070362812;68
135.668390023;69
141.022448980;69.999
