start;measure
0.195918367;0.833
3.449138322;1
5.355759637;2
7.310521542;3
9.191791383;4
11.310521540;5
13.257732426;6
15.452312925;7
17.373287982;8
19.208820862;9
21.259977324;10
23.252653061;11
25.256349206;12
27.595510204;13
29.808775512;14
31.766530612;15
33.618344671;16
35.443356009;17
37.494489796;18
39.534240363;19
41.781995465;20
44.218934240;21
46.508730159;22
48.163492063;23
50.121360544;24
52.084603175;25
53.991859410;26
55.988027211;27
58.144625850;28
59.988594104;29
61.959931973;30
64.667346939;31
66.538253968;32
68.492154195;33
70.302063492;34
72.230839002;35
74.266122449;36
76.419591837;37
78.779591837;38
80.772653061;39
83.206122449;40
86.148163265;41
88.217959184;42
91.144195012;43
96.654444500;43.999
