start;measure
1.906235828;1
4.545532880;2
7.029478458;3
9.414285714;4
12.091383220;5
14.906031746;6
19.534784580;7
22.052789116;8
24.768140590;9
27.363673469;10
29.851655329;11
32.426530612;12
34.929795918;13
37.549319728;14
40.208208617;15
42.723219955;16
45.382199546;17
48.025532880;18
50.568888889;19
53.305736961;20
56.000430839;21
58.474603175;22
61.162358277;23
63.757301587;24
66.449229025;25
68.994126984;26
71.550249433;27
74.084962207;28
76.841655329;29
79.420725624;30
82.136099773;31
84.787755102;32
87.299841270;33
89.883877551;34
92.527777778;35
95.277210884;36
100.037619048;37
102.666122449;38
105.056530612;39
107.749410431;40
110.267777778;41
112.921814059;42
115.438866213;43
117.868140590;44
120.592675737;45
123.301746032;46
125.856326531;47
128.427687075;48
130.965192744;49
133.753469388;50
136.427029478;51
139.039047619;52
141.744217687;53
144.272607710;54
146.827959184;55
149.438798186;56
152.046371882;57
154.630241875;58
157.524126984;59
159.878775510;60
162.801655330;61
165.496507937;62
168.019092971;63
170.430204082;64
173.054535147;65
175.773900227;66
179.626439909;67
185.919047619;67.999
