start;measure
0.393424036;1
3.063424036;2
5.907868481;3
8.545782313;4
11.422925170;5
14.085691610;6
16.835419501;7
19.541111111;8
22.558412698;9
25.333718821;10
28.181156463;11
30.960884354;12
33.836122449;13
36.485600907;14
39.129342404;15
42.027301587;16
44.611473923;17
47.552086168;18
50.309138322;19
52.973696145;20
56.103673473;21
58.892290249;22
61.579614512;23
64.257777778;24
66.742108844;25
69.351564626;26
71.916666667;27
74.500793651;28
77.425487528;29
79.891383220;30
82.808594104;31
85.599455782;32
88.184535147;33
90.792653061;34
93.335192744;35
95.990045351;36
98.750816327;37
101.441836735;38
103.965714286;39
107.457641723;40
109.893378685;41
112.984240363;42
115.739047619;43
118.607981859;44
121.749977324;45
124.969365080;46
128.178843537;47
130.853764172;48
133.302018141;49
135.876984127;50
138.281383220;51
140.855147392;52
143.409931973;53
146.293083900;54
148.963333333;55
151.722857143;56
154.525873018;57
157.554058957;58
160.662539683;59
163.931383220;60
166.311950113;61
168.829433107;62
171.309365079;63
173.836553288;64
176.221972790;65
178.808888889;66
181.336848073;67
183.682494331;68
186.318526077;69
189.128185941;70
191.913537415;71
194.871088435;72
197.591927438;73
209.147142857;74
212.168321995;74.999
