start;measure
0.777142857;0.750
1.553764172;1
4.571995465;2
7.506417234;3
10.440430839;4
13.203219955;5
16.038027211;6
19.247346939;7
22.481972789;8
25.465487528;9
28.427392290;10
31.455215420;11
34.532947846;12
37.209569161;13
40.286530612;14
43.284965986;15
46.364557823;16
49.541814059;17
52.446961452;18
55.633197279;19
58.331473923;20
61.598775510;21
64.417142857;22
67.465306122;23
70.842698412;24
74.013038549;25
77.114172336;26
80.171292517;27
83.520861678;28
86.758956916;29
89.761224490;30
92.668730158;31
95.384625850;32
98.231609977;33
101.066598639;34
103.650113379;35
106.281882086;36
109.027823129;37
111.884172336;38
114.769183673;39
118.212426304;40
121.093378685;41
123.880884354;42
126.777687075;43
129.437800454;44
132.276643991;45
135.005578231;46
137.652290249;47
140.473061224;48
143.460204082;49
146.729070295;50
149.927233560;51
152.952380951;52
155.781065760;53
158.966190476;54
162.942857143;55
164.810612245;55.500
