start;measure
2.503083900;1
12.086984127;2
21.688707483;3
30.334308390;4
38.861088435;5
49.015260771;6
57.540249433;7
66.890793651;8
76.564512472;9
86.533242630;10
95.367755102;11
104.594603175;12
113.129727891;13
122.335351474;14
131.713469388;15
141.614943311;16
149.995782313;17
158.198662132;18
166.432380952;19
175.457551020;20
185.382834467;21
194.421224490;22
203.049659864;23
211.199092971;24
219.396439909;25
228.511020408;26
237.947641723;27
247.778208617;28
258.940521542;29
268.060408163;30
280.129886621;31
288.206757370;31.999
