start;measure
1.371201814;1
4.452040816;2
7.418979592;3
10.633197279;4
13.782517007;5
17.231111111;6
20.249546485;7
23.117800454;8
26.125850340;9
29.206961451;10
32.109591837;11
35.112176871;12
38.369047619;13
41.324036281;14
44.389637188;15
47.314920635;16
50.623083900;17
53.589002268;18
56.773446712;19
59.740680272;20
62.951300076;21
66.254240363;22
69.396666667;23
72.783696145;24
76.467981859;25
79.999682540;26
83.535056689;27
87.439410431;28
90.346054422;29
93.299183673;30
96.841632653;31
100.424353741;32
104.083650794;33
108.088775510;34
111.278843537;35
114.555260771;36
118.521383220;37
122.000022676;38
125.997029478;39
130.021587302;40
133.073832200;41
136.075532880;42
140.073582766;43
143.748163265;44
148.069569161;45
152.794467120;46
157.658775510;47
161.863174603;48
168.842244760;48.999
