start;measure
0.676598639;0.917
1.056984127;1
4.942131519;2
9.543673469;3
14.442426304;4
19.519024943;5
23.242675737;6
27.878458050;7
32.526984127;8
37.291564626;9
41.808616780;10
47.401428571;11
51.096190476;12
55.812879819;13
60.257959184;14
64.171496599;15
67.779727892;16
71.726281179;17
74.753174603;18
78.028526077;19
80.983038549;20
83.731292517;21
86.484399093;22
90.048684807;23
93.960634921;24
98.550566893;25
103.258140590;26
108.588730159;27
113.640430839;28
118.674126984;29
125.826417234;30
129.924353741;31
134.234058957;32
139.294058957;33
144.690385488;34
149.800952381;35
154.569886621;36
158.126439909;37
162.556281179;38
166.923242630;39
171.543015873;40
176.389841270;41
180.805918367;42
185.654761905;43
190.920000000;44
195.297120181;44.666
