start;measure
1.434240363;1
5.454489796;2
9.562743764;3
14.059002268;4
17.142834467;5
21.143741497;6
25.130566893;7
29.160204082;8
32.446167800;9
35.869372638;10
40.095827664;11
43.977936508;12
47.791814059;13
52.199433108;14
56.456916100;15
60.682426304;16
64.614467120;17
69.752244898;18
72.436598639;19
76.267448980;20
80.737301587;21
84.714217687;22
88.318571429;23
92.040158730;24
96.056031746;25
100.893854875;26
104.409342404;27
109.297210884;28
114.550226757;29
119.211428571;30
123.212562358;31
127.599659864;32
130.835124717;33
134.840929705;34
139.127278912;35
143.225963719;36
146.319229025;37
149.994693878;38
154.134580499;39
158.085600907;40
162.397573696;41
168.051451247;42
170.884603175;43
175.147981859;44
179.105578231;45
183.834580499;46
186.955011338;47
191.242108844;48
195.606031746;49
199.855396825;50
203.313469388;51
207.405306122;52
211.465487528;53
215.907732426;54
219.227437642;55
223.623968254;56
227.679138322;57
231.973083900;58
236.314671202;59
241.413446712;60
247.307550940;60.999
