start;measure
0.497551020;1
1.895532880;2
3.106507937;3
4.225351474;4
5.580453515;5
6.769863946;6
8.051020408;7
9.273877551;8
10.452789116;9
11.264512472;10
12.858707483;11
14.338684807;12
15.384172336;13
16.884126984;14
18.066190476;15
19.363287982;16
20.597551020;17
21.737233560;18
23.020975057;19
24.184739229;20
25.401269841;21
26.542199546;22
27.953877551;23
29.120793651;24
30.576054422;25
31.694013605;26
32.909727891;27
34.159795918;28
35.295532880;29
36.669070295;30
37.808866213;31
39.245124717;32
40.361473923;33
41.740000000;34
43.047823129;35
44.151541950;36
45.525079365;37
46.656099773;38
47.900317460;39
49.142108844;40
50.379977324;41
51.534126984;42
52.907959184;43
53.915238095;44
55.316575964;45
56.541836735;46
57.792358277;47
58.899750567;48
60.218480726;49
61.354081633;50
62.621632654;51
63.794897959;52
65.107800454;53
66.236099773;54
67.549591836;55
68.705260771;56
69.980770975;57
71.211020408;58
72.403333333;59
73.516235828;60
74.964988662;61
76.186848073;62
77.389115646;63
78.534489796;64
80.401632653;64.999
