start;measure
0.525351474;1
3.265079365;2
5.849229025;3
8.441746032;4
11.609229025;5
14.922743764;6
17.676439909;7
20.751768707;8
24.083219955;9
27.232857143;10
30.723401361;11
33.355034014;12
36.465170068;13
39.314671202;14
42.643628118;15
45.270453515;16
48.541224490;17
51.490476190;18
55.033628118;19
57.778594104;20
60.956462585;21
64.283832200;22
68.090317460;23
70.957346939;24
74.126145125;25
77.331383220;26
81.198208617;27
84.480158730;28
87.862154195;29
90.964829932;30
94.434512472;31
97.398185941;32
100.795691610;33
103.549977324;34
106.986870748;35
110.052222222;36
113.967120181;37
116.575396825;38
119.890385488;39
122.952176871;40
126.465646259;41
129.351315193;42
132.471179138;43
135.997687075;44
139.490680272;45
142.267165533;46
145.637369615;47
149.310907029;48
153.045351474;49
156.254580499;50
159.681349206;51
162.846712018;52
166.346371882;53
169.976054422;54
173.518412698;55
176.772176871;56
180.327437642;57
184.139909297;58
187.517732426;59
190.516145125;60
196.429977324;61
200.820498864;61.999
