start;measure
0.193877551;0.750
0.504897959;1
2.070204082;2
3.602040816;3
5.019410431;4
6.813333333;5
8.735102041;6
10.449886621;7
12.005124717;8
14.011632653;9
17.777732426;10
19.505306122;11
21.104081633;12
22.769387755;13
24.324467120;14
26.005079365;15
27.710544218;16
29.415317460;17
30.892879819;18
32.755306122;19
34.515873016;20
36.199319728;21
37.956780045;22
39.652063492;23
41.315532880;24
43.341065760;25
44.930272109;26
46.828299320;27
50.984013605;28
56.394897959;29
58.061405896;30
59.718390023;31
61.478185941;32
63.109342404;33
64.702335601;34
66.367845805;35
68.190385488;36
69.996009070;37
74.456099773;38
79.198866213;39
80.795714286;40
82.525714286;41
84.200090703;42
85.916077098;43
87.615600907;44
89.294557823;45
90.879637188;46
92.260385488;47
93.869795918;48
95.425578231;49
96.810657596;50
98.705034014;51
100.504444444;51.666
