start;measure
1.141428584;0.750
2.293764172;1
5.091995465;2
7.708843537;3
10.702448980;4
13.543219955;5
16.457188209;6
19.567346939;7
22.481972789;8
25.160975056;9
27.827392290;10
30.615215420;11
33.532947846;12
36.329569161;13
39.026530612;14
42.019931972;15
44.699637188;16
47.761814059;17
50.406099773;18
53.233197279;19
55.931473923;20
58.858775510;21
61.857142857;22
64.625306122;23
67.743174603;24
70.393038549;25
73.023696145;26
75.992040816;27
78.860861678;28
81.538956916;29
84.281224490;30
86.998820862;31
89.505147392;32
91.951609977;33
94.406598639;34
96.759750567;35
99.186235828;36
101.747823129;37
104.115782313;38
106.629183673;39
109.358435374;40
111.753378685;41
114.340884354;42
116.697687075;43
119.237800454;44
121.576643991;45
123.992653061;46
126.529682540;47
129.053061224;48
132.240204082;49
134.789070295;50
137.764467120;51
140.715102041;52
143.575510204;53
146.766190476;54
150.602857143;55
153.170612245;55.500
