start;measure
2.207346939;0.833
3.019206349;1
5.288571429;2
8.450136054;3
10.740884354;4
15.696235828;5
18.189229025;6
20.664353741;7
23.576938776;8
25.829183673;9
28.230793651;10
31.163492065;11
34.109206349;12
36.776485261;13
39.667460317;14
41.976167800;15
44.203968254;16
46.492380952;17
48.950680272;18
51.244875283;19
53.407006802;20
55.556575964;21
57.441609977;22
59.312335601;23
61.421995465;24
63.942675737;25
65.961927438;26
68.013129252;27
69.918526077;28
72.679092971;29
77.178843537;30
82.135351474;31
84.517505669;32
86.432335601;33
88.468390023;34
92.679931973;35
96.843832200;36
101.752199546;37
106.506462585;38
110.750181406;39
114.978820862;40
119.963968254;41
123.683642548;42
127.921111114;43
130.548163265;44
132.730158730;45
135.217936508;46
139.953038549;47
146.651587302;47.999
