start;measure
1.602653050;1
3.511360544;2
4.893151927;3
6.151043084;4
7.425759637;5
8.692902494;6
9.942879819;7
11.251496599;8
12.542312925;9
13.896689342;10
15.237823129;11
16.525102041;12
17.781972789;13
19.204240363;14
20.524489796;15
22.063650794;16
23.183106576;17
24.475555556;18
25.801541950;19
27.289342404;20
28.434739229;21
29.850884354;22
31.146530612;23
32.679319728;24
33.966802721;25
35.381927440;26
37.030362812;27
38.614943311;28
40.246734693;29
41.726077098;30
43.177596372;31
44.688299320;32
46.324784580;33
47.812358277;34
49.320000000;35
50.793492063;36
52.293560091;37
54.063582766;38
55.319274376;39
56.773038548;40
58.429614512;41
59.799977324;42
61.223197279;43
62.671814059;44
64.189138322;45
65.699047619;46
67.127301587;47
68.478367347;48
69.745328798;49
71.075147392;50
72.313061224;51
73.679047619;52
74.923287982;53
76.271428571;54
77.666848073;55
78.968412698;56
80.366371882;57
81.618752834;58
83.182040816;59
84.491428571;60
86.064376417;61
87.378526077;62
88.768276644;63
90.116712018;64
91.598231293;65
93.065827664;66
94.329297052;67
95.697301587;68
97.170226757;69
98.575555556;70
99.976643991;71
101.542471655;72
103.193741497;73
104.790521542;74
106.368185941;75
108.016462585;76
109.612925170;77
111.213945578;78
113.076349206;79
114.467573696;80
116.136190476;81
117.689931973;82
119.317369615;83
120.945419501;84
122.466326531;85
124.121088435;86
125.737641725;87
127.299569161;88
128.908140590;89
130.278390023;90
132.125646259;91
133.588095238;92
134.966757370;93
136.633990930;94
137.587755102;94.333
