start;measure
1.929092971;1
6.794489796;2
11.494489796;3
16.019002268;4
20.057845804;5
24.543741497;6
28.950566893;7
33.900204082;8
37.588027211;9
41.788117914;10
46.123537415;11
50.777936508;12
55.271814059;13
60.172358277;14
63.995464853;15
68.862426304;16
73.578435374;17
78.452244898;18
82.283197278;19
87.344489796;20
92.357301587;21
97.327233560;22
101.163809524;23
105.835034014;24
111.284081634;25
116.793854875;26
120.509342404;27
126.197210884;28
130.770226757;29
136.091428571;30
141.012562358;31
145.979659864;32
149.875124717;33
154.080929705;34
158.718639456;35
163.133197279;36
166.839229025;37
171.334693878;38
176.094580499;39
180.745600907;40
185.277573696;41
190.304829932;42
194.917596372;43
199.527981859;44
204.245578231;45
209.054580499;46
212.755011338;47
217.322108844;48
222.286031746;49
227.195396825;50
230.941904762;51
236.125306122;52
242.298163265;53
248.410045351;54
252.247437642;55
256.823968254;56
262.466553288;57
268.193083900;58
273.094671202;59
278.953446712;60
284.797913771;60.999
