start;measure
0.931201814;1
3.952040816;2
7.098979592;3
10.673197279;4
13.942517007;5
17.371111111;6
20.585668934;7
23.557800454;8
26.644671202;9
29.635147392;10
33.049591837;11
35.932176871;12
39.209047619;13
42.360181405;14
45.489637188;15
48.691791383;16
52.030498866;17
55.667596372;18
59.113446712;19
62.180680272;20
65.573900227;21
69.154240363;22
72.571428571;23
76.324376417;24
79.926054422;25
83.732244898;26
87.035056689;27
90.778140590;28
93.606054422;29
96.659183673;30
100.261632653;31
103.835102041;32
107.183650794;33
111.348775510;34
114.398843537;35
117.915260771;36
121.673174603;37
125.201269841;38
128.697029478;39
132.241587302;40
135.053832200;41
138.173310658;42
142.213582766;43
145.937256236;44
149.849569161;45
155.112335601;46
158.558775510;47
166.463174603;48
171.973673400;48.999
