start;measure
1.214784580;1
2.680362812;2
4.034149660;3
5.427823129;4
6.749455782;5
8.023038549;6
9.442607710;7
11.005192744;8
12.268775510;9
13.651383220;10
15.102018141;11
16.519092971;12
17.908458050;13
19.364421769;14
20.843990930;15
22.279795918;16
23.546190476;17
25.145578231;18
26.587029478;19
28.059705215;20
29.437619048;21
30.876235828;22
32.283922902;23
33.798616780;24
35.231292517;25
36.692630385;26
38.084421769;27
39.536190476;28
40.979365079;29
42.539750567;30
44.097959184;31
45.690725624;32
47.061315193;33
48.554240363;34
50.188027211;35
51.556643991;36
53.031111111;37
54.498979592;38
55.961405896;39
57.503333333;40
59.096417234;41
60.751065760;42
62.259931972;43
63.803922902;44
65.289637188;45
66.815215420;46
68.605714286;47
70.520634921;48
72.435170068;49
73.947006803;50
75.566190476;51
77.129773243;52
78.955102041;53
80.517913832;54
81.989365079;55
83.552131519;56
85.161133787;57
86.858412698;58
88.461609977;59
89.950816327;60
91.480498866;61
93.021609977;62
94.574784580;63
96.227006803;64
97.982131519;65
99.351904762;66
100.857052154;67
102.424263039;68
103.873786848;69
105.403968254;70
107.061768706;71
108.525714286;72
109.967097506;73
111.475918367;74
113.081111111;75
114.747369615;76
116.153083900;77
117.594965986;78
119.196712018;79
120.703333333;80
122.205827664;81
123.700498866;82
125.202176871;83
126.644671202;84
128.091791383;85
129.565600907;86
131.143083900;87
132.724693878;88
134.312766440;89
135.837664400;90
137.422539683;91
139.024807256;92
140.541632653;93
141.995374150;94
143.544308390;95
144.985396825;96
146.838117914;97
148.560045351;98
150.172244898;99
151.765555556;100
153.352244898;101
155.179501134;102
158.360839002;103
160.124489796;104
161.564308390;105
163.005963719;106
164.739954649;107
166.378367347;108
168.182471655;109
173.414285714;109.999
