start;measure
0.238662132;1
2.749886621;2
7.070453515;3
9.596938776;4
12.161746032;5
14.615850340;6
17.190340136;7
19.555487528;8
22.038639456;9
24.681337868;10
27.090770975;11
29.454172336;12
31.829115646;13
34.322040816;14
36.729501134;15
39.155283447;16
41.536598638;17
43.966734694;18
46.270725624;19
48.498095238;20
50.926417234;21
53.162086168;22
55.495986395;23
58.027687075;24
60.367913832;25
62.822176871;26
65.331587302;27
67.720997732;28
69.958888889;29
72.405668934;30
74.938435374;31
77.478639456;32
80.051655329;33
82.446825396;34
84.900136054;35
87.313151927;36
89.965396825;37
92.384104308;38
94.649206349;39
97.198956916;40
99.348888889;41
101.726213152;42
104.144557823;43
106.540272109;44
108.745215420;45
111.113446712;46
113.472743764;47
115.908503401;48
118.276213152;49
120.559160998;50
122.951655329;51
125.231700680;52
127.593605442;53
129.922811791;54
132.373083900;55
134.798548753;56
137.158412698;57
139.470702948;58
141.814149660;59
144.085034014;60
146.389183673;61
148.861995465;62
151.114739229;63
153.499954649;64
155.845102041;65
158.267596372;66
160.574693878;67
163.018730159;68
165.498684807;69
167.808480726;70
170.155283447;71
172.438911565;72
174.727619048;73
176.930680272;74
179.147981859;75
181.332108844;76
183.738480726;77
186.074557823;78
188.217210884;79
190.722675737;80
192.942993197;81
195.293356009;82
197.551451247;83
199.741768707;84
202.008140590;85
204.243310658;86
206.579365079;87
208.902698413;88
211.244058957;89
213.652471655;90
215.996145125;91
218.331292517;92
220.557891156;93
222.916507937;94
225.200476190;95
227.623015873;96
229.937278912;97
232.293015873;98
234.803628118;99
237.227346939;100
239.781972789;101
242.296099773;102
244.949886621;103
247.799909297;104
250.061179138;105
252.618956916;106
255.034013605;107
257.605419501;108
259.874784580;109
262.371473923;110
264.857233560;111
267.298548753;112
269.695011338;113
272.047482993;114
274.405986395;115
276.617823129;116
278.842040816;117
281.272477324;118
283.664331066;119
286.222448980;120
288.690204082;121
291.194671202;122
293.538775510;123
295.928707483;124
298.397551020;125
300.876780045;126
303.240022676;127
305.734149660;128
308.465124717;129
311.264920635;130
314.783582766;131
317.347210884;132
319.753560091;133
322.301814059;134
324.956235828;135
327.602040816;136
331.460770975;137
334.585215420;137.500
