start;measure
0.323718821;1
1.632426304;2
2.953151927;3
4.238344671;4
5.545759637;5
6.952902494;6
8.202879819;7
9.540362812;8
10.958820862;9
12.316689342;10
13.757823129;11
15.045102041;12
16.481972789;13
18.070589569;14
19.232290249;15
20.883650794;16
22.023106576;17
23.435555556;18
24.901541950;19
26.369342404;20
27.574739229;21
28.990884354;22
30.526530612;23
31.899319728;24
33.166802721;25
34.591995465;26
36.300521542;27
37.941020408;28
39.399433107;29
40.946077098;30
42.317596372;31
44.364852608;32
45.984784580;33
47.572358277;34
49.170000000;35
50.613492063;36
52.193560091;37
53.781383220;38
55.159274376;39
56.591519274;40
58.089614512;41
59.534081633;42
61.003197279;43
62.434195011;44
63.809138322;45
65.347165533;46
66.727301587;47
68.078367347;48
69.384149660;49
70.641678005;50
71.896439909;51
73.259047619;52
74.563287982;53
75.931428571;54
77.346848073;55
78.887437642;56
80.186371882;57
81.558752834;58
83.042040816;59
84.431428571;60
86.145600907;61
87.298526077;62
88.748276644;63
90.168639456;64
91.598231293;65
92.981746032;66
94.389297052;67
95.957301587;68
97.350226757;69
98.715555556;70
100.036643991;71
101.695419501;72
103.333741497;73
104.690521542;74
106.468185941;75
107.991269841;76
109.693854875;77
111.333945578;78
113.078253968;79
114.607573696;80
116.176190476;81
117.689931973;82
119.357369615;83
120.805419501;84
122.306326531;85
123.781088435;86
125.257641725;87
126.810340136;88
128.308140590;89
129.646780046;90
131.365646259;91
132.582879819;92
134.106757370;93
135.634807256;94
136.534920635;94.333
