start;measure
0.696598639;0.917
1.056984127;1
4.702131519;2
8.723673469;3
13.022426304;4
17.679024943;5
21.623968254;6
26.118458050;7
30.806984127;8
35.791564626;9
40.388616780;10
45.291269842;11
48.996190476;12
54.492879819;13
58.876916100;14
63.671496599;15
68.086575964;16
72.926281179;17
76.786099773;18
80.088526077;19
84.590294785;20
87.491292517;21
90.704399093;22
94.728684807;23
98.560634921;24
103.010566893;25
107.512018141;26
112.699365080;27
117.694557823;28
122.414126984;29
127.426417234;30
130.864353741;31
135.814058957;32
141.034058957;33
146.425442177;34
151.800952381;35
156.889886621;36
161.242562358;37
165.358163264;38
171.103242630;39
175.363015873;40
180.629523810;41
185.125918367;42
189.978571430;43
195.160000000;44
199.857120181;44.666
