start;measure
0.977346939;1
4.605079365;2
7.489229025;3
9.941746032;4
12.903061224;5
15.782743764;6
18.316439909;7
21.277687075;8
24.103219955;9
26.833990930;10
29.612403628;11
32.155034014;12
34.965170068;13
37.844761905;14
40.843628118;15
43.252063492;16
46.056403061;17
48.745059524;18
51.677256236;19
54.238594104;20
57.176462585;21
60.003832200;22
63.006598639;23
65.799115646;24
68.706145125;25
71.916394558;26
75.352018141;27
78.218367347;28
81.442154195;29
84.542108844;30
87.634512472;31
90.478185941;32
93.335691610;33
95.969977324;34
98.906870748;35
101.652222222;36
104.687120181;37
107.375396825;38
110.230385488;39
113.352176871;40
116.485646259;41
119.173945578;42
122.071179138;43
125.132630385;44
128.465555556;45
131.317687075;46
134.457369615;47
138.153484505;48
141.155117158;49
144.014580499;50
146.912698413;51
149.879546485;52
152.919395314;53
156.276054422;54
159.716961451;55
162.761088435;56
165.967437642;57
169.159909297;58
172.917278912;59
175.916145125;60
180.929977324;61
184.813696144;61.999
