start;measure
0.734784580;1
2.090476190;2
3.474149660;3
4.867823129;4
6.229455782;5
7.536077098;6
9.208390023;7
10.945192744;8
12.208775510;9
13.591383220;10
15.002018141;11
16.319092971;12
17.788458050;13
19.273877551;14
20.652312925;15
22.119795918;16
23.536984127;17
24.945578231;18
26.407029478;19
27.820249433;20
29.157619048;21
30.612630385;22
31.983922902;23
33.514308390;24
34.954036281;25
36.412630385;26
37.784421769;27
39.082993197;28
40.540770975;29
42.035362812;30
43.557959184;31
45.000158730;32
46.521315193;33
47.974240363;34
49.468027211;35
50.976643991;36
52.483605442;37
53.878979592;38
55.279387755;39
56.723333333;40
58.359138322;41
59.681201814;42
61.237482993;43
62.769365079;44
64.249637188;45
65.775215420;46
67.605714286;47
69.443968254;48
71.058163265;49
72.647006803;50
74.366122449;51
75.872970522;52
77.397301587;53
79.097913832;54
80.558934240;55
82.037092971;56
83.424489796;57
84.843310658;58
86.461609977;59
88.030816327;60
89.441496598;61
90.985464853;62
92.414784580;63
94.007006803;64
95.742131519;65
97.111904762;66
98.537414966;67
99.997437642;68
101.388299320;69
102.847551020;70
104.433922902;71
105.865714286;72
107.227097506;73
108.715918367;74
110.241111111;75
111.647369615;76
113.007471655;77
114.433945578;78
115.911927438;79
117.303333333;80
118.805827664;81
120.184240363;82
121.602176871;83
122.964671202;84
124.411791383;85
125.765600907;86
127.317800454;87
128.732938776;88
130.171519274;89
131.713832200;90
133.202539683;91
134.977959184;92
136.339818594;93
137.683900227;94
139.064308390;95
140.423083900;96
141.998117914;97
143.540045351;98
145.052244898;99
146.525555556;100
148.132244898;101
149.959501134;102
153.140839002;103
154.984489796;104
156.464308390;105
158.065963719;106
159.839954649;107
161.458367347;108
163.282471655;109
168.514285714;109.999
