start;measure
0.311315193;1
3.143424036;2
5.707868481;3
8.173129252;4
10.822925170;5
13.265691610;6
15.815419501;7
18.186190476;8
21.138503401;9
24.033718821;10
26.441156463;11
29.280884354;12
32.176122449;13
34.745600907;14
37.357573696;15
40.027301587;16
42.511473923;17
45.432086168;18
48.176205593;19
50.653696145;20
53.633741497;21
56.472290249;22
59.439614512;23
62.157777778;24
64.720702948;25
67.131564626;26
69.644535147;27
72.089909297;28
74.725487528;29
77.262063492;30
80.428594104;31
83.159455782;32
85.744535147;33
88.669024943;34
91.415192744;35
94.050045351;36
96.757551020;37
99.303650794;38
101.552222222;39
104.897641723;40
107.573378685;41
110.490045351;42
113.299047619;43
115.967981859;44
118.949977324;45
121.945873016;46
124.958843537;47
127.713764172;48
130.006893424;49
132.416984127;50
134.846757370;51
137.335147392;52
139.869931973;53
142.693083900;54
145.363333333;55
148.162857143;56
150.797165533;57
153.670521542;58
156.502539683;59
159.427074830;60
162.145510204;61
164.829433107;62
167.138730159;63
169.496553288;64
171.805986395;65
174.148888889;66
176.616848073;67
179.182494331;68
181.778526077;69
184.908185941;70
187.533537415;71
190.443605442;72
193.447392290;73
207.847142857;74
210.868321995;74.999
