start;measure
2.698117914;1
5.451179138;2
8.055578231;3
10.654285714;4
13.491383220;5
16.386031746;6
22.014784580;7
24.772789116;8
27.525804989;9
30.249274376;10
33.071655329;11
35.766530612;12
38.499070295;13
41.312267574;14
43.948208617;15
46.643219955;16
49.382199546;17
52.125532880;18
54.706167800;19
57.322811791;20
60.260430839;21
63.054603175;22
65.873446712;23
68.572131519;24
71.328253968;25
73.894126984;26
76.470249433;27
79.196349206;28
81.941655329;29
84.620725624;30
87.528843537;31
90.456326531;32
93.159841270;33
95.943877551;34
98.627777778;35
101.437210884;36
107.617619048;37
110.366122449;38
112.898367347;39
115.549410431;40
118.347777778;41
121.200453515;42
123.958866213;43
126.805668934;44
129.652675737;45
132.287936508;46
135.056371882;47
138.007687075;48
140.525192744;49
143.353469388;50
146.418253968;51
149.251020408;52
152.064217687;53
154.752607710;54
157.487959184;55
160.278798186;56
163.066371882;57
166.019183673;58
168.824126984;59
171.660430839;60
174.604331066;61
177.396507937;62
180.179092971;63
182.850204082;64
185.634535147;65
188.513900227;66
192.626439909;67
198.919047619;67.999
