start;measure
0.344376417;1
1.882063492;2
3.436961451;3
4.839229025;4
6.274761905;5
7.692811791;6
9.133628118;7
10.571655329;8
12.053560091;9
13.595941043;10
15.159886621;11
16.710884354;12
18.181768707;13
19.642993197;14
21.118390023;15
22.541904762;16
23.981451247;17
25.391315193;18
26.842585034;19
28.254784580;20
29.677369615;21
31.110589569;22
32.464671202;23
33.880839002;24
35.267709751;25
36.627845805;26
38.043832200;27
41.154875283;28
43.328866213;29
45.321496599;30
47.400408163;31
49.391088435;32
51.352176871;33
53.368299320;34
55.397709751;35
57.401678005;36
59.543877551;37
61.566734694;38
63.610861678;39
65.526984127;40
67.757188209;41
69.814988662;42
71.774671202;43
73.725646259;44
76.238185941;45
78.527845805;46
80.639795918;47
82.558594104;48
84.380408163;49
86.078276644;50
87.712290249;51
89.258775510;52
90.800362812;53
92.320521542;54
93.885668934;55
95.404104308;56
96.901904762;57
98.395419501;58
99.865691610;59
101.333333333;60
102.809206349;61
104.248458050;62
105.657414966;63
107.095170068;64
108.558639456;65
110.004308390;66
111.918049887;67
114.210317460;68
116.638004535;69
119.484648526;69.999
