0.0	1	1	1.0	0.25	['E2', 'E5']
0.25	1	1.25	0.125	0.08	['E2', 'B4', 'E5']
0.33	1	1.33	0.0625	0.17	['B2', 'B4', 'E5']
0.5	1	1.5	0.25	0.17	['B2', 'G#4', 'E5']
0.67	1	1.67	0.0625	0.08	['G#3', 'G#4', 'E5']
0.75	1	1.75	0.125	0.25	['G#3', 'E4', 'E5']
1.0	1	2	0.5	0.25	['E2', 'D#5']
1.25	1	2.25	0.125	0.08	['E2', 'B4', 'D#5']
1.33	1	2.33	0.0625	0.17	['B2', 'B4', 'D#5']
1.5	1	2.5	0.25	0.17	['B2', 'G#4', 'D#5']
1.67	1	2.67	0.0625	0.08	['G#3', 'G#4', 'D#5']
1.75	1	2.75	0.125	0.25	['G#3', 'D#4', 'D#5']
2.0	1	3	0.5	0.25	['E2', 'D5']
2.25	1	3.25	0.125	0.08	['E2', 'B4', 'D5']
2.33	1	3.33	0.0625	0.17	['B2', 'B4', 'D5']
2.5	1	3.5	0.25	0.17	['B2', 'G#4', 'D5']
2.67	1	3.67	0.0625	0.08	['G#3', 'G#4', 'D5']
2.75	1	3.75	0.125	0.25	['G#3', 'D4', 'D5']
3.0	2	1	1.0	0.25	['E2', 'C#5']
3.25	2	1.25	0.125	0.08	['E2', 'A#4', 'C#5']
3.33	2	1.33	0.0625	0.17	['C#3', 'A#4', 'C#5']
3.5	2	1.5	0.25	0.17	['C#3', 'E4', 'C#5']
3.67	2	1.67	0.0625	0.08	['A#3', 'E4', 'C#5']
3.75	2	1.75	0.125	0.25	['A#3', 'C#4', 'C#5']
4.0	2	2	0.5	0.25	['E2', 'C#5']
4.25	2	2.25	0.125	0.08	['E2', 'A#4', 'C#5']
4.33	2	2.33	0.0625	0.17	['C#3', 'A#4', 'C#5']
4.5	2	2.5	0.25	0.17	['C#3', 'E4', 'C#5']
4.67	2	2.67	0.0625	0.08	['A#3', 'E4', 'C#5']
4.75	2	2.75	0.125	0.25	['A#3', 'C#4', 'C#5']
5.0	2	3	0.5	0.25	['E2', 'C5']
