chord_str,chord_cnt,chord_freq,composite
Bb:7,1384,0.07492015373788773,False
F:7,1157,0.06263194933145672,False
N,1135,0.06144102203215504,False
Eb:7,1017,0.05505332106317328,False
Eb,673,0.036431548746819684,False
G:7,613,0.033183565203269635,False
C:7,612,0.03312943214421047,False
Ab:7,556,0.030097980836897093,False
D:7,503,0.02722892870676122,False
Ab,482,0.0260921344665187,False
C:min7,482,0.0260921344665187,False
Bb,442,0.023926812104152005,False
G:min7,397,0.021490824446489473,False
D:min7,330,0.017863909489525254,False
G,315,0.017051913603637742,False
Bb:min7,307,0.016618849131164404,False
Eb:min7,293,0.015860986304336057,False
F:min7,291,0.015752720186217723,False
F,267,0.014453526768797706,False
A:min7,257,0.01391219617820603,False
Db,243,0.013154333351377686,False
F:min,236,0.012775401937963515,False
Eb:maj6,233,0.012613002760786012,False
A:7,203,0.01098901098901099,False
Db:7,186,0.010068748985005142,False
Ab:maj6,183,0.00990634980782764,False
C,182,0.009852216748768473,False
Bb:maj6,156,0.00844475721323012,False
Gb:7,150,0.008119958858875115,False
Eb:maj7,146,0.007903426622638446,False
Db:maj6,146,0.007903426622638446,False
F:maj7,138,0.0074703621501651055,False
E:dim7,137,0.007416229091105939,False
G:maj7,119,0.006441834028040924,False
D,105,0.005683971201212581,False
C:maj7,98,0.005305039787798408,False
E:7,96,0.0051967736696800736,False
Bb:maj7,96,0.0051967736696800736,False
F#:7,94,0.005088507551561739,False
Ab:maj9,88,0.004763709197206734,False
G:dim7,84,0.004547176960970065,False
Ab:maj7,80,0.004330644724733395,False
Eb:min6,80,0.004330644724733395,False
C:min,78,0.00422237860661506,False
E:hdim7,78,0.00422237860661506,False
E:min7,73,0.003951713311319223,False
B:maj7,72,0.003897580252260055,False
Db:maj7,71,0.003843447193200888,False
A:dim7,66,0.003572781897905051,False
Gb,66,0.003572781897905051,False
C#:min7,65,0.003518648838845883,False
A:hdim7,63,0.0034103827207275484,False
Ab:min7,62,0.003356249661668381,False
D:dim7,62,0.003356249661668381,False
"C:(3,5,b7,b9)",60,0.003247983543550046,False
Bb:maj6/5,57,0.0030855843663725436,False
"G:(3,5,b7,b9)",57,0.0030855843663725436,False
Bb:7/5,56,0.0030314513073133762,False
Eb:9,55,0.002977318248254209,False
F:hdim7,53,0.002869052130135874,False
Ab:9,51,0.002760786012017539,False
F:maj6,50,0.002706652952958372,False
B:7,49,0.002652519893899204,False
B:min7,47,0.0025442537757808695,False
Bb:min,45,0.0024359876576625344,False
B:dim7,44,0.002381854598603367,False
G:hdim7,44,0.002381854598603367,False
C:maj6,42,0.0022735884804850324,False
Gb:maj6,42,0.0022735884804850324,False
"D:(3,#5,b7,#9)",42,0.0022735884804850324,False
F#:min7,40,0.0021653223623666973,False
B:hdim7,39,0.00211118930330753,False
Db/3,39,0.00211118930330753,False
F:minmaj7,39,0.00211118930330753,False
Bb:dim7,38,0.0020570562442483627,False
Db:min7,35,0.0018946570670708603,False
G:min,35,0.0018946570670708603,False
A:min9,33,0.0017863909489525254,False
F/5,32,0.0017322578898933579,False
Db:maj9,32,0.0017322578898933579,False
"Bb:(3,#5,b7)",32,0.0017322578898933579,False
G:9,31,0.0016781248308341905,False
F:9,30,0.001623991771775023,False
C:hdim7,30,0.001623991771775023,False
Bb:7/3,30,0.001623991771775023,False
"F:(3,#5,b7)",28,0.0015157256536566881,False
C:dim7,27,0.0014615925945975208,False
A:maj6,26,0.0014074595355383533,False
D:min,26,0.0014074595355383533,False
E,25,0.001353326476479186,False
D:dim,24,0.0012991934174200184,False
Gb:maj7,24,0.0012991934174200184,False
Bb:min6,24,0.0012991934174200184,False
"B:(4,5,9,13)",24,0.0012991934174200184,False
Gb:dim7,24,0.0012991934174200184,False
"D:(3,#5,b7,b9)",24,0.0012991934174200184,False
Db:maj6/3,23,0.001245060358360851,False
Bb:maj6/3,23,0.001245060358360851,False
D:hdim7,22,0.0011909272993016835,False
"Bb:(3,5,b7,b9)",22,0.0011909272993016835,False
Eb:dim7,21,0.0011367942402425162,False
Eb:min9,21,0.0011367942402425162,False
C:min6,21,0.0011367942402425162,False
F#:hdim7,21,0.0011367942402425162,False
Eb:min,20,0.0010826611811833487,False
Db:9,20,0.0010826611811833487,False
D:maj7,19,0.0010285281221241813,False
"F:(3,5,b7,b9)",19,0.0010285281221241813,False
F#:dim7,18,0.0009743950630650138,False
Ab:min6,18,0.0009743950630650138,False
Cb:maj7,18,0.0009743950630650138,False
Db:min,18,0.0009743950630650138,False
"F:(3,#5,b7,#11)",18,0.0009743950630650138,False
"G:(b3,5,b7,11)",18,0.0009743950630650138,False
A:dim,17,0.0009202620040058464,False
D:min9,17,0.0009202620040058464,False
E:9,16,0.0008661289449466789,False
Bb:9,16,0.0008661289449466789,False
"Db:(3,5,b7,b13)",15,0.0008119958858875115,False
C:dim,14,0.0007578628268283441,False
Ab:min,14,0.0007578628268283441,False
Cb:7,14,0.0007578628268283441,False
"Ab:(3,5,b7,13)",14,0.0007578628268283441,False
"Ab:(3,5,b7,b9,13)",14,0.0007578628268283441,False
F:min6,13,0.0007037297677691766,False
C#:7,13,0.0007037297677691766,False
"Ab:(3,#5,b7,b9)",13,0.0007037297677691766,False
"Bb:(3,5,b7,#11)",13,0.0007037297677691766,False
C#:dim7,12,0.0006495967087100092,False
E:dim,12,0.0006495967087100092,False
"Bb:(3,5,b7,#9)",12,0.0006495967087100092,False
"E:(b3,5,b7,9,11)",12,0.0006495967087100092,False
"E:(3,5,7,9,11)",12,0.0006495967087100092,False
Db:7/3,12,0.0006495967087100092,False
F:dim7,12,0.0006495967087100092,False
"Gb:(3,5,b7,13)",12,0.0006495967087100092,False
"B:(3,5,b7,13)",12,0.0006495967087100092,False
"A:(3,#5,b7,#9)",12,0.0006495967087100092,False
