Offset	Measure	Beat	Beat Strength	Length	Pitches
0.0	0	2.67	0.25	0.5	['D4']
0.5	1	1.0	1.0	0.75	['G2', 'G3', 'B3', 'G4']
1.25	1	1.5	0.125	0.25	['G2', 'G3', 'F#4']
1.5	1	1.67	0.25	0.5	['G2', 'G3', 'G4']
2.0	1	2.0	0.5	0.75	['D2', 'D3', 'F#4', 'A4']
2.75	1	2.5	0.125	0.25	['D2', 'D3', 'E4', 'G4']
3.0	1	2.67	0.25	0.5	['D2', 'D3', 'F#4', 'A4']
3.5	2	1.0	1.0	1.5	['G2', 'G3', 'G4', 'B4']
5.0	2	2.0	0.5	0.5	['G4']
5.5	2	2.33	0.25	0.5	
6.0	2	2.67	0.25	0.5	['B1', 'B2', 'B3']
6.5	3	1.0	1.0	0.75	['C2', 'C3', 'C4']
7.25	3	1.5	0.125	0.25	['C2', 'C3', 'B3']
7.5	3	1.67	0.25	0.5	['C2', 'C3', 'C4']
8.0	3	2.0	0.5	0.75	['C#2', 'C#3', 'C#4']
8.75	3	2.5	0.125	0.25	['C#2', 'C#3', 'B3']
9.0	3	2.67	0.25	0.5	['C#2', 'C#3', 'C#4']
9.5	4	1.0	1.0	0.75	['D2', 'D3', 'D4']
10.25	4	1.5	0.125	0.25	['D2', 'D3', 'F#4']
10.5	4	1.67	0.25	0.5	['D2', 'D3', 'A4']
11.0	4	2.0	0.5	0.75	['F#2', 'F#3', 'D5']
11.75	4	2.5	0.125	0.25	['F#2', 'F#3', 'A4', 'D5']
12.0	4	2.67	0.25	0.5	['F#2', 'F#3', 'F#4']
12.5	5	1.0	1.0	0.75	['G2', 'G3', 'E4']
13.25	5	1.5	0.125	0.25	['G2', 'G3', 'G4', 'B4']
13.5	5	1.67	0.25	0.5	['G2', 'G3', 'F#4', 'A4']
14.0	5	2.0	0.5	0.75	['A3', 'E4', 'G4']
14.75	5	2.5	0.125	0.25	['A3', 'D4', 'F#4']
15.0	5	2.67	0.25	0.5	['A2', 'C#4', 'E4']
15.5	6	1.0	1.0	0.75	['D3', 'D4']
16.25	6	1.5	0.125	0.25	['A2', 'D4']
16.5	6	1.67	0.25	0.5	['F#2']
17.0	6	2.0	0.5	1.0	['D2']
18.0	6	2.67	0.25	0.5	['F#4', 'A4']
18.5	7	1.0	1.0	0.75	['D2', 'D3', 'F#4', 'A4']
19.25	7	1.5	0.125	0.25	['D2', 'D3', 'E4', 'G4']
19.5	7	1.67	0.25	0.5	['D2', 'D3', 'F#4', 'A4']
20.0	7	2.0	0.5	1.0	['G2', 'G3', 'G4', 'B4']
21.0	7	2.67	0.25	0.5	['G2', 'G3', 'G4']
21.5	8	1.0	1.0	1.0	['C2', 'C3', 'E4']
22.5	8	1.67	0.25	0.5	['C#2', 'C#3', 'A4']
23.0	8	2.0	0.5	1.0	['D2', 'D3', 'F#4']
24.0	8	2.67	0.25	0.5	['B1', 'B2', 'G4']
24.5	9	1.0	1.0	1.5	['C2', 'C3', 'E4']
26.0	9	2.0	0.5	1.5	['D2', 'D3', 'C4', 'F#4']
27.5	10	1.0	1.0	0.75	['G2', 'G3', 'G4']
28.25	10	1.5	0.125	0.25	['G2', 'G3', 'G4', 'B4']
28.5	10	1.67	0.25	0.5	['G2', 'G3', 'D5']
29.0	10	2.0	0.5	0.75	['B1', 'B2', 'G5']
29.75	10	2.5	0.125	0.25	['B1', 'B2', 'D5']
30.0	10	2.67	0.25	0.5	['B1', 'B2', 'B4']
30.5	11	1.0	1.0	0.75	['C2', 'C3', 'A4']
31.25	11	1.5	0.125	0.25	['C2', 'C3', 'C5', 'E5']
31.5	11	1.67	0.25	0.5	['C2', 'C3', 'B4', 'D5']
32.0	11	2.0	0.5	0.75	['D2', 'D3', 'A4', 'C5']
32.75	11	2.5	0.125	0.25	['D2', 'D3', 'G4', 'B4']
33.0	11	2.67	0.25	0.5	['D2', 'D3', 'F#4', 'A4']
33.5	12	1.0	1.0	0.75	['E2', 'E3', 'G4']
34.25	12	1.5	0.125	0.25	['E2', 'E3', 'B4']
34.5	12	1.67	0.25	0.5	['E2', 'E3', 'D5']
35.0	12	2.0	0.5	0.75	['B1', 'B2', 'G5']
35.75	12	2.5	0.125	0.25	['B1', 'B2', 'D5']
36.0	12	2.67	0.25	0.5	['B1', 'B2', 'B4']
36.5	13	1.0	1.0	0.75	['C2', 'C3', 'A4']
37.25	13	1.5	0.125	0.25	['C2', 'C3', 'C5', 'E5']
37.5	13	1.67	0.25	0.5	['C2', 'C3', 'B4', 'D5']
38.0	13	2.0	0.5	0.75	['D2', 'D3', 'A4', 'C5']
38.75	13	2.5	0.125	0.25	['D2', 'D3', 'G4', 'B4']
39.0	13	2.67	0.25	0.5	['D2', 'D3', 'F#4', 'A4']
39.5	14	1.0	1.0	0.75	['G3', 'G4']
40.25	14	1.5	0.125	0.25	['D3', 'G4']
40.5	14	1.67	0.25	0.5	['B2']
41.0	14	2.0	0.5	1.0	['G2']
42.0	14	2.67	0.25	0.5	
42.5	15	1.0	1.0	0.25	['D2', 'D3', 'A4']
42.75	15	1.25	0.125	0.12	['D2', 'D3', 'F#4', 'A4']
42.88	15	1.38	0.0625	0.12	['D2', 'D3', 'G4', 'A4']
43.0	15	1.5	0.25	0.25	['A4']
43.25	15	1.75	0.125	0.25	['A4']
43.5	15	2.0	0.5	0.25	['F#2', 'F#3', 'A4']
