start;end;shorthand;extended;majmin;majmin_inv
1.54;3.54;"F:min";"F:(b3,5)";"F:min";"F:min"
3.54;5.18;"C:maj";"C:(3,5)";"C:maj";"C:maj"
5.18;6.68;"F:min";"F:(b3,5)";"F:min";"F:min"
6.68;8.3;"C:maj";"C:(3,5)";"C:maj";"C:maj"
8.3;9.78;"A#:min";"A#:(b3,5)";"A#:min";"A#:min"
9.78;11.32;"F:min";"F:(b3,5)";"F:min";"F:min"
11.32;12.78;"C:7";"C:(3,5,b7)";"C:maj";"C:maj"
12.78;14.36;"F:min";"F:(b3,5)";"F:min";"F:min"
14.36;15.92;"C:7";"C:(3,5,b7)";"C:maj";"C:maj"
15.92;17.6;"F:min";"F:(b3,5)";"F:min";"F:min"
17.6;19.22;"C:maj";"C:(3,5)";"C:maj";"C:maj"
19.22;20.5;"F:min";"F:(b3,5)";"F:min";"F:min"
20.5;20.76;"G:maj/B";"G:(3,5)/B";"G:maj";"G:maj/B"
20.76;22.36;"C:min";"C:(b3,5)";"C:min";"C:min"
22.36;24.04;"C:maj";"C:(3,5)";"C:maj";"C:maj"
24.04;25.28;"F:min";"F:(b3,5)";"F:min";"F:min"
25.28;25.58;"G:maj/B";"G:(3,5)/B";"G:maj";"G:maj/B"
25.58;27.22;"C:min";"C:(b3,5)";"C:min";"C:min"
27.22;28.3;"D:maj";"D:(3,5)";"D:maj";"D:maj"
28.3;28.82;"G:7";"G:(3,5,b7)";"G:maj";"G:maj"
28.82;30.46;"C:min";"C:(b3,5)";"C:min";"C:min"
30.46;31.52;"D:maj";"D:(3,5)";"D:maj";"D:maj"
31.52;32.04;"G:7";"G:(3,5,b7)";"G:maj";"G:maj"
32.04;33.6;"C:min";"C:(b3,5)";"C:min";"C:min"
33.6;35.32;"E:dim7";"E:(b3,b5,bb7)";"E:min";"E:min"
35.32;36.34;"F:min";"F:(b3,5)";"F:min";"F:min"
36.34;36.64;"F:maj/C";"F:(3,5)/C";"F:maj";"F:maj/C"
36.64;36.88;"C:7";"C:(3,5,b7)";"C:maj";"C:maj"
36.88;37.98;"F:min/C";"F:(b3,5)/C";"F:min";"F:min/C"
37.98;38.52;"F:min";"F:(b3,5)";"F:min";"F:min"
38.52;40.2;"E:dim7";"E:(b3,b5,bb7)";"E:min";"E:min"
40.2;41.28;"F:min";"F:(b3,5)";"F:min";"F:min"
41.28;41.52;"F:maj/C";"F:(3,5)/C";"F:maj";"F:maj/C"
41.52;41.8;"C:7";"C:(3,5,b7)";"C:maj";"C:maj"
41.8;42.9;"F:min/C";"F:(b3,5)/C";"F:min";"F:min/C"
42.9;44;"F:min";"F:(b3,5)";"F:min";"F:min"
44;55.02;"F:maj";"F:(3,5)";"F:maj";"F:maj"
55.02;57.06;"C:7";"C:(3,5,b7)";"C:maj";"C:maj"
57.06;61.06;"F:maj";"F:(3,5)";"F:maj";"F:maj"
