start;end;shorthand;extended;majmin;majmin_inv
0.44;3.02;"A#:min";"A#:(b3,5)";"A#:min";"A#:min"
3.02;3.68;"F#:maj7";"F#:(3,5,7)";"F#:maj";"F#:maj"
3.68;4;"E:dim7";"E:(b3,b5,bb7)";"E:min";"E:min"
4;4.34;"C#:maj/F";"C#:(3,5)/F";"C#:maj";"C#:maj/F"
4.34;5.66;"C#:maj";"C#:(3,5)";"C#:maj";"C#:maj"
5.66;6.86;"D#:min";"D#:(b3,5)";"D#:min";"D#:min"
6.86;7.54;"A#:min/C#";"A#:(b3,5)/C#";"A#:min";"A#:min/C#"
7.54;8.16;"B:maj";"B:(3,5)";"B:maj";"B:maj"
8.16;8.88;"A#:min/F";"A#:(b3,5)/F";"A#:min";"A#:min/F"
8.88;9.7;"F:maj";"F:(3,5)";"F:maj";"F:maj"
9.7;10.98;"A#:min";"A#:(b3,5)";"A#:min";"A#:min"
10.98;12.38;"C:hdim7/D#";"C:(b3,b5,b7)/D#";"C:min";"C:min/D#"
12.38;13.7;"F:7";"F:(3,5,b7)";"F:maj";"F:maj"
13.7;15.02;"A#:min";"A#:(b3,5)";"A#:min";"A#:min"
15.02;16.42;"A#:min";"A#:(b3,5)";"A#:min";"A#:min"
16.42;17.92;"C:hdim7/D#";"C:(b3,b5,b7)/D#";"C:min";"C:min/D#"
17.92;19.3;"F:7";"F:(3,5,b7)";"F:maj";"F:maj"
19.3;20.64;"A#:min";"A#:(b3,5)";"A#:min";"A#:min"
20.64;21.98;"A:dim7";"A:(b3,b5,bb7)";"A:min";"A:min"
21.98;23.34;"A#:min";"A#:(b3,5)";"A#:min";"A#:min"
23.34;24.66;"A:dim7";"A:(b3,b5,bb7)";"A:min";"A:min"
24.66;26.02;"F:maj/C";"F:(3,5)/C";"F:maj";"F:maj/C"
26.02;26.34;"A#:min/C#";"A#:(b3,5)/C#";"A#:min";"A#:min/C#"
26.34;27.32;"G#:maj/C";"G#:(3,5)/C";"G#:maj";"G#:maj/C"
27.32;28;"F#:maj/A#";"F#:(3,5)/A#";"F#:maj";"F#:maj/A#"
28;28.76;"C#:maj/G#";"C#:(3,5)/G#";"C#:maj";"C#:maj/G#"
28.76;29.5;"F#:maj";"F#:(3,5)";"F#:maj";"F#:maj"
29.5;29.84;"C#:maj/G#";"C#:(3,5)/G#";"C#:maj";"C#:maj/G#"
29.84;30.18;"G#:7";"G#:(3,5,b7)";"G#:maj";"G#:maj"
30.18;31.64;"C#:maj";"C#:(3,5)";"C#:maj";"C#:maj"
31.64;32.3;"F#:maj/A#";"F#:(3,5)/A#";"F#:maj";"F#:maj/A#"
32.3;32.64;"F:min/C";"F:(b3,5)/C";"F:min";"F:min/C"
32.64;33;"C:7";"C:(3,5,b7)";"C:maj";"C:maj"
33;34.32;"F:min";"F:(b3,5)";"F:min";"F:min"
34.32;36.84;"E:dim7/G";"E:(b3,b5,bb7)/G";"E:min";"E:min/G"
36.84;37.52;"F:min/G#";"F:(b3,5)/G#";"F:min";"F:min/G#"
37.52;39.74;"F:(3,5,b7,b9)/A";"F:(3,5,b7,b9)/A";"F:maj";"F:maj/A"
39.74;40.88;"A#:min";"A#:(b3,5)";"A#:min";"A#:min"
40.88;41.28;"A#:(3,5,b7,b9)";"A#:(3,5,b7,b9)";"A#:maj";"A#:maj"
41.28;42.72;"D#:min";"D#:(b3,5)";"D#:min";"D#:min"
42.72;44.06;"A#:min/F";"A#:(b3,5)/F";"A#:min";"A#:min/F"
44.06;45.5;"F:(3,5,b7,b9)";"F:(3,5,b7,b9)";"F:maj";"F:maj"
45.5;48.18;"A:dim7";"A:(b3,b5,bb7)";"A:min";"A:min"
48.18;49.52;"C:hdim7/D#";"C:(b3,b5,b7)/D#";"C:min";"C:min/D#"
49.52;50.46;"A:dim7";"A:(b3,b5,bb7)";"A:min";"A:min"
50.46;52.18;"C:hdim7/D#";"C:(b3,b5,b7)/D#";"C:min";"C:min/D#"
52.18;53.66;"F:(3,5,b7,b9)";"F:(3,5,b7,b9)";"F:maj";"F:maj"
53.66;54.48;"A#:min";"A#:(b3,5)";"A#:min";"A#:min"
54.48;55.36;"A#:(3,5,b7,b9)/D";"A#:(3,5,b7,b9)/D";"A#:maj";"A#:maj/D"
55.36;56.76;"D#:min";"D#:(b3,5)";"D#:min";"D#:min"
56.76;58.14;"A#:min/F";"A#:(b3,5)/F";"A#:min";"A#:min/F"
58.14;59.62;"F:(3,5,b7,b9)";"F:(3,5,b7,b9)";"F:maj";"F:maj"
59.62;62.32;"A#:min";"A#:(b3,5)";"A#:min";"A#:min"
62.32;62.7;"B:maj/D#";"B:(3,5)/D#";"B:maj";"B:maj/D#"
62.7;63.04;"F#:maj/C#";"F#:(3,5)/C#";"F#:maj";"F#:maj/C#"
63.04;63.9;"C#:7";"C#:(3,5,b7)";"C#:maj";"C#:maj"
63.9;65.52;"F#:maj";"F#:(3,5)";"F#:maj";"F#:maj"
65.52;66.96;"F#:maj";"F#:(3,5)";"F#:maj";"F#:maj"
66.96;69.76;"C#:7/G#";"C#:(3,5,b7)/G#";"C#:maj";"C#:maj/G#"
69.76;71.18;"F#:maj/A#";"F#:(3,5)/A#";"F#:maj";"F#:maj/A#"
71.18;74;"D#:(3,5,b7,b9)/A#";"D#:(3,5,b7,b9)/A#";"D#:maj";"D#:maj/A#"
74;74.68;"G#:min";"G#:(b3,5)";"G#:min";"G#:min"
74.68;75.36;"C#:7";"C#:(3,5,b7)";"C#:maj";"C#:maj"
75.36;76.7;"A#:maj/D";"A#:(3,5)/D";"A#:maj";"A#:maj/D"
76.7;79.42;"D#:(3,5,b7,b9)/A#";"D#:(3,5,b7,b9)/A#";"D#:maj";"D#:maj/A#"
79.42;80.18;"G#:min";"G#:(b3,5)";"G#:min";"G#:min"
80.18;80.94;"C#:7";"C#:(3,5,b7)";"C#:maj";"C#:maj"
80.94;82.34;"F#:maj";"F#:(3,5)";"F#:maj";"F#:maj"
82.34;86.78;"F:(3,5,b7,b9)/A";"F:(3,5,b7,b9)/A";"F:maj";"F:maj/A"
86.78;87.44;"C:hdim7/F#";"C:(b3,b5,b7)/F#";"C:min";"C:min/F#"
87.44;88.98;"F:(3,5,b7,b9)/A";"F:(3,5,b7,b9)/A";"F:maj";"F:maj/A"
88.98;90.36;"A#:min";"A#:(b3,5)";"A#:min";"A#:min"
90.36;91.84;"C:hdim7/D#";"C:(b3,b5,b7)/D#";"C:min";"C:min/D#"
91.84;93.32;"F:7";"F:(3,5,b7)";"F:maj";"F:maj"
93.32;94.72;"A#:min";"A#:(b3,5)";"A#:min";"A#:min"
94.72;96.24;"A#:min";"A#:(b3,5)";"A#:min";"A#:min"
96.24;97.9;"C:hdim7/D#";"C:(b3,b5,b7)/D#";"C:min";"C:min/D#"
97.9;99.32;"F:7";"F:(3,5,b7)";"F:maj";"F:maj"
99.32;100.72;"A#:min";"A#:(b3,5)";"A#:min";"A#:min"
100.72;102.18;"A:dim7";"A:(b3,b5,bb7)";"A:min";"A:min"
102.18;103.64;"A#:min";"A#:(b3,5)";"A#:min";"A#:min"
103.64;105.04;"A:dim7";"A:(b3,b5,bb7)";"A:min";"A:min"
105.04;106.44;"F:maj/C";"F:(3,5)/C";"F:maj";"F:maj/C"
106.44;107.1;"A#:min/C#";"A#:(b3,5)/C#";"A#:min";"A#:min/C#"
107.1;107.74;"G#:maj/C";"G#:(3,5)/C";"G#:maj";"G#:maj/C"
107.74;108.62;"F#:maj/A#";"F#:(3,5)/A#";"F#:maj";"F#:maj/A#"
108.62;109.28;"C#:maj/G#";"C#:(3,5)/G#";"C#:maj";"C#:maj/G#"
109.28;110;"F#:maj";"F#:(3,5)";"F#:maj";"F#:maj"
110;110.38;"C#:maj/G#";"C#:(3,5)/G#";"C#:maj";"C#:maj/G#"
110.38;110.74;"G#:7";"G#:(3,5,b7)";"G#:maj";"G#:maj"
110.74;112.18;"C#:maj";"C#:(3,5)";"C#:maj";"C#:maj"
112.18;112.54;"F#:maj/A#";"F#:(3,5)/A#";"F#:maj";"F#:maj/A#"
112.54;113.2;"F:min/C";"F:(b3,5)/C";"F:min";"F:min/C"
113.2;113.52;"C:7";"C:(3,5,b7)";"C:maj";"C:maj"
113.52;114.8;"F:min";"F:(b3,5)";"F:min";"F:min"
114.8;117.48;"E:dim7/G";"E:(b3,b5,bb7)/G";"E:min";"E:min/G"
117.48;118.12;"F:min/G#";"F:(b3,5)/G#";"F:min";"F:min/G#"
118.12;120.32;"F:(3,5,b7,b9)/A";"F:(3,5,b7,b9)/A";"F:maj";"F:maj/A"
120.32;121.46;"A#:min";"A#:(b3,5)";"A#:min";"A#:min"
121.46;121.88;"A#:(3,5,b7,b9)";"A#:(3,5,b7,b9)";"A#:maj";"A#:maj"
121.88;123.36;"D#:min";"D#:(b3,5)";"D#:min";"D#:min"
123.36;124.72;"A#:min/F";"A#:(b3,5)/F";"A#:min";"A#:min/F"
124.72;126.18;"F:(3,5,b7,b9)";"F:(3,5,b7,b9)";"F:maj";"F:maj"
126.18;129.06;"A:dim7";"A:(b3,b5,bb7)";"A:min";"A:min"
129.06;130.38;"C:hdim7/D#";"C:(b3,b5,b7)/D#";"C:min";"C:min/D#"
130.38;131.68;"A:dim7";"A:(b3,b5,bb7)";"A:min";"A:min"
131.68;133.08;"C:hdim7/D#";"C:(b3,b5,b7)/D#";"C:min";"C:min/D#"
133.08;134.64;"F:(3,5,b7,b9)";"F:(3,5,b7,b9)";"F:maj";"F:maj"
134.64;135.88;"A#:min";"A#:(b3,5)";"A#:min";"A#:min"
135.88;136.36;"A#:(3,5,b7,b9)/D";"A#:(3,5,b7,b9)/D";"A#:maj";"A#:maj/D"
136.36;137.86;"D#:min";"D#:(b3,5)";"D#:min";"D#:min"
137.86;139.22;"A#:min/F";"A#:(b3,5)/F";"A#:min";"A#:min/F"
139.22;143.84;"F:(3,5,b7,b9)";"F:(3,5,b7,b9)";"F:maj";"F:maj"
143.84;144.16;"A#:min/F";"A#:(b3,5)/F";"A#:min";"A#:min/F"
144.16;145.36;"F:7";"F:(3,5,b7)";"F:maj";"F:maj"
145.36;148.22;"A#:min";"A#:(b3,5)";"A#:min";"A#:min"
148.22;148.9;"F#:maj7";"F#:(3,5,7)";"F#:maj";"F#:maj"
148.9;149.22;"E:dim7";"E:(b3,b5,bb7)";"E:min";"E:min"
149.22;149.56;"C#:maj/F";"C#:(3,5)/F";"C#:maj";"C#:maj/F"
149.56;150.96;"C#:maj";"C#:(3,5)";"C#:maj";"C#:maj"
150.96;159.32;"A#:min";"A#:(b3,5)";"A#:min";"A#:min"
