start;end;shorthand;extended;majmin;majmin_inv
0.2;1.36;"F:min";"F:(b3,5)";"F:min";"F:min"
1.36;2.08;"C:(b9)";"C:(b9)";"C:maj";"C:maj"
2.08;2.9;"F:min";"F:(b3,5)";"F:min";"F:min"
2.9;3.6;"C:(b9)";"C:(b9)";"C:maj";"C:maj"
3.6;4.34;"C:min7";"C:(b3,5,b7)";"C:min";"C:min"
4.34;9.62;"F:min";"F:(b3,5)";"F:min";"F:min"
9.62;11.2;"C:7";"C:(3,5,b7)";"C:maj";"C:maj"
11.2;13.48;"F:min";"F:(b3,5)";"F:min";"F:min"
13.48;14.02;"G:7/B";"G:(3,5,b7)/B";"G:maj";"G:maj/B"
14.02;17.78;"C:maj";"C:(3,5)";"C:maj";"C:maj"
17.78;19.5;"C:7/A#";"C:(3,5,b7)/A#";"C:maj";"C:maj/A#"
19.5;20.2;"G#:maj";"G#:(3,5)";"G#:maj";"G#:maj"
20.2;21.1;"G:dim/G#";"G:(b3,b5)/G#";"G:min";"G:min/G#"
21.1;22.76;"G#:maj";"G#:(3,5)";"G#:maj";"G#:maj"
22.76;23.62;"F:min7";"F:(b3,5,b7)";"F:min";"F:min"
23.62;24.12;"C:min/G";"C:(b3,5)/G";"C:min";"C:min/G"
24.12;24.32;"G:7";"G:(3,5,b7)";"G:maj";"G:maj"
24.32;26;"C:min";"C:(b3,5)";"C:min";"C:min"
26;26.84;"D:dim/F";"D:(b3,b5)/F";"D:min";"D:min/F"
26.84;27.72;"D#:maj/G";"D#:(3,5)/G";"D#:maj";"D#:maj/G"
27.72;28.6;"D:dim/F";"D:(b3,b5)/F";"D:min";"D:min/F"
28.6;29.42;"D#:maj/G";"D#:(3,5)/G";"D#:maj";"D#:maj/G"
29.42;30.26;"E:dim/G";"E:(b3,b5)/G";"E:min";"E:min/G"
30.26;30.9;"F:min/G#";"F:(b3,5)/G#";"F:min";"F:min/G#"
30.9;31.82;"E:dim/G";"E:(b3,b5)/G";"E:min";"E:min/G"
31.82;32.76;"F:min/G#";"F:(b3,5)/G#";"F:min";"F:min/G#"
32.76;33.66;"F:(3,5,b7,b9)/A";"F:(3,5,b7,b9)/A";"F:maj";"F:maj/A"
33.66;34.52;"A#:min";"A#:(b3,5)";"A#:min";"A#:min"
34.52;35.32;"A#:(3,5,b7,b9)/D";"A#:(3,5,b7,b9)/D";"A#:maj";"A#:maj/D"
35.32;36.2;"D#:min";"D#:(b3,5)";"D#:min";"D#:min"
36.2;38.54;"A#:min/F";"A#:(b3,5)/F";"A#:min";"A#:min/F"
38.54;38.84;"F:7";"F:(3,5,b7)";"F:maj";"F:maj"
38.84;39.28;"A#:min";"A#:(b3,5)";"A#:min";"A#:min"
39.28;43.34;"C:7";"C:(3,5,b7)";"C:maj";"C:maj"
43.34;44.08;"F:min";"F:(b3,5)";"F:min";"F:min"
44.08;45.86;"C:maj";"C:(3,5)";"C:maj";"C:maj"
45.86;50.14;"F:min";"F:(b3,5)";"F:min";"F:min"
50.14;50.98;"G:7/B";"G:(3,5,b7)/B";"G:maj";"G:maj/B"
50.98;56.4;"C:maj";"C:(3,5)";"C:maj";"C:maj"
56.4;58.06;"C:7/A#";"C:(3,5,b7)/A#";"C:maj";"C:maj/A#"
58.06;58.9;"C#:maj/G#";"C#:(3,5)/G#";"C#:maj";"C#:maj/G#"
58.9;59.72;"G#:(3,5,b7,b9)";"G#:(3,5,b7,b9)";"G#:maj";"G#:maj"
59.72;60.62;"C#:maj";"C#:(3,5)";"C#:maj";"C#:maj"
60.62;61.48;"C#:(3,5,#6)";"C#:(3,5,#6)";"C#:maj";"C#:maj"
61.48;62.28;"F:maj/A";"F:(3,5)/A";"F:maj";"F:maj/A"
62.28;63.1;"A#:maj";"A#:(3,5)";"A#:maj";"A#:maj"
63.1;63.58;"F:maj/C";"F:(3,5)/C";"F:maj";"F:maj/C"
63.58;63.88;"C:7";"C:(3,5,b7)";"C:maj";"C:maj"
63.88;64.32;"F:maj";"F:(3,5)";"F:maj";"F:maj"
64.32;66.36;"F:min";"F:(b3,5)";"F:min";"F:min"
66.36;70;"A#:min/C#";"A#:(b3,5)/C#";"A#:min";"A#:min/C#"
70;71.98;"G#:maj";"G#:(3,5)";"G#:maj";"G#:maj"
71.98;74.46;"G:(3,b5,b7)/B";"G:(3,b5,b7)/B";"G:maj";"G:maj/B"
74.46;79.2;"C:maj";"C:(3,5)";"C:maj";"C:maj"
79.2;80.8;"C:7/A#";"C:(3,5,b7)/A#";"C:maj";"C:maj/A#"
80.8;81.7;"C#:maj/G#";"C#:(3,5)/G#";"C#:maj";"C#:maj/G#"
81.7;82.52;"G#:(3,5,b7,b9)";"G#:(3,5,b7,b9)";"G#:maj";"G#:maj"
82.52;83.34;"C#:maj";"C#:(3,5)";"C#:maj";"C#:maj"
