start;end;shorthand;extended;majmin;majmin_inv
0.32;1.76;"C:min";"C:(b3,5)";"C:min";"C:min"
1.76;3.08;"C:min7/A#";"C:(b3,5,b7)/A#";"C:min";"C:min/A#"
3.08;4.26;"G#:maj";"G#:(3,5)";"G#:maj";"G#:maj"
4.26;5.68;"C:min/D#";"C:(b3,5)/D#";"C:min";"C:min/D#"
5.68;6.78;"D:hdim7/F";"D:(b3,b5,b7)/F";"D:min";"D:min/F"
6.78;7.96;"G:maj";"G:(3,5)";"G:maj";"G:maj"
7.96;9.28;"C:min";"C:(b3,5)";"C:min";"C:min"
9.28;10.66;"G:maj";"G:(3,5)";"G:maj";"G:maj"
10.66;13.12;"C:min";"C:(b3,5)";"C:min";"C:min"
13.12;15.86;"G:maj";"G:(3,5)";"G:maj";"G:maj"
15.86;18.5;"C:min";"C:(b3,5)";"C:min";"C:min"
18.5;21.56;"G:maj";"G:(3,5)";"G:maj";"G:maj"
21.56;27.26;"B:min/F#";"B:(b3,5)/F#";"B:min";"B:min/F#"
27.26;28.82;"E:min7";"E:(b3,5,b7)";"E:min";"E:min"
28.82;30.08;"F#:7";"F#:(3,5,b7)";"F#:maj";"F#:maj"
30.08;32.66;"B:min";"B:(b3,5)";"B:min";"B:min"
32.66;33.4;"G:7";"G:(3,5,b7)";"G:maj";"G:maj"
33.4;34.04;"C:min/G";"C:(b3,5)/G";"C:min";"C:min/G"
34.04;35.46;"G:maj";"G:(3,5)";"G:maj";"G:maj"
35.46;38.24;"C:min";"C:(b3,5)";"C:min";"C:min"
38.24;40.8;"G:maj";"G:(3,5)";"G:maj";"G:maj"
40.8;43.56;"C:min";"C:(b3,5)";"C:min";"C:min"
43.56;46.92;"G:maj";"G:(3,5)";"G:maj";"G:maj"
46.92;53.02;"B:min/F#";"B:(b3,5)/F#";"B:min";"B:min/F#"
53.02;54.48;"E:min7";"E:(b3,5,b7)";"E:min";"E:min"
54.48;56.24;"F#:7";"F#:(3,5,b7)";"F#:maj";"F#:maj"
56.24;59.04;"B:min";"B:(b3,5)";"B:min";"B:min"
59.04;60.32;"G:7";"G:(3,5,b7)";"G:maj";"G:maj"
60.32;61.14;"C:min/G";"C:(b3,5)/G";"C:min";"C:min/G"
61.14;61.92;"G:maj";"G:(3,5)";"G:maj";"G:maj"
61.92;63.04;"C:maj";"C:(3,5)";"C:maj";"C:maj"
63.04;64.76;"D:9/F#";"D:(3,5,b7,9)/F#";"D:maj";"D:maj/F#"
64.76;65.92;"G:maj";"G:(3,5)";"G:maj";"G:maj"
65.92;67.16;"A:7/E";"A:(3,5,b7)/E";"A:maj";"A:maj/E"
67.16;68.42;"D:min";"D:(b3,5)";"D:min";"D:min"
68.42;69.86;"G:(3,5,b7,b9)";"G:(3,5,b7,b9)";"G:maj";"G:maj"
69.86;71.72;"C:maj";"C:(3,5)";"C:maj";"C:maj"
71.72;72.52;"F:maj";"F:(3,5)";"F:maj";"F:maj"
72.52;73.74;"C:maj/E";"C:(3,5)/E";"C:maj";"C:maj/E"
73.74;74.48;"G:min/D";"G:(b3,5)/D";"G:min";"G:min/D"
74.48;74.98;"A:maj/C#";"A:(3,5)/C#";"A:maj";"A:maj/C#"
74.98;75.84;"A#:maj/D";"A#:(3,5)/D";"A#:maj";"A#:maj/D"
75.84;76.54;"C:7/E";"C:(3,5,b7)/E";"C:maj";"C:maj/E"
76.54;77.92;"F:maj";"F:(3,5)";"F:maj";"F:maj"
77.92;79.38;"D:min7/F";"D:(b3,5,b7)/F";"D:min";"D:min/F"
79.38;80.6;"D:(3,5,b7,b9)/F#";"D:(3,5,b7,b9)/F#";"D:maj";"D:maj/F#"
80.6;83.52;"G:maj";"G:(3,5)";"G:maj";"G:maj"
83.52;85.54;"C:maj";"C:(3,5)";"C:maj";"C:maj"
85.54;86.04;"D:9/F#";"D:(3,5,b7,9)/F#";"D:maj";"D:maj/F#"
86.04;87.86;"G:maj";"G:(3,5)";"G:maj";"G:maj"
87.86;88.76;"A:7/E";"A:(3,5,b7)/E";"A:maj";"A:maj/E"
88.76;89.76;"D:min";"D:(b3,5)";"D:min";"D:min"
89.76;91.44;"G:(3,5,b7,b9)";"G:(3,5,b7,b9)";"G:maj";"G:maj"
91.44;93.32;"C:maj";"C:(3,5)";"C:maj";"C:maj"
93.32;94.1;"F:maj";"F:(3,5)";"F:maj";"F:maj"
94.1;95.34;"C:maj/E";"C:(3,5)/E";"C:maj";"C:maj/E"
95.34;96.06;"G:min/D";"G:(b3,5)/D";"G:min";"G:min/D"
96.06;96.7;"A:maj/C#";"A:(3,5)/C#";"A:maj";"A:maj/C#"
96.7;97.44;"A#:maj/D";"A#:(3,5)/D";"A#:maj";"A#:maj/D"
97.44;98.1;"C:7/E";"C:(3,5,b7)/E";"C:maj";"C:maj/E"
98.1;99.48;"F:maj";"F:(3,5)";"F:maj";"F:maj"
99.48;100.8;"D:min7/F";"D:(b3,5,b7)/F";"D:min";"D:min/F"
100.8;102.04;"D:(3,5,b7,b9)/F#";"D:(3,5,b7,b9)/F#";"D:maj";"D:maj/F#"
102.04;103.32;"G:maj";"G:(3,5)";"G:maj";"G:maj"
103.32;104.54;"G:7/F";"G:(3,5,b7)/F";"G:maj";"G:maj/F"
104.54;105.8;"C:min/D#";"C:(b3,5)/D#";"C:min";"C:min/D#"
105.8;107.6;"G:7/D";"G:(3,5,b7)/D";"G:maj";"G:maj/D"
107.6;109.7;"G:maj";"G:(3,5)";"G:maj";"G:maj"
109.7;112.32;"C:min";"C:(b3,5)";"C:min";"C:min"
112.32;115.22;"G:maj";"G:(3,5)";"G:maj";"G:maj"
115.22;118.02;"C:min";"C:(b3,5)";"C:min";"C:min"
118.02;120.84;"G:maj";"G:(3,5)";"G:maj";"G:maj"
120.84;124.06;"B:min/F#";"B:(b3,5)/F#";"B:min";"B:min/F#"
124.06;125.94;"E:min7";"E:(b3,5,b7)";"E:min";"E:min"
125.94;127.66;"F#:7";"F#:(3,5,b7)";"F#:maj";"F#:maj"
127.66;129.1;"B:min";"B:(b3,5)";"B:min";"B:min"
129.1;130.52;"B:7";"B:(3,5,b7)";"B:maj";"B:maj"
130.52;132.86;"E:min";"E:(b3,5)";"E:min";"E:min"
132.86;135.08;"B:7";"B:(3,5,b7)";"B:maj";"B:maj"
135.08;137.54;"E:min";"E:(b3,5)";"E:min";"E:min"
137.54;139.76;"B:7";"B:(3,5,b7)";"B:maj";"B:maj"
139.76;140.94;"G:7";"G:(3,5,b7)";"G:maj";"G:maj"
140.94;141.94;"G:(3,5,b7,b9)/F";"G:(3,5,b7,b9)/F";"G:maj";"G:maj/F"
141.94;142.68;"C:min/D#";"C:(b3,5)/D#";"C:min";"C:min/D#"
142.68;143.54;"C:min/G";"C:(b3,5)/G";"C:min";"C:min/G"
143.54;144.82;"G:7";"G:(3,5,b7)";"G:maj";"G:maj"
144.82;147.28;"C:min";"C:(b3,5)";"C:min";"C:min"
147.28;149.48;"G:maj";"G:(3,5)";"G:maj";"G:maj"
149.48;150.06;"G:7/F";"G:(3,5,b7)/F";"G:maj";"G:maj/F"
150.06;152.76;"D#:maj";"D#:(3,5)";"D#:maj";"D#:maj"
152.76;155.86;"A#:maj";"A#:(3,5)";"A#:maj";"A#:maj"
155.86;158.94;"D:min/A";"D:(b3,5)/A";"D:min";"D:min/A"
158.94;160.3;"G:min7";"G:(b3,5,b7)";"G:min";"G:min"
160.3;162.12;"A:7";"A:(3,5,b7)";"A:maj";"A:maj"
162.12;164.9;"D:min";"D:(b3,5)";"D:min";"D:min"
