start;end;shorthand;extended;majmin;majmin_inv
2.36;3.66;"F:min";"F:(b3,5)";"F:min";"F:min"
3.66;4.86;"A#:min/F";"A#:(b3,5)/F";"A#:min";"A#:min/F"
4.86;5.68;"F:min";"F:(b3,5)";"F:min";"F:min"
5.68;6.02;"C:7";"C:(3,5,b7)";"C:maj";"C:maj"
6.02;7.56;"F:min";"F:(b3,5)";"F:min";"F:min"
7.56;9.64;"F:min";"F:(b3,5)";"F:min";"F:min"
9.64;10.02;"G:min/A#";"G:(b3,5)/A#";"G:min";"G:min/A#"
10.02;11.22;"C:maj";"C:(3,5)";"C:maj";"C:maj"
11.22;11.78;"C:maj/G";"C:(3,5)/G";"C:maj";"C:maj/G"
11.78;12.38;"G:7";"G:(3,5,b7)";"G:maj";"G:maj"
12.38;13.72;"C:maj";"C:(3,5)";"C:maj";"C:maj"
13.72;14.28;"C:maj/G";"C:(3,5)/G";"C:maj";"C:maj/G"
14.28;14.88;"G:7";"G:(3,5,b7)";"G:maj";"G:maj"
14.88;16.32;"C:maj";"C:(3,5)";"C:maj";"C:maj"
16.32;18.32;"F:min";"F:(b3,5)";"F:min";"F:min"
18.32;18.68;"B:dim7";"B:(b3,b5,bb7)";"B:min";"B:min"
18.68;19.86;"C:maj";"C:(3,5)";"C:maj";"C:maj"
19.86;21.08;"F:maj/A";"F:(3,5)/A";"F:maj";"F:maj/A"
21.08;21.72;"C:7";"C:(3,5,b7)";"C:maj";"C:maj"
21.72;22.32;"F:maj";"F:(3,5)";"F:maj";"F:maj"
22.32;23.68;"F:maj/A";"F:(3,5)/A";"F:maj";"F:maj/A"
23.68;24.32;"C:7";"C:(3,5,b7)";"C:maj";"C:maj"
24.32;24.96;"F:maj";"F:(3,5)";"F:maj";"F:maj"
24.96;26.18;"F:min";"F:(b3,5)";"F:min";"F:min"
26.18;27.36;"A#:min/F";"A#:(b3,5)/F";"A#:min";"A#:min/F"
27.36;28.2;"F:min";"F:(b3,5)";"F:min";"F:min"
28.2;28.5;"C:7";"C:(3,5,b7)";"C:maj";"C:maj"
28.5;30.06;"F:min";"F:(b3,5)";"F:min";"F:min"
30.06;32.16;"F:min";"F:(b3,5)";"F:min";"F:min"
32.16;32.6;"G:min/A#";"G:(b3,5)/A#";"G:min";"G:min/A#"
32.6;33.72;"C:maj";"C:(3,5)";"C:maj";"C:maj"
33.72;34.34;"C:maj/G";"C:(3,5)/G";"C:maj";"C:maj/G"
34.34;34.98;"G:7";"G:(3,5,b7)";"G:maj";"G:maj"
34.98;36.24;"C:maj";"C:(3,5)";"C:maj";"C:maj"
36.24;36.74;"C:maj/G";"C:(3,5)/G";"C:maj";"C:maj/G"
36.74;37.34;"G:7";"G:(3,5,b7)";"G:maj";"G:maj"
37.34;38.82;"C:maj";"C:(3,5)";"C:maj";"C:maj"
38.82;40.74;"F:min";"F:(b3,5)";"F:min";"F:min"
40.74;41.06;"B:dim7";"B:(b3,b5,bb7)";"B:min";"B:min"
41.06;42.3;"C:maj";"C:(3,5)";"C:maj";"C:maj"
42.3;43.56;"F:maj/A";"F:(3,5)/A";"F:maj";"F:maj/A"
43.56;44.16;"C:7";"C:(3,5,b7)";"C:maj";"C:maj"
44.16;44.76;"F:maj";"F:(3,5)";"F:maj";"F:maj"
44.76;45.96;"F:maj/A";"F:(3,5)/A";"F:maj";"F:maj/A"
45.96;46.6;"C:7";"C:(3,5,b7)";"C:maj";"C:maj"
46.6;47.3;"F:maj";"F:(3,5)";"F:maj";"F:maj"
47.3;48.46;"C:maj";"C:(3,5)";"C:maj";"C:maj"
48.46;49.04;"F:maj";"F:(3,5)";"F:maj";"F:maj"
49.04;49.64;"C:maj";"C:(3,5)";"C:maj";"C:maj"
49.64;50.24;"C:maj/G";"C:(3,5)/G";"C:maj";"C:maj/G"
50.24;50.84;"G:7";"G:(3,5,b7)";"G:maj";"G:maj"
50.84;52.12;"C:maj";"C:(3,5)";"C:maj";"C:maj"
52.12;52.72;"C:maj/G";"C:(3,5)/G";"C:maj";"C:maj/G"
52.72;53.3;"G:7";"G:(3,5,b7)";"G:maj";"G:maj"
53.3;55.52;"C:maj";"C:(3,5)";"C:maj";"C:maj"
55.52;55.82;"C:7/G";"C:(3,5,b7)/G";"C:maj";"C:maj/G"
55.82;56.42;"F:maj";"F:(3,5)";"F:maj";"F:maj"
56.42;57.1;"C:maj";"C:(3,5)";"C:maj";"C:maj"
57.1;58.38;"F:maj/A";"F:(3,5)/A";"F:maj";"F:maj/A"
58.38;59.02;"C:7";"C:(3,5,b7)";"C:maj";"C:maj"
59.02;59.68;"F:maj";"F:(3,5)";"F:maj";"F:maj"
59.68;60.86;"F:maj/A";"F:(3,5)/A";"F:maj";"F:maj/A"
