start;end;shorthand;extended;majmin;majmin_inv
2.56;9.56;"D#:maj";"D#:(3,5)";"D#:maj";"D#:maj"
9.56;17.98;"A#:maj";"A#:(3,5)";"A#:maj";"A#:maj"
17.98;21.44;"D#:maj";"D#:(3,5)";"D#:maj";"D#:maj"
21.44;24.72;"D#:7";"D#:(3,5,b7)";"D#:maj";"D#:maj"
24.72;26.32;"G#:maj";"G#:(3,5)";"G#:maj";"G#:maj"
26.32;27.14;"C:(3,5,b7,b9)/G#";"C:(3,5,b7,b9)/G#";"C:maj";"C:maj/G#"
27.14;28.12;"F:min/G#";"F:(b3,5)/G#";"F:min";"F:min/G#"
28.12;29.96;"D#:maj/A#";"D#:(3,5)/A#";"D#:maj";"D#:maj/A#"
29.96;32.06;"G:(3,5,b7,b9)/B";"G:(3,5,b7,b9)/B";"G:maj";"G:maj/B"
32.06;34.16;"C:min";"C:(b3,5)";"C:min";"C:min"
34.16;36.58;"G:maj";"G:(3,5)";"G:maj";"G:maj"
36.58;41.14;"A#:7";"A#:(3,5,b7)";"A#:maj";"A#:maj"
41.14;45.28;"D#:maj";"D#:(3,5)";"D#:maj";"D#:maj"
45.28;47.34;"A#:maj";"A#:(3,5)";"A#:maj";"A#:maj"
47.34;48.24;"A#:min";"A#:(b3,5)";"A#:min";"A#:min"
48.24;49.98;"F:min/C";"F:(b3,5)/C";"F:min";"F:min/C"
49.98;51.92;"C:7";"C:(3,5,b7)";"C:maj";"C:maj"
51.92;55.68;"F:min";"F:(b3,5)";"F:min";"F:min"
55.68;57.66;"G#:maj";"G#:(3,5)";"G#:maj";"G#:maj"
57.66;61.42;"G#:min";"G#:(b3,5)";"G#:min";"G#:min"
61.42;63.46;"A#:maj";"A#:(3,5)";"A#:maj";"A#:maj"
63.46;64.28;"D#:7/C#";"D#:(3,5,b7)/C#";"D#:maj";"D#:maj/C#"
64.28;65.28;"G#:maj/C";"G#:(3,5)/C";"G#:maj";"G#:maj/C"
65.28;65.78;"D#:maj/A#";"D#:(3,5)/A#";"D#:maj";"D#:maj/A#"
65.78;67.38;"A#:7";"A#:(3,5,b7)";"A#:maj";"A#:maj"
67.38;71;"D#:maj";"D#:(3,5)";"D#:maj";"D#:maj"
71;74.48;"D#:maj";"D#:(3,5)";"D#:maj";"D#:maj"
74.48;77.76;"D#:7";"D#:(3,5,b7)";"D#:maj";"D#:maj"
77.76;79.44;"G#:maj";"G#:(3,5)";"G#:maj";"G#:maj"
79.44;80.26;"C:(3,5,b7,b9)/G#";"C:(3,5,b7,b9)/G#";"C:maj";"C:maj/G#"
80.26;81.28;"F:min/G#";"F:(b3,5)/G#";"F:min";"F:min/G#"
81.28;83.34;"D#:maj/A#";"D#:(3,5)/A#";"D#:maj";"D#:maj/A#"
83.34;85.34;"A#:maj";"A#:(3,5)";"A#:maj";"A#:maj"
85.34;90.64;"D#:maj";"D#:(3,5)";"D#:maj";"D#:maj"
90.64;91.76;"A#:maj";"A#:(3,5)";"A#:maj";"A#:maj"
