start;end;shorthand;extended;majmin;majmin_inv
0.72;8.72;"D:maj";"D:(3,5)";"D:maj";"D:maj"
8.72;12.92;"E:hdim7/G";"E:(b3,b5,b7)/G";"E:min";"E:min/G"
12.92;16.84;"E:7/G#";"E:(3,5,b7)/G#";"E:maj";"E:maj/G#"
16.84;20.46;"D:maj/A";"D:(3,5)/A";"D:maj";"D:maj/A"
20.46;22.42;"A:sus4";"A:(4,5)";"A:maj";"A:maj"
22.42;24.24;"A:maj";"A:(3,5)";"A:maj";"A:maj"
24.24;32.14;"D:maj";"D:(3,5)";"D:maj";"D:maj"
32.14;39.76;"E:hdim7/G";"E:(b3,b5,b7)/G";"E:min";"E:min/G"
39.76;43.5;"E:7/G#";"E:(3,5,b7)/G#";"E:maj";"E:maj/G#"
43.5;45.3;"D:maj";"D:(3,5)";"D:maj";"D:maj"
45.3;46.98;"B:(3,5,b7,b9)";"B:(3,5,b7,b9)";"B:maj";"B:maj"
46.98;49.28;"E:min";"E:(b3,5)";"E:min";"E:min"
49.28;51.32;"A:(3,5,b7,b9)/A";"A:(3,5,b7,b9)/A";"A:maj";"A:maj/A"
51.32;53.54;"D:maj";"D:(3,5)";"D:maj";"D:maj"
53.54;55.52;"A:7";"A:(3,5,b7)";"A:maj";"A:maj"
55.52;59.7;"D:maj";"D:(3,5)";"D:maj";"D:maj"
59.7;63.96;"D:min/A";"D:(b3,5)/A";"D:min";"D:min/A"
63.96;66.56;"A:(4,5,b9)";"A:(4,5,b9)";"A:maj";"A:maj"
66.56;69.1;"A:7";"A:(3,5,b7)";"A:maj";"A:maj"
69.1;76.74;"D:maj";"D:(3,5)";"D:maj";"D:maj"
76.74;78.22;"G:maj";"G:(3,5)";"G:maj";"G:maj"
78.22;78.46;"E:7/G#";"E:(3,5,b7)/G#";"E:maj";"E:maj/G#"
78.46;80.34;"A:min";"A:(b3,5)";"A:min";"A:min"
80.34;81.24;"D:7/F#";"D:(3,5,b7)/F#";"D:maj";"D:maj/F#"
81.24;83.98;"G:maj";"G:(3,5)";"G:maj";"G:maj"
83.98;85.4;"G:maj";"G:(3,5)";"G:maj";"G:maj"
85.4;85.7;"E:7/G#";"E:(3,5,b7)/G#";"E:maj";"E:maj/G#"
85.7;87.5;"A:min";"A:(b3,5)";"A:min";"A:min"
87.5;88.46;"D:7/F#";"D:(3,5,b7)/F#";"D:maj";"D:maj/F#"
88.46;91.16;"G:maj";"G:(3,5)";"G:maj";"G:maj"
91.16;92.96;"E:(3,5,b7,b9)/D";"E:(3,5,b7,b9)/D";"E:maj";"E:maj/D"
92.96;94.82;"A:min";"A:(b3,5)";"A:min";"A:min"
94.82;96.66;"D:7";"D:(3,5,b7)";"D:maj";"D:maj"
96.66;98.58;"G:maj/D";"G:(3,5)/D";"G:maj";"G:maj/D"
98.58;100.5;"A:7/E";"A:(3,5,b7)/E";"A:maj";"A:maj/E"
100.5;102.32;"D:maj";"D:(3,5)";"D:maj";"D:maj"
102.32;109.12;"D:maj";"D:(3,5)";"D:maj";"D:maj"
109.12;116.34;"A:(3,5,b7,b9)";"A:(3,5,b7,b9)";"A:maj";"A:maj"
116.34;123.7;"D:maj";"D:(3,5)";"D:maj";"D:maj"
123.7;131.54;"E:hdim7/G";"E:(b3,b5,b7)/G";"E:min";"E:min/G"
131.54;135.54;"E:7/G#";"E:(3,5,b7)/G#";"E:maj";"E:maj/G#"
135.54;137.76;"D:min/A";"D:(b3,5)/A";"D:min";"D:min/A"
137.76;139.62;"F:maj/A";"F:(3,5)/A";"F:maj";"F:maj/A"
139.62;142.68;"A#:maj";"A#:(3,5)";"A#:maj";"A#:maj"
142.68;143.58;"G:min/A#";"G:(b3,5)/A#";"G:min";"G:min/A#"
143.58;146.28;"D:maj/A";"D:(3,5)/A";"D:maj";"D:maj/A"
146.28;147.26;"G:maj";"G:(3,5)";"G:maj";"G:maj"
147.26;148.16;"D:maj/A";"D:(3,5)/A";"D:maj";"D:maj/A"
148.16;149.12;"G:maj/B";"G:(3,5)/B";"G:maj";"G:maj/B"
149.12;151.5;"A:maj";"A:(3,5)";"A:maj";"A:maj"
151.5;155.36;"D:maj";"D:(3,5)";"D:maj";"D:maj"
155.36;157.3;"A#:maj";"A#:(3,5)";"A#:maj";"A#:maj"
157.3;159.6;"F:7/A";"F:(3,5,b7)";"F:maj";"F:maj/A"
159.6;162.76;"A#:maj";"A#:(3,5)";"A#:maj";"A#:maj"
162.76;163.72;"A#:(3,5,#6)";"A#:(3,5,#6)";"A#:maj";"A#:maj"
163.72;166.62;"D:maj/A";"D:(3,5)/A";"D:maj";"D:maj/A"
166.62;167.62;"G:maj";"G:(3,5)";"G:maj";"G:maj"
167.62;168.52;"D:maj/A";"D:(3,5)/A";"D:maj";"D:maj/A"
168.52;169.64;"G:maj/B";"G:(3,5)/B";"G:maj";"G:maj/B"
169.64;170.54;"D:maj/A";"D:(3,5)/A";"D:maj";"D:maj/A"
170.54;171.62;"D:min/A";"D:(b3,5)/A";"D:min";"D:min/A"
171.62;176.3;"A:maj";"A:(3,5)";"A:maj";"A:maj"
176.3;195.52;"D:maj";"D:(3,5)";"D:maj";"D:maj"
