start;end;shorthand;extended;majmin;majmin_inv
0.28;2.96;"B:min";"B:(b3,5)";"B:min";"B:min"
2.96;5.52;"B:7";"B:(3,5,b7)";"B:maj";"B:maj"
5.52;8.28;"E:maj/B";"E:(3,5)/B";"E:maj";"E:maj/B"
8.28;11;"E:min/B";"E:(b3,5)/B";"E:min";"E:min/B"
11;13.12;"B:maj";"B:(3,5)";"B:maj";"B:maj"
13.12;13.9;"B:min";"B:(b3,5)";"B:min";"B:min"
13.9;17.92;"F#:maj";"F#:(3,5)";"F#:maj";"F#:maj"
17.92;19.96;"B:min";"B:(b3,5)";"B:min";"B:min"
19.96;21.16;"B:7";"B:(3,5,b7)";"B:maj";"B:maj"
21.16;23.42;"E:min/B";"E:(b3,5)/B";"E:min";"E:min/B"
23.42;26.2;"F#:7/B";"F#:(3,5,b7)/B";"F#:maj";"F#:maj/B"
26.2;28.72;"B:min";"B:(b3,5)";"B:min";"B:min"
28.72;31.44;"E:min/B";"E:(b3,5)/B";"E:min";"E:min/B"
31.44;33.96;"B:min";"B:(b3,5)";"B:min";"B:min"
33.96;35.78;"D:maj/A";"D:(3,5)/A";"D:maj";"D:maj/A"
35.78;36.4;"E:min/G";"E:(b3,5)/G";"E:min";"E:min/G"
36.4;38.24;"D:maj/F#";"D:(3,5)/F#";"D:maj";"D:maj/F#"
38.24;39.28;"A:7";"A:(3,5,b7)";"A:maj";"A:maj"
39.28;41.7;"D:maj";"D:(3,5)";"D:maj";"D:maj"
41.7;44.08;"B:min";"B:(b3,5)";"B:min";"B:min"
44.08;46.74;"B:7/A";"B:(3,5,b7)/A";"B:maj";"B:maj/A"
46.74;49.14;"E:maj/G#";"E:(3,5)/G#";"E:maj";"E:maj/G#"
49.14;52.12;"A:(3,5,b7,b9)/G";"A:(3,5,b7,b9)/G";"A:maj";"A:maj/G"
52.12;55.04;"D:maj/F#";"D:(3,5)/F#";"D:maj";"D:maj/F#"
55.04;62.76;"F#:(3,5,b7,b9)/E";"F#:(3,5,b7,b9)/E";"F#:maj";"F#:maj/E"
62.76;63.56;"G:(3,5,#6)";"G:(3,5,#6)";"G:maj";"G:maj"
63.56;65.64;"B:min/F#";"B:(b3,5)/F#";"B:min";"B:min/F#"
65.64;66.42;"F#:7";"F#:(3,5,b7)";"F#:maj";"F#:maj"
66.42;80.2;"G:(3,5,#6)";"G:(3,5,#6)";"G:maj";"G:maj"
80.2;82.3;"B:min/F#";"B:(b3,5)/F#";"B:min";"B:min/F#"
82.3;83.04;"F#:7";"F#:(3,5,b7)";"F#:maj";"F#:maj"
83.04;86.86;"B:min";"B:(b3,5)";"B:min";"B:min"
86.86;88.14;"B:7";"B:(3,5,b7)";"B:maj";"B:maj"
88.14;91.06;"E:maj";"E:(3,5)";"E:maj";"E:maj"
91.06;93.86;"E:min";"E:(b3,5)";"E:min";"E:min"
93.86;95.92;"B:maj";"B:(3,5)";"B:maj";"B:maj"
95.92;96.78;"B:min/B";"B:(b3,5)/B";"B:min";"B:min/B"
96.78;100.52;"F#:maj";"F#:(3,5)";"F#:maj";"F#:maj"
100.52;102.52;"B:min";"B:(b3,5)";"B:min";"B:min"
102.52;103.3;"B:7";"B:(3,5,b7)";"B:maj";"B:maj"
103.3;105.92;"E:min";"E:(b3,5)";"E:min";"E:min"
105.92;108.54;"F#:7";"F#:(3,5,b7)";"F#:maj";"F#:maj"
108.54;111.1;"B:min";"B:(b3,5)";"B:min";"B:min"
111.1;113.72;"E:min/B";"E:(b3,5)/B";"E:min";"E:min/B"
