start;end;shorthand;extended;majmin;majmin_inv
0.78;9.44;"F:maj";"F:(3,5)";"F:maj";"F:maj"
9.44;19.5;"C:maj";"C:(3,5)";"C:maj";"C:maj"
19.5;23.84;"F:maj";"F:(3,5)";"F:maj";"F:maj"
23.84;28.18;"F:7";"F:(3,5,b7)";"F:maj";"F:maj"
28.18;30.32;"A#:maj";"A#:(3,5)";"A#:maj";"A#:maj"
30.32;31.3;"D:(3,5,b7,b9)/A#";"D:(3,5,b7,b9)/A#";"D:maj";"D:maj/A#"
31.3;32.52;"G:min/A#";"G:(b3,5)/A#";"G:min";"G:min/A#"
32.52;33.52;"F:maj/C";"F:(3,5)/C";"F:maj";"F:maj/C"
33.52;38.18;"A:(3,5,b7,b9)/C#";"A:(3,5,b7,b9)/C#";"A:maj";"A:maj/C#"
38.18;39.86;"D:min";"D:(b3,5)";"D:min";"D:min"
39.86;42.92;"A:maj";"A:(3,5)";"A:maj";"A:maj"
42.92;47.8;"C:7";"C:(3,5,b7)";"C:maj";"C:maj"
47.8;51.52;"F:maj";"F:(3,5)";"F:maj";"F:maj"
51.52;54.66;"C:maj";"C:(3,5)";"C:maj";"C:maj"
54.66;55.7;"C:min";"C:(b3,5)";"C:min";"C:min"
55.7;57.7;"G:min/D";"G:(b3,5)/D";"G:min";"G:min/D"
57.7;59.78;"D:7";"D:(3,5,b7)";"D:maj";"D:maj"
59.78;64.18;"G:min";"G:(b3,5)";"G:min";"G:min"
64.18;66.06;"A#:maj";"A#:(3,5)";"A#:maj";"A#:maj"
66.06;69.84;"A#:min";"A#:(b3,5)";"A#:min";"A#:min"
69.84;72.42;"C:maj";"C:(3,5)";"C:maj";"C:maj"
72.42;73.32;"F:7/D#";"F:(3,5,b7)/D#";"F:maj";"F:maj/D#"
73.32;74.4;"A#:maj/D";"A#:(3,5)/D";"A#:maj";"A#:maj/D"
74.4;75.58;"F:maj/C";"F:(3,5)/C";"F:maj";"F:maj/C"
75.58;76.84;"C:7";"C:(3,5,b7)";"C:maj";"C:maj"
76.84;81.68;"F:maj";"F:(3,5)";"F:maj";"F:maj"
81.68;86.06;"F:maj";"F:(3,5)";"F:maj";"F:maj"
86.06;90.32;"F:7";"F:(3,5,b7)";"F:maj";"F:maj"
90.32;92.28;"A#:maj";"A#:(3,5)";"A#:maj";"A#:maj"
92.28;93.32;"D:(3,5,b7,b9)/A#";"D:(3,5,b7,b9)/A#";"D:maj";"D:maj/A#"
93.32;94.48;"G:min/A#";"G:(b3,5)/A#";"G:min";"G:min/A#"
94.48;96.58;"F:maj/C";"F:(3,5)/C";"F:maj";"F:maj/C"
96.58;98.98;"C:maj";"C:(3,5)";"C:maj";"C:maj"
98.98;104.62;"F:maj";"F:(3,5)";"F:maj";"F:maj"
104.62;105.74;"C:maj";"C:(3,5)";"C:maj";"C:maj"
105.74;106.78;"C:min";"C:(b3,5)";"C:min";"C:min"
106.78;108.58;"G:min/D";"G:(b3,5)/D";"G:min";"G:min/D"
108.58;110.58;"D:7";"D:(3,5,b7)";"D:maj";"D:maj"
110.58;115.16;"G:min";"G:(b3,5)";"G:min";"G:min"
115.16;118.22;"A#:maj";"A#:(3,5)";"A#:maj";"A#:maj"
118.22;119.38;"A#:min";"A#:(b3,5)";"A#:min";"A#:min"
119.38;123.72;"C:maj";"C:(3,5)";"C:maj";"C:maj"
123.72;124.8;"F:7/D#";"F:(3,5,b7)/D#";"F:maj";"F:maj/D#"
124.8;126;"A#:maj/D";"A#:(3,5)/D";"A#:maj";"A#:maj/D"
126;127.16;"F:maj/C";"F:(3,5)/C";"F:maj";"F:maj/C"
127.16;128.62;"C:7";"C:(3,5,b7)";"C:maj";"C:maj"
128.62;134.32;"F:maj";"F:(3,5)";"F:maj";"F:maj"
134.32;139;"F:maj";"F:(3,5)";"F:maj";"F:maj"
139;143.32;"F:7";"F:(3,5,b7)";"F:maj";"F:maj"
143.32;145.38;"A#:maj";"A#:(3,5)";"A#:maj";"A#:maj"
145.38;146.4;"D:(3,5,b7,b9)/A#";"D:(3,5,b7,b9)/A#";"D:maj";"D:maj/A#"
146.4;147.54;"G:min/A#";"G:(b3,5)/A#";"G:min";"G:min/A#"
147.54;149.92;"F:maj/C";"F:(3,5)/C";"F:maj";"F:maj/C"
149.92;151.18;"C:maj";"C:(3,5)";"C:maj";"C:maj"
151.18;156.04;"F:7";"F:(3,5,b7)";"F:maj";"F:maj"
156.04;159.86;"A#:maj/F";"A#:(3,5)/F";"A#:maj";"A#:maj/F"
