start;end;shorthand;extended;majmin;majmin_inv
0.7;1.92;"F:min";"F:(b3,5)";"F:min";"F:min"
1.92;3;"A#:min/F";"A#:(b3,5)/F";"A#:min";"A#:min/F"
3;3.78;"F:min";"F:(b3,5)";"F:min";"F:min"
3.78;4.08;"C:7";"C:(3,5,b7)";"C:maj";"C:maj"
4.08;5.28;"F:min";"F:(b3,5)";"F:min";"F:min"
5.28;7.38;"F:min";"F:(b3,5)";"F:min";"F:min"
7.38;7.74;"G:min/A#";"G:(b3,5)/A#";"G:min";"G:min/A#"
7.74;8.7;"C:maj";"C:(3,5)";"C:maj";"C:maj"
8.7;9.26;"C:maj/G";"C:(3,5)/G";"C:maj";"C:maj/G"
9.26;9.86;"G:7";"G:(3,5,b7)";"G:maj";"G:maj"
9.86;10.96;"C:maj";"C:(3,5)";"C:maj";"C:maj"
10.96;11.54;"C:maj/G";"C:(3,5)/G";"C:maj";"C:maj/G"
11.54;12.08;"G:7";"G:(3,5,b7)";"G:maj";"G:maj"
12.08;13.4;"C:maj";"C:(3,5)";"C:maj";"C:maj"
13.4;15.4;"F:min";"F:(b3,5)";"F:min";"F:min"
15.4;15.74;"B:dim7";"B:(b3,b5,bb7)";"B:min";"B:min"
15.74;16.8;"C:maj";"C:(3,5)";"C:maj";"C:maj"
16.8;17.9;"F:maj/A";"F:(3,5)/A";"F:maj";"F:maj/A"
17.9;18.48;"C:7";"C:(3,5,b7)";"C:maj";"C:maj"
18.48;19.04;"F:maj";"F:(3,5)";"F:maj";"F:maj"
19.04;20.08;"F:maj/A";"F:(3,5)/A";"F:maj";"F:maj/A"
20.08;20.7;"C:7";"C:(3,5,b7)";"C:maj";"C:maj"
20.7;21.42;"F:maj";"F:(3,5)";"F:maj";"F:maj"
21.42;22.58;"F:min";"F:(b3,5)";"F:min";"F:min"
22.58;23.74;"A#:min/F";"A#:(b3,5)/F";"A#:min";"A#:min/F"
23.74;24.5;"F:min";"F:(b3,5)";"F:min";"F:min"
24.5;24.8;"C:7";"C:(3,5,b7)";"C:maj";"C:maj"
24.8;26.08;"F:min";"F:(b3,5)";"F:min";"F:min"
26.08;28.04;"F:min";"F:(b3,5)";"F:min";"F:min"
28.04;28.42;"G:min/A#";"G:(b3,5)/A#";"G:min";"G:min/A#"
28.42;29.38;"C:maj";"C:(3,5)";"C:maj";"C:maj"
29.38;29.94;"C:maj/G";"C:(3,5)/G";"C:maj";"C:maj/G"
29.94;30.52;"G:7";"G:(3,5,b7)";"G:maj";"G:maj"
30.52;31.66;"C:maj";"C:(3,5)";"C:maj";"C:maj"
31.66;32.22;"C:maj/G";"C:(3,5)/G";"C:maj";"C:maj/G"
32.22;32.72;"G:7";"G:(3,5,b7)";"G:maj";"G:maj"
32.72;33.92;"C:maj";"C:(3,5)";"C:maj";"C:maj"
33.92;35.82;"F:min";"F:(b3,5)";"F:min";"F:min"
35.82;36.14;"B:dim7";"B:(b3,b5,bb7)";"B:min";"B:min"
36.14;37.26;"C:maj";"C:(3,5)";"C:maj";"C:maj"
37.26;38.34;"F:maj/A";"F:(3,5)/A";"F:maj";"F:maj/A"
38.34;38.92;"C:7";"C:(3,5,b7)";"C:maj";"C:maj"
38.92;39.46;"F:maj";"F:(3,5)";"F:maj";"F:maj"
39.46;40.5;"F:maj/A";"F:(3,5)/A";"F:maj";"F:maj/A"
40.5;41.08;"C:7";"C:(3,5,b7)";"C:maj";"C:maj"
41.08;41.64;"F:maj";"F:(3,5)";"F:maj";"F:maj"
41.64;42.74;"C:maj";"C:(3,5)";"C:maj";"C:maj"
42.74;43.26;"F:maj";"F:(3,5)";"F:maj";"F:maj"
43.26;43.8;"C:maj";"C:(3,5)";"C:maj";"C:maj"
43.8;44.28;"C:maj/G";"C:(3,5)/G";"C:maj";"C:maj/G"
44.28;44.84;"G:7";"G:(3,5,b7)";"G:maj";"G:maj"
44.84;45.96;"C:maj";"C:(3,5)";"C:maj";"C:maj"
45.96;46.5;"C:maj/G";"C:(3,5)/G";"C:maj";"C:maj/G"
46.5;47;"G:7";"G:(3,5,b7)";"G:maj";"G:maj"
47;48.84;"C:maj";"C:(3,5)";"C:maj";"C:maj"
48.84;49.14;"C:7/G";"C:(3,5,b7)/G";"C:maj";"C:maj/G"
49.14;49.66;"F:maj";"F:(3,5)";"F:maj";"F:maj"
49.66;50.2;"C:maj";"C:(3,5)";"C:maj";"C:maj"
50.2;51.26;"F:maj/A";"F:(3,5)/A";"F:maj";"F:maj/A"
51.26;51.8;"C:7";"C:(3,5,b7)";"C:maj";"C:maj"
51.8;52.34;"F:maj";"F:(3,5)";"F:maj";"F:maj"
52.34;53.36;"F:maj/A";"F:(3,5)/A";"F:maj";"F:maj/A"
53.36;53.94;"C:7";"C:(3,5,b7)";"C:maj";"C:maj"
53.94;54.54;"F:maj";"F:(3,5)";"F:maj";"F:maj"
54.54;55.58;"C:maj";"C:(3,5)";"C:maj";"C:maj"
55.58;56.08;"F:min";"F:(b3,5)";"F:min";"F:min"
56.08;56.62;"C:maj";"C:(3,5)";"C:maj";"C:maj"
56.62;57.12;"G#:maj";"G#:(3,5)";"G#:maj";"G#:maj"
57.12;57.7;"D#:7";"D#:(3,5,b7)";"D#:maj";"D#:maj"
57.7;58.8;"G#:maj";"G#:(3,5)";"G#:maj";"G#:maj"
58.8;59.28;"C:min/D#";"C:(b3,5)/D#";"C:min";"C:min/D#"
59.28;59.82;"D#:7";"D#:(3,5,b7)";"D#:maj";"D#:maj"
59.82;60.9;"G#:maj";"G#:(3,5)";"G#:maj";"G#:maj"
60.9;61.92;"C:7";"C:(3,5,b7)";"C:maj";"C:maj"
61.92;62.44;"F:maj";"F:(3,5)";"F:maj";"F:maj"
62.44;62.96;"C:maj";"C:(3,5)";"C:maj";"C:maj"
62.96;64.02;"F:maj/A";"F:(3,5)/A";"F:maj";"F:maj/A"
64.02;64.56;"C:7";"C:(3,5,b7)";"C:maj";"C:maj"
64.56;65.06;"F:maj";"F:(3,5)";"F:maj";"F:maj"
65.06;66.12;"F:maj/A";"F:(3,5)/A";"F:maj";"F:maj/A"
66.12;66.72;"C:7";"C:(3,5,b7)";"C:maj";"C:maj"
66.72;67.36;"F:maj";"F:(3,5)";"F:maj";"F:maj"
67.36;68.46;"F:min";"F:(b3,5)";"F:min";"F:min"
68.46;69.52;"A#:min/F";"A#:(b3,5)/F";"A#:min";"A#:min/F"
69.52;70.34;"F:min";"F:(b3,5)";"F:min";"F:min"
70.34;70.64;"C:7";"C:(3,5,b7)";"C:maj";"C:maj"
70.64;73.74;"F:min";"F:(b3,5)";"F:min";"F:min"
