start;end;shorthand;extended;majmin;majmin_inv
0.24;1.38;"D:min";"D:(b3,5)";"D:min";"D:min"
1.38;2.48;"G:min";"G:(b3,5)";"G:min";"G:min"
2.48;2.76;"G#:dim";"G#:(b3,b5)";"G#:min";"G#:min"
2.76;3;"D:min/A";"D:(b3,5)/A";"D:min";"D:min/A"
3;3.28;"A#:maj";"A#:(3,5)";"A#:maj";"A#:maj"
3.28;5.02;"G#:dim7/B";"G#:(b3,b5,bb7)/B";"G#:min";"G#:min/B"
5.02;5.32;"A#:maj";"A#:(3,5)";"A#:maj";"A#:maj"
5.32;6;"A:maj";"A:(3,5)";"A:maj";"A:maj"
6;9.58;"D:min";"D:(b3,5)";"D:min";"D:min"
9.58;12.4;"A:maj";"A:(3,5)";"A:maj";"A:maj"
12.4;14.8;"A:(3,5,b7,b9)";"A:(3,5,b9)";"A:maj";"A:maj"
14.8;15.96;"D:min";"D:(b3,5)";"D:min";"D:min"
15.96;16.56;"F#:dim7";"F#:(b3,b5,bb7)";"F#:min";"F#:min"
16.56;17.2;"A#:maj";"A#:(3,5)";"A#:maj";"A#:maj"
17.2;17.78;"G#:dim7";"G#:(b3,b5,bb7)";"G#:min";"G#:min"
17.78;18.38;"A:maj";"A:(3,5)";"A:maj";"A:maj"
18.38;18.68;"D:min";"D:(b3,5)";"D:min";"D:min"
18.68;20.1;"E:(3,5,b7,b9)/G#";"E:(3,5,b7,b9)/G#";"E:maj";"E:maj/G#"
20.1;20.8;"A:maj";"A:(3,5)";"A:maj";"A:maj"
20.8;21.88;"D:min";"D:(b3,5)";"D:min";"D:min"
21.88;23.26;"A#:maj";"A#:(3,5)";"A#:maj";"A#:maj"
23.26;23.6;"F:(3,5,b7,b9)";"F:(3,5,b7,b9)";"F:maj";"F:maj"
23.6;24.86;"A#:maj";"A#:(3,5)";"A#:maj";"A#:maj"
24.86;25.18;"D#:maj";"D#:(3,5)";"D#:maj";"D#:maj"
25.18;25.48;"F:7/C";"F:(3,5,b7)/C";"F:maj";"F:maj/C"
25.48;25.9;"G:min";"G:(b3,5)";"G:min";"G:(b3,5)"
25.9;26.2;"F:7";"F:(3,5,b7)";"F:maj";"F:maj"
26.2;28.4;"A#:maj";"A#:(3,5)";"A#:maj";"A#:maj"
28.4;28.76;"F:(3,5,b7,b9)";"F:(3,5,b7,b9)";"F:maj";"F:maj"
28.76;30.08;"A#:maj";"A#:(3,5)";"A#:maj";"A#:maj"
30.08;30.32;"A#:7/G#";"A#:(3,5,b7)/G#";"A#:maj";"A#:maj/G#"
30.32;30.62;"D#:maj/G";"D#:(3,5)/G";"D#:maj";"D#:maj/G"
30.62;30.92;"C:hdim7/F#";"C:(b3,b5,b7)/F#";"C:min";"C:min/F#"
30.92;31.3;"F:maj6";"F:(3,5,6)";"F:maj";"F:maj"
31.3;32.52;"A#:maj";"A#:(3,5)";"A#:maj";"A#:maj"
32.52;34.94;"A:(3,5,b7,b9)/C#";"A:(3,5,b7,b9)/C#";"A:maj";"A:maj/C#"
34.94;36.14;"D:min";"D:(b3,5)";"D:min";"D:min"
36.14;37.4;"F#:dim7";"F#:(b3,b5,bb7)";"F#:min";"F#:min"
37.4;39.7;"F#:dim7/D#";"F#:(b3,b5,bb7)/D#";"F#:min";"F#:min/D#"
39.7;40.04;"G:min/D";"G:(b3,5)/D";"G:min";"G:min/D"
40.04;42.64;"A:7/C#";"A:(3,5,b7)/C#";"A:maj";"A:maj/C#"
42.64;43.48;"E:(3,b5,b7)/G#";"E:(3,b5,b7)/G#";"E:maj";"E:maj/G#"
43.48;43.76;"A:maj";"A:(3,5)";"A:maj";"A:maj"
43.76;44.06;"D:min";"D:(b3,5)";"D:min";"D:min"
44.06;45.44;"G#:dim7";"G#:(b3,b5,bb7)";"G#:min";"G#:min"
45.44;46.16;"A:maj";"A:(3,5)";"A:maj";"A:maj"
46.16;47.46;"D:min";"D:(b3,5)";"D:min";"D:min"
