start;end;shorthand;extended;majmin;majmin_inv
0.66;1.38;"B:min";"B:(b3,5)";"B:min";"B:min"
1.38;2.02;"F#:7/C#";"F#:(3,5,b7)/C#";"F#:maj";"F#:maj/C#"
2.02;2.68;"B:min/D";"B:(b3,5)/D";"B:min";"B:min/D"
2.68;3.28;"B:maj/D#";"B:(3,5)/D#";"B:maj";"B:maj/D#"
3.28;3.94;"E:min";"E:(b3,5)";"E:min";"E:min"
3.94;4.6;"C#:hdim7";"C#:(b3,b5,b7)";"C#:min";"C#:min"
4.6;5.94;"B:min";"B:(b3,5)";"B:min";"B:min"
5.94;6.56;"C:maj";"C:(3,5)";"C:maj";"C:maj"
6.56;7.18;"G:maj/B";"G:(3,5)/B";"G:maj";"G:maj/B"
7.18;8.56;"F#:7";"F#:(3,5,b7)";"F#:maj";"F#:maj"
8.56;9.2;"G:maj";"G:(3,5)";"G:maj";"G:maj"
9.2;9.86;"C:maj/E";"C:(3,5)/E";"C:maj";"C:maj/E"
9.86;10.48;"B:min/F#";"B:(b3,5)/F#";"B:min";"B:min/F#"
10.48;11.16;"F#:7";"F#:(3,5,b7)";"F#:maj";"F#:maj"
11.16;13.74;"B:min";"B:(b3,5)";"B:min";"B:min"
13.74;14.4;"B:min";"B:(b3,5)";"B:min";"B:min"
14.4;15.06;"F#:maj/A#";"F#:(3,5)/A#";"F#:maj";"F#:maj/A#"
15.06;16.3;"B:min";"B:(b3,5)";"B:min";"B:min"
16.3;16.92;"B:7/A";"B:(3,5,b7)/A";"B:maj";"B:maj/A"
16.92;17.58;"E:min/G";"E:(b3,5)/G";"E:min";"E:min/G"
17.58;18.78;"B:min/F#";"B:(b3,5)/F#";"B:min";"B:min/F#"
18.78;20.02;"C#:hdim7/E";"C#:(b3,b5,b7)/E";"C#:min";"C#:min/E"
20.02;21.32;"F#:(3,5,b7,b9)";"F#:(3,5,b7,b9)";"F#:maj";"F#:maj"
21.32;23.96;"B:min";"B:(b3,5)";"B:min";"B:min"
23.96;24.56;"B:min";"B:(b3,5)";"B:min";"B:min"
24.56;25.18;"F#:maj/A#";"F#:(3,5)/A#";"F#:maj";"F#:maj/A#"
25.18;26.48;"B:min";"B:(b3,5)";"B:min";"B:min"
26.48;27.14;"B:7/A";"B:(3,5,b7)/A";"B:maj";"B:maj/A"
27.14;27.78;"E:min/G";"E:(b3,5)/G";"E:min";"E:min/G"
27.78;29.06;"B:min/F#";"B:(b3,5)/F#";"B:min";"B:min/F#"
29.06;34.7;"C#:hdim7/E";"C#:(b3,b5,b7)/E";"C#:min";"C#:min/E"
34.7;35.36;"A:(3,5,b7,b9)/G";"A:(3,5,b7,b9)/G";"A:maj";"A:maj/G"
35.36;35.96;"D:maj/F#";"D:(3,5)/F#";"D:maj";"D:maj/F#"
35.96;36.42;"G:maj/B";"G:(3,5)/B";"G:maj";"G:maj/B"
36.42;36.8;"G:min/A#";"G:(b3,5)/A#";"G:min";"G:min/A#"
36.8;37.4;"D:maj/A";"D:(3,5)/A";"D:maj";"D:maj/A"
37.4;38.1;"A:7";"A:(3,5,b7)";"A:maj";"A:maj"
38.1;38.88;"D:maj";"D:(3,5)";"D:maj";"D:maj"
38.88;39.72;"A:aug/C#";"A:(3,#5)/C#";"A:maj";"A:maj/C#"
39.72;40.34;"D:maj";"D:(3,5)";"D:maj";"D:maj"
40.34;41.08;"A:aug/C#";"A:(3,#5)/C#";"A:maj";"A:maj/C#"
