start;end;shorthand;extended;majmin;majmin_inv
0.68;6.78;"F:min";"F:(b3,5)";"F:min";"F:min"
6.78;8;"E:dim7/C#";"E:(b3,b5,bb7)/C#";"E:min";"E:min/C#"
8;9.36;"G:(3,b5,b7)/C#";"G:(3,b5,b7)/C#";"G:maj";"G:maj/C#"
9.36;12.54;"C";"C:(3,5)";"C:maj";"C:maj"
12.54;16.14;"F:min";"F:(b3,5)";"F:min";"F:min"
16.14;18.82;"F:min";"F:(b3,5)";"F:min";"F:min"
18.82;22.66;"C#";"C#:(3,5)";"C#:maj";"C#:maj"
22.66;23.98;"G:hdim7/A#";"G:(b3,b5,b7)/A#";"G:min";"G:min/A#"
23.98;26.66;"C:7";"C:(3,5,b7)";"C:maj";"C:maj"
26.66;29.32;"F:min";"F:(b3,5)";"F:min";"F:min"
29.32;31.92;"A#:min/C#";"A#:(b3,5)/C#";"A#:min";"A#:min/C#"
31.92;34.62;"C:7";"C:(3,5,b7)";"C:maj";"C:maj"
34.62;37.3;"G#:min/B";"G#:(b3,5)/B";"G#:min";"G#:min/B"
37.3;40.32;"A#:7";"A#:(3,5,b7)";"A#:maj";"A#:maj"
40.32;41.72;"D#:min";"D#:(b3,5)";"D#:min";"D#:min"
41.72;43;"A#:7";"A#:(3,5,b7)";"A#:maj";"A#:maj"
43;44.28;"D#:min";"D#:(b3,5)";"D#:min";"D#:min"
44.28;44.92;"A#";"A#:(3,5)";"A#:maj";"A#:maj"
44.92;45.58;"A#:min";"A#:(b3,5)";"A#:min";"A#:min"
45.58;46.9;"F:min/C";"F:(b3,5)/C";"F:min";"F:min/C"
46.9;48.3;"C";"C:(3,5)";"C:maj";"C:maj"
48.3;49.6;"F:min/C";"F:(b3,5)/C";"F:min";"F:min/C"
49.6;50.92;"C";"C:(3,5)";"C:maj";"C:maj"
50.92;52.16;"F:min";"F:(b3,5)";"F:min";"F:min"
52.16;53.44;"C";"C:(3,5)";"C:maj";"C:maj"
53.44;59.1;"F:min";"F:(b3,5)";"F:min";"F:min"
59.1;65.86;"F";"F:(3,5)";"F:maj";"F:maj"
65.86;66.52;"C:7/E";"C:(3,5,b7)/E";"C:maj";"C:maj/E"
66.52;67.18;"F";"F:(3,5)";"F:maj";"F:maj"
67.18;67.9;"C";"C:(3,5)";"C:maj";"C:maj"
