start;end;shorthand;extended;majmin;majmin_inv
0.8;1.52;"A#:min";"A#:(b3,5)";"A#:min";"A#:min"
1.52;2.2;"F:7/C";"F:(3,5,b7)/C";"F:maj";"F:maj/C"
2.2;2.88;"A#:min/C#";"A#:(b3,5)/C#";"A#:min";"A#:min/C#"
2.88;3.52;"A#:maj/D";"A#:(3,5)/D";"A#:maj";"A#:maj/D"
3.52;4.2;"D#:min";"D#:(b3,5)";"D#:min";"D#:min"
4.2;4.9;"C:hdim7";"C:(b3,b5,b7)";"C:min";"C:min"
4.9;6.24;"A#:min";"A#:(b3,5)";"A#:min";"A#:min"
6.24;6.92;"B:maj";"B:(3,5)";"B:maj";"B:maj"
6.92;7.46;"F#:maj/A#";"F#:(3,5)/A#";"F#:maj";"F#:maj/A#"
7.46;8.88;"F:7";"F:(3,5,b7)";"F:maj";"F:maj"
8.88;9.52;"F#:maj";"F#:(3,5)";"F#:maj";"F#:maj"
9.52;10.14;"B:maj/D#";"B:(3,5)/D#";"B:maj";"B:maj/D#"
10.14;10.84;"A#:min/F";"A#:(b3,5)/F";"A#:min";"A#:min/F"
10.84;11.44;"F:7";"F:(3,5,b7)";"F:maj";"F:maj"
11.44;14;"A#:min";"A#:(b3,5)";"A#:min";"A#:min"
14;14.88;"A#:min";"A#:(b3,5)";"A#:min";"A#:min"
14.88;15.38;"F:maj/A";"F:(3,5)/A";"F:maj";"F:maj/A"
15.38;16.38;"A#:min";"A#:(b3,5)";"A#:min";"A#:min"
16.38;17.02;"A#:7/G#";"A#:(3,5,b7)/G#";"A#:maj";"A#:maj/G#"
17.02;17.64;"D#:min/F#";"D#:(b3,5)/F#";"D#:min";"D#:min/F#"
17.64;18.9;"A#:min/F";"A#:(b3,5)/F";"A#:min";"A#:min/F"
18.9;20.08;"C:hdim7/D#";"C:(b3,b5,b7)/D#";"C:min";"C:min/D#"
20.08;21.3;"F:(3,5,b7,b9)";"F:(3,5,b7,b9)";"F:maj";"F:maj"
21.3;23.84;"A#:min";"A#:(b3,5)";"A#:min";"A#:min"
23.84;24.52;"A#:min";"A#:(b3,5)";"A#:min";"A#:min"
24.52;25.08;"F:maj/A";"F:(3,5)/A";"F:maj";"F:maj/A"
25.08;26.3;"A#:min";"A#:(b3,5)";"A#:min";"A#:min"
26.3;26.9;"A#:7/G#";"A#:(3,5,b7)/G#";"A#:maj";"A#:maj/G#"
26.9;27.54;"D#:min/F#";"D#:(b3,5)/F#";"D#:min";"D#:min/F#"
27.54;28.78;"A#:min/F";"A#:(b3,5)/F";"A#:min";"A#:min/F"
28.78;34.34;"C:hdim7/D#";"C:(b3,b5,b7)/D#";"C:min";"C:min/D#"
34.34;34.9;"G#:(3,5,b7,b9)/F#";"G#:(3,5,b7,b9)/F#";"G#:maj";"G#:maj/F#"
34.9;35.5;"C#:maj/F";"C#:(3,5)/F";"C#:maj";"C#:maj/F"
35.5;35.84;"F#:maj/A#";"F#:(3,5)/A#";"F#:maj";"F#:maj/A#"
35.84;36.18;"F#:min/A";"F#:(b3,5)/A";"F#:min";"F#:min/A"
36.18;36.84;"C#:maj/G#";"C#:(3,5)/G#";"C#:maj";"C#:maj/G#"
36.84;37.42;"G#:7";"G#:(3,5,b7)";"G#:maj";"G#:maj"
37.42;38.14;"C#:maj";"C#:(3,5)";"C#:maj";"C#:maj"
38.14;38.9;"G#:aug/C";"G#:(3,#5)/C";"G#:maj";"G#:maj/C"
38.9;39.54;"C#:maj";"C#:(3,5)";"C#:maj";"C#:maj"
39.54;40.12;"G#:aug/C";"G#:(3,#5)/C";"G#:maj";"G#:maj/C"
40.12;40.76;"C#:maj";"C#:(3,5)";"C#:maj";"C#:maj"
40.76;41.34;"G#:aug/C";"G#:(3,#5)/C";"G#:maj";"G#:maj/C"
41.34;41.96;"C#:maj";"C#:(3,5)";"C#:maj";"C#:maj"
41.96;42.6;"G#:aug/C";"G#:(3,#5)/C";"G#:maj";"G#:maj/C"
42.6;43.18;"C#:maj";"C#:(3,5)";"C#:maj";"C#:maj"
43.18;43.74;"G#:aug/C";"G#:(3,#5)/C";"G#:maj";"G#:maj/C"
43.74;44.28;"C#:maj";"C#:(3,5)";"C#:maj";"C#:maj"
44.28;45.02;"F:(3,5,b7,b9)/D#";"F:(3,5,b7,b9)/D#";"F:maj";"F:maj/D#"
45.02;45.52;"A#:maj/D";"A#:(3,5)/D";"A#:maj";"A#:maj/D"
45.52;46.14;"F:(3,5,b7,b9)/D#";"F:(3,5,b7,b9)/D#";"F:maj";"F:maj/D#"
46.14;47.92;"A#:maj/D";"A#:(3,5)/D";"A#:maj";"A#:maj/D"
47.92;48.56;"A#:aug/D";"A#:(3,#5)/D";"A#:maj";"A#:maj/D"
48.56;49.16;"D#:maj";"D#:(3,5)";"D#:maj";"D#:maj"
49.16;49.74;"A#:aug/D";"A#:(3,#5)/D";"A#:maj";"A#:maj/D"
49.74;50.36;"D#:maj";"D#:(3,5)";"D#:maj";"D#:maj"
50.36;50.86;"A#:aug/D";"A#:(3,#5)/D";"A#:maj";"A#:maj/D"
50.86;51.54;"D#:maj";"D#:(3,5)";"D#:maj";"D#:maj"
51.54;52.06;"A#:aug/D";"A#:(3,#5)/D";"A#:maj";"A#:maj/D"
52.06;52.62;"D#:maj";"D#:(3,5)";"D#:maj";"D#:maj"
52.62;53.18;"A#:aug/D";"A#:(3,#5)/D";"A#:maj";"A#:maj/D"
53.18;53.76;"D#:maj";"D#:(3,5)";"D#:maj";"D#:maj"
53.76;54.34;"B:dim7/F";"B:(b3,b5,bb7)/F";"B:min";"B:min/F"
54.34;54.96;"C:maj/E";"C:(3,5)/E";"C:maj";"C:maj/E"
54.96;55.66;"A#:min/C#";"A#:(b3,5)/C#";"A#:min";"A#:min/C#"
55.66;56.94;"C:maj";"C:(3,5)";"C:maj";"C:maj"
56.94;57.5;"C:min";"C:(b3,5)";"C:min";"C:min"
57.5;58.12;"F:7";"F:(3,5,b7)";"F:maj";"F:maj"
58.12;58.74;"F#:maj";"F#:(3,5)";"F#:maj";"F#:maj"
58.74;59.38;"A#:min/C#";"A#:(b3,5)/C#";"A#:min";"A#:min/C#"
59.38;60.06;"C:hdim7/D#";"C:(b3,b5,b7)/D#";"C:min";"C:min/D#"
60.06;61;"F:maj";"F:(3,5)";"F:maj";"F:maj"
61;61.72;"A#:min";"A#:(b3,5)";"A#:min";"A#:min"
