start;end;shorthand;extended;majmin;majmin_inv
2.22;5.3;"A#:min";"A#:(b3,5)";"A#:min";"A#:min"
5.3;6.06;"F#:maj7";"F#:(3,5,7)";"F#:maj";"F#:maj"
6.06;6.44;"E:dim7";"E:(b3,b5,bb7)";"E:min";"E:min"
6.44;6.82;"C#:maj/F";"C#:(3,5)/F";"C#:maj";"C#:maj/F"
6.82;8.34;"C#:maj";"C#:(3,5)";"C#:maj";"C#:maj"
8.34;9.72;"D#:min";"D#:(b3,5)";"D#:min";"D#:min"
9.72;10.5;"A#:min/C#";"A#:(b3,5)/C#";"A#:min";"A#:min/C#"
10.5;11.28;"B:maj";"B:(3,5)";"B:maj";"B:maj"
11.28;12;"A#:min/F";"A#:(b3,5)/F";"A#:min";"A#:min/F"
12;13.08;"F:maj";"F:(3,5)";"F:maj";"F:maj"
13.08;14.58;"A#:min";"A#:(b3,5)";"A#:min";"A#:min"
14.58;16.26;"C:hdim7/D#";"C:(b3,b5,b7)/D#";"C:min";"C:min/D#"
16.26;17.76;"F:7";"F:(3,5,b7)";"F:maj";"F:maj"
17.76;19.46;"A#:min";"A#:(b3,5)";"A#:min";"A#:min"
19.46;21.14;"A#:min";"A#:(b3,5)";"A#:min";"A#:min"
21.14;22.8;"C:hdim7/D#";"C:(b3,b5,b7)/D#";"C:min";"C:min/D#"
22.8;24.34;"F:7";"F:(3,5,b7)";"F:maj";"F:maj"
24.34;26.12;"A#:min";"A#:(b3,5)";"A#:min";"A#:min"
26.12;27.56;"A:dim7";"A:(b3,b5,bb7)";"A:min";"A:min"
27.56;29.34;"A#:min";"A#:(b3,5)";"A#:min";"A#:min"
29.34;31.04;"A:dim7";"A:(b3,b5,bb7)";"A:min";"A:min"
31.04;32.58;"F:maj/C";"F:(3,5)/C";"F:maj";"F:maj/C"
32.58;32.94;"A#:min/C#";"A#:(b3,5)/C#";"A#:min";"A#:min/C#"
32.94;34.18;"G#:maj/C";"G#:(3,5)/C";"G#:maj";"G#:maj/C"
34.18;35.04;"F#:maj/A#";"F#:(3,5)/A#";"F#:maj";"F#:maj/A#"
35.04;35.86;"C#:maj/G#";"C#:(3,5)/G#";"C#:maj";"C#:maj/G#"
35.86;36.6;"F#:maj";"F#:(3,5)";"F#:maj";"F#:maj"
36.6;36.98;"C#:maj/G#";"C#:(3,5)/G#";"C#:maj";"C#:maj/G#"
36.98;37.32;"G#:7";"G#:(3,5,b7)";"G#:maj";"G#:maj"
37.32;39;"C#:maj";"C#:(3,5)";"C#:maj";"C#:maj"
39;39.68;"F#:maj/A#";"F#:(3,5)/A#";"F#:maj";"F#:maj/A#"
39.68;40.1;"F:min/C";"F:(b3,5)/C";"F:min";"F:min/C"
40.1;40.44;"C:7";"C:(3,5,b7)";"C:maj";"C:maj"
40.44;41.92;"F:min";"F:(b3,5)";"F:min";"F:min"
41.92;44.86;"E:dim7/G";"E:(b3,b5,bb7)/G";"E:min";"E:min/G"
44.86;45.78;"F:min/G#";"F:(b3,5)/G#";"F:min";"F:min/G#"
45.78;48.12;"F:(3,5,b7,b9)/A";"F:(3,5,b7,b9)/A";"F:maj";"F:maj/A"
48.12;49.38;"A#:min";"A#:(b3,5)";"A#:min";"A#:min"
49.38;49.76;"A#:(3,5,b7,b9)";"A#:(3,5,b7,b9)";"A#:maj";"A#:maj"
49.76;51.38;"D#:min";"D#:(b3,5)";"D#:min";"D#:min"
51.38;52.98;"A#:min/F";"A#:(b3,5)/F";"A#:min";"A#:min/F"
52.98;54.7;"F:(3,5,b7,b9)";"F:(3,5,b7,b9)";"F:maj";"F:maj"
54.7;57.74;"A:dim7";"A:(b3,b5,bb7)";"A:min";"A:min"
57.74;59.34;"C:hdim7/D#";"C:(b3,b5,b7)/D#";"C:min";"C:min/D#"
59.34;60.42;"A:dim7";"A:(b3,b5,bb7)";"A:min";"A:min"
60.42;62.58;"C:hdim7/D#";"C:(b3,b5,b7)/D#";"C:min";"C:min/D#"
62.58;64.08;"F:(3,5,b7,b9)";"F:(3,5,b7,b9)";"F:maj";"F:maj"
64.08;64.92;"A#:min";"A#:(b3,5)";"A#:min";"A#:min"
64.92;65.86;"A#:(3,5,b7,b9)/D";"A#:(3,5,b7,b9)/D";"A#:maj";"A#:maj/D"
65.86;67.7;"D#:min";"D#:(b3,5)";"D#:min";"D#:min"
67.7;69.34;"A#:min/F";"A#:(b3,5)/F";"A#:min";"A#:min/F"
69.34;71.18;"F:(3,5,b7,b9)";"F:(3,5,b7,b9)";"F:maj";"F:maj"
71.18;74.3;"A#:min";"A#:(b3,5)";"A#:min";"A#:min"
74.3;74.64;"B:maj/D#";"B:(3,5)/D#";"B:maj";"B:maj/D#"
74.64;75.02;"F#:maj/C#";"F#:(3,5)/C#";"F#:maj";"F#:maj/C#"
75.02;76;"C#:7";"C#:(3,5,b7)";"C#:maj";"C#:maj"
76;77.72;"F#:maj";"F#:(3,5)";"F#:maj";"F#:maj"
77.72;79.2;"F#:maj";"F#:(3,5)";"F#:maj";"F#:maj"
79.2;82.26;"C#:7/G#";"C#:(3,5,b7)/G#";"C#:maj";"C#:maj/G#"
82.26;83.8;"F#:maj/A#";"F#:(3,5)/A#";"F#:maj";"F#:maj/A#"
83.8;86.98;"D#:(3,5,b7,b9)/A#";"D#:(3,5,b7,b9)/A#";"D#:maj";"D#:maj/A#"
86.98;87.7;"G#:min";"G#:(b3,5)";"G#:min";"G#:min"
87.7;88.48;"C#:7";"C#:(3,5,b7)";"C#:maj";"C#:maj"
88.48;90.14;"A#:maj/D";"A#:(3,5)/D";"A#:maj";"A#:maj/D"
90.14;93.24;"D#:(3,5,b7,b9)/A#";"D#:(3,5,b7,b9)/A#";"D#:maj";"D#:maj/A#"
93.24;94.06;"G#:min";"G#:(b3,5)";"G#:min";"G#:min"
94.06;94.96;"C#:7";"C#:(3,5,b7)";"C#:maj";"C#:maj"
94.96;96.64;"F#:maj";"F#:(3,5)";"F#:maj";"F#:maj"
96.64;102.26;"F:(3,5,b7,b9)/A";"F:(3,5,b7,b9)/A";"F:maj";"F:maj/A"
102.26;102.96;"C:hdim7/F#";"C:(b3,b5,b7)/F#";"C:min";"C:min/F#"
102.96;104.88;"F:(3,5,b7,b9)/A";"F:(3,5,b7,b9)/A";"F:maj";"F:maj/A"
104.88;106.5;"A#:min";"A#:(b3,5)";"A#:min";"A#:min"
106.5;108.2;"C:hdim7/D#";"C:(b3,b5,b7)/D#";"C:min";"C:min/D#"
108.2;109.8;"F:7";"F:(3,5,b7)";"F:maj";"F:maj"
109.8;111.36;"A#:min";"A#:(b3,5)";"A#:min";"A#:min"
111.36;113.18;"A#:min";"A#:(b3,5)";"A#:min";"A#:min"
113.18;114.82;"C:hdim7/D#";"C:(b3,b5,b7)/D#";"C:min";"C:min/D#"
114.82;116.54;"F:7";"F:(3,5,b7)";"F:maj";"F:maj"
116.54;118.14;"A#:min";"A#:(b3,5)";"A#:min";"A#:min"
118.14;119.78;"A:dim7";"A:(b3,b5,bb7)";"A:min";"A:min"
119.78;121.6;"A#:min";"A#:(b3,5)";"A#:min";"A#:min"
121.6;123.32;"A:dim7";"A:(b3,b5,bb7)";"A:min";"A:min"
123.32;124.84;"F:maj/C";"F:(3,5)/C";"F:maj";"F:maj/C"
124.84;125.7;"A#:min/C#";"A#:(b3,5)/C#";"A#:min";"A#:min/C#"
125.7;126.44;"G#:maj/C";"G#:(3,5)/C";"G#:maj";"G#:maj/C"
126.44;127.24;"F#:maj/A#";"F#:(3,5)/A#";"F#:maj";"F#:maj/A#"
127.24;128.08;"C#:maj/G#";"C#:(3,5)/G#";"C#:maj";"C#:maj/G#"
128.08;128.94;"F#:maj";"F#:(3,5)";"F#:maj";"F#:maj"
128.94;129.4;"C#:maj/G#";"C#:(3,5)/G#";"C#:maj";"C#:maj/G#"
129.4;129.74;"G#:7";"G#:(3,5,b7)";"G#:maj";"G#:maj"
129.74;131.36;"C#:maj";"C#:(3,5)";"C#:maj";"C#:maj"
131.36;131.72;"F#:maj/A#";"F#:(3,5)/A#";"F#:maj";"F#:maj/A#"
131.72;132.42;"F:min/C";"F:(b3,5)/C";"F:min";"F:min/C"
132.42;132.84;"C:7";"C:(3,5,b7)";"C:maj";"C:maj"
132.84;134.32;"F:min";"F:(b3,5)";"F:min";"F:min"
134.32;137.44;"E:dim7/G";"E:(b3,b5,bb7)/G";"E:min";"E:min/G"
137.44;138.3;"F:min/G#";"F:(b3,5)/G#";"F:min";"F:min/G#"
138.3;140.72;"F:(3,5,b7,b9)/A";"F:(3,5,b7,b9)/A";"F:maj";"F:maj/A"
140.72;142.02;"A#:min";"A#:(b3,5)";"A#:min";"A#:min"
142.02;142.44;"A#:(3,5,b7,b9)";"A#:(3,5,b7,b9)";"A#:maj";"A#:maj"
142.44;144.12;"D#:min";"D#:(b3,5)";"D#:min";"D#:min"
144.12;145.82;"A#:min/F";"A#:(b3,5)/F";"A#:min";"A#:min/F"
145.82;147.48;"F:(3,5,b7,b9)";"F:(3,5,b7,b9)";"F:maj";"F:maj"
147.48;150.68;"A:dim7";"A:(b3,b5,bb7)";"A:min";"A:min"
150.68;152.26;"C:hdim7/D#";"C:(b3,b5,b7)/D#";"C:min";"C:min/D#"
152.26;153.84;"A:dim7";"A:(b3,b5,bb7)";"A:min";"A:min"
153.84;155.44;"C:hdim7/D#";"C:(b3,b5,b7)/D#";"C:min";"C:min/D#"
155.44;157.08;"F:(3,5,b7,b9)";"F:(3,5,b7,b9)";"F:maj";"F:maj"
157.08;158.58;"A#:min";"A#:(b3,5)";"A#:min";"A#:min"
158.58;158.94;"A#:(3,5,b7,b9)/D";"A#:(3,5,b7,b9)/D";"A#:maj";"A#:maj/D"
158.94;160.78;"D#:min";"D#:(b3,5)";"D#:min";"D#:min"
160.78;162.46;"A#:min/F";"A#:(b3,5)/F";"A#:min";"A#:min/F"
162.46;167.86;"F:(3,5,b7,b9)";"F:(3,5,b7,b9)";"F:maj";"F:maj"
167.86;168.18;"A#:min/F";"A#:(b3,5)/F";"A#:min";"A#:min/F"
168.18;169.58;"F:7";"F:(3,5,b7)";"F:maj";"F:maj"
169.58;172.96;"A#:min";"A#:(b3,5)";"A#:min";"A#:min"
172.96;173.72;"F#:maj7";"F#:(3,5,7)";"F#:maj";"F#:maj"
173.72;174.06;"E:dim7";"E:(b3,b5,bb7)";"E:min";"E:min"
174.06;174.42;"C#:maj/F";"C#:(3,5)/F";"C#:maj";"C#:maj/F"
174.42;176;"C#:maj";"C#:(3,5)";"C#:maj";"C#:maj"
176;185.52;"A#:min";"A#:(b3,5)";"A#:min";"A#:min"
