start;end;shorthand;extended;majmin;majmin_inv
1.44;2.86;"D:min";"D:(b3,5)";"D:min";"D:min"
2.86;5.46;"A:7/E";"A:(3,5,b7)/E";"A:maj";"A:maj/E"
5.46;6.84;"D:min";"D:(b3,5)";"D:min";"D:min"
6.84;9.56;"A:7/E";"A:(3,5,b7)/E";"A:maj";"A:maj/E"
9.56;12.02;"D:min";"D:(b3,5)";"D:min";"D:min"
12.02;14.06;"A:7";"A:(3,5,b7)";"A:maj";"A:maj"
14.06;17.14;"D:min";"D:(b3,5)";"D:min";"D:min"
17.14;25.14;"D:min";"D:(b3,5)";"D:min";"D:min"
25.14;29.16;"A:7";"A:(3,5,b7)";"A:maj";"A:maj"
29.16;32.44;"D:min";"D:(b3,5)";"D:min";"D:min"
32.44;40.1;"D:min";"D:(b3,5)";"D:min";"D:min"
40.1;42.54;"D:min/A";"D:(b3,5)/A";"D:min";"D:min/A"
42.54;43.98;"A:7";"A:(3,5,b7)";"A:maj";"A:maj"
43.98;47.8;"D:(3,5,b7,b9)/F#";"D:(3,5,b7,b9)/F#";"D:maj";"D:maj/F#"
47.8;49.08;"G:min";"G:(b3,5)";"G:min";"G:min"
49.08;50.34;"D:maj/A";"D:(3,5)/A";"D:maj";"D:maj/A"
50.34;52.2;"A:7";"A:(3,5,b7)";"A:maj";"A:maj"
52.2;57.84;"D:min";"D:(b3,5)";"D:min";"D:min"
57.84;60.68;"A:7/E";"A:(3,5,b7)/E";"A:maj";"A:maj/E"
60.68;62;"D:min";"D:(b3,5)";"D:min";"D:min"
62;64.62;"A:7/E";"A:(3,5,b7)/E";"A:maj";"A:maj/E"
64.62;65.9;"D:min";"D:(b3,5)";"D:min";"D:min"
65.9;67.38;"F:maj/C";"F:(3,5)/C";"F:maj";"F:maj/C"
67.38;69.76;"C:7";"C:(3,5,b7)";"C:maj";"C:maj"
69.76;72.44;"F:maj";"F:(3,5)";"F:maj";"F:maj"
72.44;76.26;"A:(3,5,b7,b9)/C#";"A:(3,5,b7,b9)/C#";"A:maj";"A:maj/C#"
76.26;80.74;"C:7";"C:(3,5,b7)";"C:maj";"C:maj"
80.74;84.72;"F:maj/C";"F:(3,5)/C";"F:maj";"F:maj/C"
84.72;88.32;"C:maj";"C:(3,5)";"C:maj";"C:maj"
88.32;92.04;"A:(3,5,b7,b9)/C#";"A:(3,5,b7,b9)/C#";"A:maj";"A:maj/C#"
92.04;96.06;"C:7";"C:(3,5,b7)";"C:maj";"C:maj"
96.06;98.84;"F:maj/C";"F:(3,5)/C";"F:maj";"F:maj/C"
98.84;100.9;"C:7";"C:(3,5,b7)";"C:maj";"C:maj"
100.9;104.4;"F:maj";"F:(3,5)";"F:maj";"F:maj"
104.4;107.42;"D:min/A";"D:(b3,5)/A";"D:min";"D:min/A"
107.42;109.3;"A:7";"A:(3,5,b7)";"A:maj";"A:maj"
109.3;116.6;"D:min";"D:(b3,5)";"D:min";"D:min"
116.6;119.22;"A:7/E";"A:(3,5,b7)/E";"A:maj";"A:maj/E"
119.22;120.56;"D:min";"D:(b3,5)";"D:min";"D:min"
120.56;123.22;"A:7/E";"A:(3,5,b7)/E";"A:maj";"A:maj/E"
123.22;125.8;"D:min";"D:(b3,5)";"D:min";"D:min"
125.8;127.6;"A:7";"A:(3,5,b7)";"A:maj";"A:maj"
127.6;130.84;"D:min";"D:(b3,5)";"D:min";"D:min"
130.84;139.12;"D:min";"D:(b3,5)";"D:min";"D:min"
139.12;143.22;"A:7";"A:(3,5,b7)";"A:maj";"A:maj"
143.22;146.32;"D:min";"D:(b3,5)";"D:min";"D:min"
146.32;154.14;"D:min";"D:(b3,5)";"D:min";"D:min"
154.14;156.66;"D:min/A";"D:(b3,5)/A";"D:min";"D:min/A"
156.66;158.08;"A:7";"A:(3,5,b7)";"A:maj";"A:maj"
158.08;162.4;"D:(3,5,b7,b9)/F#";"D:(3,5,b7,b9)/F#";"D:maj";"D:maj/F#"
162.4;163.72;"G:min";"G:(b3,5)";"G:min";"G:min"
163.72;165.1;"D:maj/A";"D:(3,5)/A";"D:maj";"D:maj/A"
165.1;168.06;"A:7";"A:(3,5,b7)";"A:maj";"A:maj"
168.06;172.26;"D:min";"D:(b3,5)";"D:min";"D:min"
