start;end;shorthand;extended;majmin;majmin_inv
0.58;7.74;"C:maj";"C:(3,5)";"C:maj";"C:maj"
7.74;8.34;"G:7";"G:(3,5,b7)";"G:maj";"G:maj"
8.34;8.96;"C:maj";"C:(3,5)";"C:maj";"C:maj"
8.96;9.54;"G:7";"G:(3,5,b7)";"G:maj";"G:maj"
9.54;10.18;"C:maj";"C:(3,5)";"C:maj";"C:maj"
10.18;10.8;"G:maj";"G:(3,5)";"G:maj";"G:maj"
10.8;11.42;"C:maj";"C:(3,5)";"C:maj";"C:maj"
11.42;12.04;"G:maj";"G:(3,5)";"G:maj";"G:maj"
12.04;12.68;"C:maj";"C:(3,5)";"C:maj";"C:maj"
12.68;13.28;"G:maj";"G:(3,5)";"G:maj";"G:maj"
13.28;13.88;"C:maj";"C:(3,5)";"C:maj";"C:maj"
13.88;14.52;"G:maj";"G:(3,5)";"G:maj";"G:maj"
14.52;15.12;"C:maj";"C:(3,5)";"C:maj";"C:maj"
15.12;17.76;"F:7";"F:(3,5,b7)";"F:maj";"F:maj"
17.76;20.38;"A#:maj";"A#:(3,5)";"A#:maj";"A#:maj"
20.38;21.76;"D:7/A";"D:(3,5,b7)/A";"D:maj";"D:maj/A"
21.76;23.12;"G#:(3,5,#6)";"G#:(3,5,#6)";"G#:maj";"G#:maj"
23.12;26.2;"C:maj";"C:(3,5)";"C:maj";"C:maj"
26.2;27.1;"A:(3,5,b7,b9)";"A:(3,5,b7,b9)";"A:maj";"A:maj"
27.1;27.66;"D:min/G";"D:(b3,5)/G";"D:min";"D:min/G"
27.66;28.3;"F:maj/G";"F:(3,5)/G";"F:maj";"F:maj/G"
28.3;29.72;"G:7";"G:(3,5,b7)";"G:maj";"G:maj"
29.72;34.24;"C:maj";"C:(3,5)";"C:maj";"C:maj"
34.24;38.34;"C:min";"C:(b3,5)";"C:min";"C:min"
38.34;38.56;"F:7/A";"F:(3,5,b7)/A";"F:maj";"F:maj/A"
38.56;39.86;"A#:maj";"A#:(3,5)";"A#:maj";"A#:maj"
39.86;40.76;"A#:maj";"A#:(3,5)";"A#:maj";"A#:maj"
40.76;41.6;"F:(3,b5,b7,b9)/B";"F:(3,b5,b7,b9)/B";"F:maj";"F:maj/B"
41.6;43.1;"A#:maj";"A#:(3,5)";"A#:maj";"A#:maj"
43.1;44.58;"D#:maj";"D#:(3,5)";"D#:maj";"D#:maj"
44.58;46.22;"F#:dim7/D#";"F#:(b3,b5,bb7)/D#";"F#:min";"F#:min/D#"
46.22;47.74;"D#:maj";"D#:(3,5)";"D#:maj";"D#:maj"
47.74;49.48;"F#:dim7/D#";"F#:(b3,b5,bb7)/D#";"F#:min";"F#:min/D#"
49.48;50.68;"D#:maj";"D#:(3,5)";"D#:maj";"D#:maj"
50.68;50.92;"G:7";"G:(3,5,b7)";"G:maj";"G:maj"
