start;end;shorthand;extended;majmin;majmin_inv
0.98;7.48;"G:min(*3)";"G:(5)";"G:min";"G:min"
7.48;10.94;"G:min";"G:(b3,5)";"G:min";"G:min"
10.94;12.9;"D:maj/G";"D:(3,5)/G";"D:maj";"D:maj/G"
12.9;13.84;"G:min";"G:(b3,5)";"G:min";"G:min"
13.84;15.78;"D:maj/G";"D:(3,5)/G";"D:maj";"D:maj/G"
15.78;18.32;"G:min";"G:(b3,5)";"G:min";"G:min"
18.32;19.4;"D:7/G";"D:(3,5,b7)/G";"D:maj";"D:maj/G"
19.4;21.28;"G:min";"G:(b3,5)";"G:min";"G:min"
21.28;22.3;"D:7/G";"D:(3,5,b7)/G";"D:maj";"D:maj/G"
22.3;33.1;"G:min";"G:(b3,5)";"G:min";"G:min"
33.1;34.96;"D:maj/G";"D:(3,5)/G";"D:maj";"D:maj/G"
34.96;44.18;"G:min";"G:(b3,5)";"G:min";"G:min"
44.18;46.06;"D:maj/G";"D:(3,5)/G";"D:maj";"D:maj/G"
46.06;47.04;"G:min";"G:(b3,5)";"G:min";"G:min"
47.04;48.74;"D:maj/G";"D:(3,5)/G";"D:maj";"D:maj/G"
48.74;49.66;"G:min";"G:(b3,5)";"G:min";"G:min"
49.66;51.68;"D:maj/G";"D:(3,5)/G";"D:maj";"D:maj/G"
51.68;54.24;"G:min";"G:(b3,5)";"G:min";"G:min"
54.24;55.34;"D:maj/G";"D:(3,5)/G";"D:maj";"D:maj/G"
55.34;58.98;"G:min";"G:(b3,5)";"G:min";"G:min"
58.98;60;"D:maj/G";"D:(3,5)/G";"D:maj";"D:maj/G"
60;60.9;"G:min";"G:(b3,5)";"G:min";"G:min"
60.9;63;"D:maj/G";"D:(3,5)/G";"D:maj";"D:maj/G"
63;65.8;"G:min";"G:(b3,5)";"G:min";"G:min"
65.8;66.88;"D:maj/G";"D:(3,5)/G";"D:maj";"D:maj/G"
66.88;81.44;"G:min";"G:(b3,5)";"G:min";"G:min"
81.44;82.62;"D:7/G";"D:(3,5,b7)/G";"D:maj";"D:maj/G"
82.62;84.54;"G:min";"G:(b3,5)";"G:min";"G:min"
84.54;85.58;"D:7/G";"D:(3,5,b7)/G";"D:maj";"D:maj/G"
85.58;96.94;"G:min";"G:(b3,5)";"G:min";"G:min"
96.94;98.9;"D:maj/G";"D:(3,5)/G";"D:maj";"D:maj/G"
98.9;108.38;"G:min";"G:(b3,5)";"G:min";"G:min"
108.38;110.24;"D:maj/G";"D:(3,5)/G";"D:maj";"D:maj/G"
110.24;112.32;"G:min";"G:(b3,5)";"G:min";"G:min"
112.32;113.36;"D:maj/G";"D:(3,5)/G";"D:maj";"D:maj/G"
113.36;114.3;"G:min";"G:(b3,5)";"G:min";"G:min"
114.3;116.48;"D:maj/G";"D:(3,5)/G";"D:maj";"D:maj/G"
116.48;119.18;"G:min";"G:(b3,5)";"G:min";"G:min"
119.18;120.1;"D:maj/G";"D:(3,5)/G";"D:maj";"D:maj/G"
120.1;124.36;"G:min";"G:(b3,5)";"G:min";"G:min"
124.36;125.14;"D:maj/G";"D:(3,5)/G";"D:maj";"D:maj/G"
125.14;125.94;"G:min";"G:(b3,5)";"G:min";"G:min"
125.94;128.46;"D:maj/G";"D:(3,5)/G";"D:maj";"D:maj/G"
128.46;131.32;"G:min";"G:(b3,5)";"G:min";"G:min"
131.32;132.42;"D:maj/G";"D:(3,5)/G";"D:maj";"D:maj/G"
132.42;146.92;"G:min";"G:(b3,5)";"G:min";"G:min"
146.92;148.06;"D:7/G";"D:(3,5,b7)/G";"D:maj";"D:maj/G"
148.06;149.88;"G:min";"G:(b3,5)";"G:min";"G:min"
149.88;150.96;"D:7/G";"D:(3,5,b7)/G";"D:maj";"D:maj/G"
150.96;152.92;"G:min";"G:(b3,5)";"G:min";"G:min"
152.92;154.08;"D:7/G";"D:(3,5,b7)/G";"D:maj";"D:maj/G"
154.08;156.28;"G:min";"G:(b3,5)";"G:min";"G:min"
156.28;157.48;"D:7/G";"D:(3,5,b7)/G";"D:maj";"D:maj/G"
157.48;162.76;"G:min";"G:(b3,5)";"G:min";"G:min"
162.76;165.36;"D:7/G";"D:(3,5,b7)/G";"D:maj";"D:maj/G"
165.36;165.96;"G:min";"G:(b3,5)";"G:min";"G:min"
165.96;168.44;"D:7/G";"D:(3,5,b7)/G";"D:maj";"D:maj/G"
168.44;177.22;"G:min";"G:(b3,5)";"G:min";"G:min"
177.22;180.92;"D:maj/G";"D:(3,5)/G";"D:maj";"D:maj/G"
180.92;184.82;"G:min";"G:(b3,5)";"G:min";"G:min"
