start;end;shorthand;extended;majmin;majmin_inv
0.24;7;"C:maj";"C:(3,5)";"C:maj";"C:maj"
7;7.62;"G:7";"G:(3,5,b7)";"G:maj";"G:maj"
7.62;8.18;"C:maj";"C:(3,5)";"C:maj";"C:maj"
8.18;8.72;"G:7";"G:(3,5,b7)";"G:maj";"G:maj"
8.72;9.28;"C:maj";"C:(3,5)";"C:maj";"C:maj"
9.28;9.86;"G:maj";"G:(3,5)";"G:maj";"G:maj"
9.86;10.48;"C:maj";"C:(3,5)";"C:maj";"C:maj"
10.48;11.08;"G:maj";"G:(3,5)";"G:maj";"G:maj"
11.08;11.68;"C:maj";"C:(3,5)";"C:maj";"C:maj"
11.68;12.28;"G:maj";"G:(3,5)";"G:maj";"G:maj"
12.28;12.88;"C:maj";"C:(3,5)";"C:maj";"C:maj"
12.88;13.48;"G:maj";"G:(3,5)";"G:maj";"G:maj"
13.48;14.06;"C:maj";"C:(3,5)";"C:maj";"C:maj"
14.06;16.38;"F:7";"F:(3,5,b7)";"F:maj";"F:maj"
16.38;18.7;"A#:maj";"A#:(3,5)";"A#:maj";"A#:maj"
18.7;19.88;"D:7/A";"D:(3,5,b7)/A";"D:maj";"D:maj/A"
19.88;21.12;"G#:(3,5,#6)";"G#:(3,5,#6)";"G#:maj";"G#:maj"
21.12;23.76;"C:maj";"C:(3,5)";"C:maj";"C:maj"
23.76;24.66;"A:(3,5,b7,b9)";"A:(3,5,b7,b9)";"A:maj";"A:maj"
24.66;25.14;"D:min/G";"D:(b3,5)/G";"D:min";"D:min/G"
25.14;25.78;"F:maj/G";"F:(3,5)/G";"F:maj";"F:maj/G"
25.78;27.04;"G:7";"G:(3,5,b7)";"G:maj";"G:maj"
27.04;31.24;"C:maj";"C:(3,5)";"C:maj";"C:maj"
31.24;35.1;"C:min";"C:(b3,5)";"C:min";"C:min"
35.1;35.36;"F:7/A";"F:(3,5,b7)/A";"F:maj";"F:maj/A"
35.36;36.6;"A#:maj";"A#:(3,5)";"A#:maj";"A#:maj"
36.6;37.5;"A#:maj";"A#:(3,5)";"A#:maj";"A#:maj"
37.5;38.32;"F:(3,b5,b7,b9)/B";"F:(3,b5,b7,b9)/B";"F:maj";"F:maj/B"
38.32;39.82;"A#:maj";"A#:(3,5)";"A#:maj";"A#:maj"
39.82;41.32;"D#:maj";"D#:(3,5)";"D#:maj";"D#:maj"
41.32;42.76;"F#:dim7/D#";"F#:(b3,b5,bb7)/D#";"F#:min";"F#:min/D#"
42.76;44.12;"D#:maj";"D#:(3,5)";"D#:maj";"D#:maj"
44.12;45.5;"F#:dim7/D#";"F#:(b3,b5,bb7)/D#";"F#:min";"F#:min/D#"
45.5;46.64;"D#:maj";"D#:(3,5)";"D#:maj";"D#:maj"
46.64;46.92;"G:7";"G:(3,5,b7)";"G:maj";"G:maj"
46.92;48.18;"G:(3,5,b7,b9)";"G:(3,5,b7,b9)";"G:maj";"G:maj"
48.18;49.56;"C:maj";"C:(3,5)";"C:maj";"C:maj"
49.56;50.74;"G:(3,5,b7,b9)";"G:(3,5,b7,b9)";"G:maj";"G:maj"
50.74;52.12;"C:maj";"C:(3,5)";"C:maj";"C:maj"
52.12;53.44;"G:9";"G:(3,5,b7,9)";"G:maj";"G:maj"
53.44;54.74;"C:maj/G";"C:(3,5)/G";"C:maj";"C:maj/G"
54.74;56.04;"D:7";"D:(3,5,b7)";"D:maj";"D:maj"
56.04;57.42;"G:maj";"G:(3,5)";"G:maj";"G:maj"
57.42;64.2;"C:maj";"C:(3,5)";"C:maj";"C:maj"
64.2;64.76;"G:7";"G:(3,5,b7)";"G:maj";"G:maj"
64.76;65.32;"C:maj";"C:(3,5)";"C:maj";"C:maj"
65.32;65.9;"G:7";"G:(3,5,b7)";"G:maj";"G:maj"
65.9;66.5;"C:maj";"C:(3,5)";"C:maj";"C:maj"
66.5;67.08;"G:maj";"G:(3,5)";"G:maj";"G:maj"
67.08;67.68;"C:maj";"C:(3,5)";"C:maj";"C:maj"
67.68;68.32;"G:maj";"G:(3,5)";"G:maj";"G:maj"
68.32;68.88;"C:maj";"C:(3,5)";"C:maj";"C:maj"
68.88;69.54;"G:maj";"G:(3,5)";"G:maj";"G:maj"
69.54;70.12;"C:maj";"C:(3,5)";"C:maj";"C:maj"
70.12;70.74;"G:maj";"G:(3,5)";"G:maj";"G:maj"
70.74;71.4;"C:maj";"C:(3,5)";"C:maj";"C:maj"
71.4;72.56;"F:7";"F:(3,5,b7)";"F:maj";"F:maj"
72.56;76.1;"A#:maj";"A#:(3,5)";"A#:maj";"A#:maj"
76.1;77.44;"D:7/A";"D:(3,5,b7)/A";"D:maj";"D:maj/A"
77.44;78.62;"G#:(3,5,#6)";"G#:(3,5,#6)";"G#:maj";"G#:maj"
78.62;81.78;"C:maj";"C:(3,5)";"C:maj";"C:maj"
81.78;82.56;"A:(3,5,b7,b9)";"A:(3,5,b7,b9)";"A:maj";"A:maj"
82.56;83.26;"D:min/G";"D:(b3,5)/G";"D:min";"D:min/G"
83.26;83.8;"F:maj/G";"F:(3,5)/G";"F:maj";"F:maj/G"
83.8;85.06;"G:7";"G:(3,5,b7)";"G:maj";"G:maj"
85.06;89.54;"C:maj";"C:(3,5)";"C:maj";"C:maj"
89.54;91.08;"C:min";"C:(b3,5)";"C:min";"C:min"
91.08;93.48;"C:min";"C:(b3,5)";"C:min";"C:min"
93.48;93.7;"F:7/A";"F:(3,5,b7)/A";"F:maj";"F:maj/A"
93.7;95.2;"A#:maj";"A#:(3,5)";"A#:maj";"A#:maj"
95.2;95.92;"A#:maj";"A#:(3,5)";"A#:maj";"A#:maj"
95.92;96.62;"F:(3,b5,b7,b9)/B";"F:(3,b5,b7,b9)/B";"F:maj";"F:maj/B"
96.62;98.1;"A#:maj";"A#:(3,5)";"A#:maj";"A#:maj"
98.1;99.6;"D#:maj";"D#:(3,5)";"D#:maj";"D#:maj"
99.6;101.02;"F#:dim7/D#";"F#:(b3,b5,bb7)/D#";"F#:min";"F#:min/D#"
101.02;102.44;"D#:maj";"D#:(3,5)";"D#:maj";"D#:maj"
102.44;103.86;"F#:dim7/D#";"F#:(b3,b5,bb7)/D#";"F#:min";"F#:min/D#"
103.86;104.96;"D#:maj";"D#:(3,5)";"D#:maj";"D#:maj"
104.96;105.26;"G:7";"G:(3,5,b7)";"G:maj";"G:maj"
105.26;106.52;"G:(3,5,b7,b9)";"G:(3,5,b7,b9)";"G:maj";"G:maj"
106.52;107.82;"C:maj";"C:(3,5)";"C:maj";"C:maj"
107.82;109.16;"G:(3,5,b7,b9)";"G:(3,5,b7,b9)";"G:maj";"G:maj"
109.16;110.4;"C:maj";"C:(3,5)";"C:maj";"C:maj"
110.4;111.72;"G:9";"G:(3,5,b7,9)";"G:maj";"G:maj"
111.72;113;"C:maj/G";"C:(3,5)/G";"C:maj";"C:maj/G"
113;114.22;"D:7";"D:(3,5,b7)";"D:maj";"D:maj"
114.22;115.62;"G:maj";"G:(3,5)";"G:maj";"G:maj"
115.62;120.84;"C:maj";"C:(3,5)";"C:maj";"C:maj"
