start;end;shorthand;extended;majmin;majmin_inv
0.82;2.48;"D:min";"D:(b3,5)";"D:min";"D:min"
2.48;5.36;"A:7/E";"A:(3,5,b7)/E";"A:maj";"A:maj/E"
5.36;6.76;"D:min";"D:(b3,5)";"D:min";"D:min"
6.76;9.74;"A:7/E";"A:(3,5,b7)/E";"A:maj";"A:maj/E"
9.74;12.42;"D:min";"D:(b3,5)";"D:min";"D:min"
12.42;14.42;"A:7";"A:(3,5,b7)";"A:maj";"A:maj"
14.42;17.94;"D:min";"D:(b3,5)";"D:min";"D:min"
17.94;27.08;"D:min";"D:(b3,5)";"D:min";"D:min"
27.08;31.52;"A:7";"A:(3,5,b7)";"A:maj";"A:maj"
31.52;35.46;"D:min";"D:(b3,5)";"D:min";"D:min"
35.46;44.7;"D:min";"D:(b3,5)";"D:min";"D:min"
44.7;47.9;"D:min/A";"D:(b3,5)/A";"D:min";"D:min/A"
47.9;49.56;"A:7";"A:(3,5,b7)";"A:maj";"A:maj"
49.56;54.04;"D:(3,5,b7,b9)/F#";"D:(3,5,b7,b9)/F#";"D:maj";"D:maj/F#"
54.04;55.72;"G:min";"G:(b3,5)";"G:min";"G:min"
55.72;57.2;"D:maj/A";"D:(3,5)/A";"D:maj";"D:maj/A"
57.2;59.34;"A:7";"A:(3,5,b7)";"A:maj";"A:maj"
59.34;64.64;"D:min";"D:(b3,5)";"D:min";"D:min"
64.64;67.54;"A:7/E";"A:(3,5,b7)/E";"A:maj";"A:maj/E"
67.54;69.1;"D:min";"D:(b3,5)";"D:min";"D:min"
69.1;72.16;"A:7/E";"A:(3,5,b7)/E";"A:maj";"A:maj/E"
72.16;73.62;"D:min";"D:(b3,5)";"D:min";"D:min"
73.62;75.24;"F:maj/C";"F:(3,5)/C";"F:maj";"F:maj/C"
75.24;77.4;"C:7";"C:(3,5,b7)";"C:maj";"C:maj"
77.4;81.04;"F:maj";"F:(3,5)";"F:maj";"F:maj"
81.04;85.1;"A:(3,5,b7,b9)/C#";"A:(3,5,b7,b9)/C#";"A:maj";"A:maj/C#"
85.1;90;"C:7";"C:(3,5,b7)";"C:maj";"C:maj"
90;94.82;"F:maj/C";"F:(3,5)/C";"F:maj";"F:maj/C"
94.82;99.16;"C:maj";"C:(3,5)";"C:maj";"C:maj"
99.16;103.38;"A:(3,5,b7,b9)/C#";"A:(3,5,b7,b9)/C#";"A:maj";"A:maj/C#"
103.38;108.28;"C:7";"C:(3,5,b7)";"C:maj";"C:maj"
108.28;111.76;"F:maj/C";"F:(3,5)/C";"F:maj";"F:maj/C"
111.76;113.92;"C:7";"C:(3,5,b7)";"C:maj";"C:maj"
113.92;117.34;"F:maj";"F:(3,5)";"F:maj";"F:maj"
117.34;120.52;"D:min/A";"D:(b3,5)/A";"D:min";"D:min/A"
120.52;122.48;"A:7";"A:(3,5,b7)";"A:maj";"A:maj"
122.48;128.8;"D:min";"D:(b3,5)";"D:min";"D:min"
128.8;131.78;"A:7/E";"A:(3,5,b7)/E";"A:maj";"A:maj/E"
131.78;133.34;"D:min";"D:(b3,5)";"D:min";"D:min"
133.34;136.44;"A:7/E";"A:(3,5,b7)/E";"A:maj";"A:maj/E"
136.44;139.32;"D:min";"D:(b3,5)";"D:min";"D:min"
139.32;141.44;"A:7";"A:(3,5,b7)";"A:maj";"A:maj"
141.44;145.84;"D:min";"D:(b3,5)";"D:min";"D:min"
145.84;155.48;"D:min";"D:(b3,5)";"D:min";"D:min"
155.48;159.88;"A:7";"A:(3,5,b7)";"A:maj";"A:maj"
159.88;163.66;"D:min";"D:(b3,5)";"D:min";"D:min"
163.66;173.26;"D:min";"D:(b3,5)";"D:min";"D:min"
173.26;176.38;"D:min/A";"D:(b3,5)/A";"D:min";"D:min/A"
176.38;178.1;"A:7";"A:(3,5,b7)";"A:maj";"A:maj"
178.1;182.82;"D:(3,5,b7,b9)/F#";"D:(3,5,b7,b9)/F#";"D:maj";"D:maj/F#"
182.82;184.5;"G:min";"G:(b3,5)";"G:min";"G:min"
184.5;185.96;"D:maj/A";"D:(3,5)/A";"D:maj";"D:maj/A"
185.96;188.34;"A:7";"A:(3,5,b7)";"A:maj";"A:maj"
188.34;193.7;"D:min";"D:(b3,5)";"D:min";"D:min"
193.7;196.56;"A:7/E";"A:(3,5,b7)/E";"A:maj";"A:maj/E"
196.56;198.18;"D:min";"D:(b3,5)";"D:min";"D:min"
198.18;201.14;"A:7/E";"A:(3,5,b7)/E";"A:maj";"A:maj/E"
201.14;202.7;"D:min";"D:(b3,5)";"D:min";"D:min"
202.7;204.3;"F:maj/C";"F:(3,5)/C";"F:maj";"F:maj/C"
204.3;206.36;"C:7";"C:(3,5,b7)";"C:maj";"C:maj"
206.36;210.02;"F:maj";"F:(3,5)";"F:maj";"F:maj"
210.02;214.24;"A:(3,5,b7,b9)/C#";"A:(3,5,b7,b9)/C#";"A:maj";"A:maj/C#"
214.24;219.38;"C:7";"C:(3,5,b7)";"C:maj";"C:maj"
219.38;224.32;"F:maj/C";"F:(3,5)/C";"F:maj";"F:maj/C"
224.32;228.18;"C:maj";"C:(3,5)";"C:maj";"C:maj"
228.18;232.6;"A:(3,5,b7,b9)/C#";"A:(3,5,b7,b9)/C#";"A:maj";"A:maj/C#"
232.6;238.2;"C:7";"C:(3,5,b7)";"C:maj";"C:maj"
238.2;241.46;"F:maj/C";"F:(3,5)/C";"F:maj";"F:maj/C"
241.46;244.1;"C:7";"C:(3,5,b7)";"C:maj";"C:maj"
244.1;247.96;"F:maj";"F:(3,5)";"F:maj";"F:maj"
247.96;251.2;"D:min/A";"D:(b3,5)/A";"D:min";"D:min/A"
251.2;252.92;"A:7";"A:(3,5,b7)";"A:maj";"A:maj"
252.92;259.78;"D:min";"D:(b3,5)";"D:min";"D:min"
259.78;263.24;"A:7/E";"A:(3,5,b7)/E";"A:maj";"A:maj/E"
263.24;264.98;"D:min";"D:(b3,5)";"D:min";"D:min"
264.98;268.56;"A:7/E";"A:(3,5,b7)/E";"A:maj";"A:maj/E"
268.56;271.54;"D:min";"D:(b3,5)";"D:min";"D:min"
271.54;273.86;"A:7";"A:(3,5,b7)";"A:maj";"A:maj"
273.86;279.98;"D:min";"D:(b3,5)";"D:min";"D:min"
