start;end;shorthand;extended;majmin;majmin_inv
1.64;2.98;"G:min";"G:(b3,5)";"G:min";"G:min"
2.98;4.16;"C:min/G";"C:(b3,5)/G";"C:min";"C:min/G"
4.16;5.02;"G:min";"G:(b3,5)";"G:min";"G:min"
5.02;5.36;"D:7";"D:(3,5,b7)";"D:maj";"D:maj"
5.36;6.7;"G:min";"G:(b3,5)";"G:min";"G:min"
6.7;8.8;"G:min";"G:(b3,5)";"G:min";"G:min"
8.8;9.16;"A:min/C";"A:(b3,5)/C";"A:min";"A:min/C"
9.16;10.32;"D:maj";"D:(3,5)";"D:maj";"D:maj"
10.32;10.86;"D:maj/A";"D:(3,5)/A";"D:maj";"D:maj/A"
10.86;11.5;"A:7";"A:(3,5,b7)";"A:maj";"A:maj"
11.5;12.68;"D:maj";"D:(3,5)";"D:maj";"D:maj"
12.68;13.26;"D:maj/A";"D:(3,5)/A";"D:maj";"D:maj/A"
13.26;13.86;"A:7";"A:(3,5,b7)";"A:maj";"A:maj"
13.86;15.2;"D:maj";"D:(3,5)";"D:maj";"D:maj"
15.2;17.26;"G:min";"G:(b3,5)";"G:min";"G:min"
17.26;17.64;"C#:dim7";"C#:(b3,b5,bb7)";"C#:min";"C#:min"
17.64;18.8;"D:maj";"D:(3,5)";"D:maj";"D:maj"
18.8;20.08;"G:maj/B";"G:(3,5)/B";"G:maj";"G:maj/B"
20.08;20.74;"D:7";"D:(3,5,b7)";"D:maj";"D:maj"
20.74;21.34;"G:maj";"G:(3,5)";"G:maj";"G:maj"
21.34;22.56;"G:maj/B";"G:(3,5)/B";"G:maj";"G:maj/B"
22.56;23.2;"D:7";"D:(3,5,b7)";"D:maj";"D:maj"
23.2;23.8;"G:maj";"G:(3,5)";"G:maj";"G:maj"
23.8;24.96;"G:min";"G:(b3,5)";"G:min";"G:min"
24.96;26.16;"C:min/G";"C:(b3,5)/G";"C:min";"C:min/G"
26.16;27;"G:min";"G:(b3,5)";"G:min";"G:min"
27;27.32;"D:7";"D:(3,5,b7)";"D:maj";"D:maj"
27.32;28.62;"G:min";"G:(b3,5)";"G:min";"G:min"
28.62;30.72;"G:min";"G:(b3,5)";"G:min";"G:min"
30.72;31.14;"A:min/C";"A:(b3,5)/C";"A:min";"A:min/C"
31.14;32.36;"D:maj";"D:(3,5)";"D:maj";"D:maj"
32.36;32.96;"D:maj/A";"D:(3,5)/A";"D:maj";"D:maj/A"
32.96;33.62;"A:7";"A:(3,5,b7)";"A:maj";"A:maj"
33.62;34.72;"D:maj";"D:(3,5)";"D:maj";"D:maj"
34.72;35.32;"D:maj/A";"D:(3,5)/A";"D:maj";"D:maj/A"
35.32;35.9;"A:7";"A:(3,5,b7)";"A:maj";"A:maj"
35.9;37.1;"D:maj";"D:(3,5)";"D:maj";"D:maj"
37.1;39.34;"G:min";"G:(b3,5)";"G:min";"G:min"
39.34;39.78;"C#:dim7";"C#:(b3,b5,bb7)";"C#:min";"C#:min"
39.78;41.08;"D:maj";"D:(3,5)";"D:maj";"D:maj"
41.08;42.44;"G:maj/B";"G:(3,5)/B";"G:maj";"G:maj/B"
42.44;43.04;"D:7";"D:(3,5,b7)";"D:maj";"D:maj"
43.04;43.66;"G:maj";"G:(3,5)";"G:maj";"G:maj"
43.66;44.86;"G:maj/B";"G:(3,5)/B";"G:maj";"G:maj/B"
44.86;45.48;"D:7";"D:(3,5,b7)";"D:maj";"D:maj"
45.48;46.16;"G:maj";"G:(3,5)";"G:maj";"G:maj"
46.16;47.36;"D:maj";"D:(3,5)";"D:maj";"D:maj"
47.36;48;"G:maj";"G:(3,5)";"G:maj";"G:maj"
48;48.64;"D:maj";"D:(3,5)";"D:maj";"D:maj"
48.64;49.3;"D:maj/A";"D:(3,5)/A";"D:maj";"D:maj/A"
49.3;49.9;"A:7";"A:(3,5,b7)";"A:maj";"A:maj"
49.9;51.14;"D:maj";"D:(3,5)";"D:maj";"D:maj"
51.14;51.74;"D:maj/A";"D:(3,5)/A";"D:maj";"D:maj/A"
51.74;52.34;"A:7";"A:(3,5,b7)";"A:maj";"A:maj"
52.34;54.5;"D:maj";"D:(3,5)";"D:maj";"D:maj"
54.5;54.8;"D:7/A";"D:(3,5,b7)/A";"D:maj";"D:maj/A"
54.8;55.46;"G:maj";"G:(3,5)";"G:maj";"G:maj"
55.46;56.08;"D:maj";"D:(3,5)";"D:maj";"D:maj"
56.08;57.38;"G:maj/B";"G:(3,5)/B";"G:maj";"G:maj/B"
57.38;58.02;"D:7";"D:(3,5,b7)";"D:maj";"D:maj"
58.02;58.66;"G:maj";"G:(3,5)";"G:maj";"G:maj"
58.66;59.82;"G:maj/B";"G:(3,5)/B";"G:maj";"G:maj/B"
59.82;60.44;"D:7";"D:(3,5,b7)";"D:maj";"D:maj"
60.44;61.1;"G:maj";"G:(3,5)";"G:maj";"G:maj"
61.1;62.28;"D:maj";"D:(3,5)";"D:maj";"D:maj"
62.28;62.96;"G:min";"G:(b3,5)";"G:min";"G:min"
62.96;63.64;"D:maj";"D:(3,5)";"D:maj";"D:maj"
63.64;64.24;"A#:maj";"A#:(3,5)";"A#:maj";"A#:maj"
64.24;65.02;"F:7";"F:(3,5,b7)";"F:maj";"F:maj"
65.02;66.12;"A#:maj";"A#:(3,5)";"A#:maj";"A#:maj"
66.12;66.68;"D:min/F";"D:(b3,5)/F";"D:min";"D:min/F"
66.68;67.32;"F:7";"F:(3,5,b7)";"F:maj";"F:maj"
67.32;68.66;"A#:maj";"A#:(3,5)";"A#:maj";"A#:maj"
68.66;69.92;"D:7";"D:(3,5,b7)";"D:maj";"D:maj"
69.92;70.6;"G:maj";"G:(3,5)";"G:maj";"G:maj"
70.6;71.24;"D:maj";"D:(3,5)";"D:maj";"D:maj"
71.24;72.56;"G:maj/B";"G:(3,5)/B";"G:maj";"G:maj/B"
72.56;73.2;"D:7";"D:(3,5,b7)";"D:maj";"D:maj"
73.2;73.82;"G:maj";"G:(3,5)";"G:maj";"G:maj"
73.82;75.02;"G:maj/B";"G:(3,5)/B";"G:maj";"G:maj/B"
75.02;75.66;"D:7";"D:(3,5,b7)";"D:maj";"D:maj"
75.66;76.28;"G:maj";"G:(3,5)";"G:maj";"G:maj"
76.28;77.5;"G:min";"G:(b3,5)";"G:min";"G:min"
77.5;78.66;"C:min/G";"C:(b3,5)/G";"C:min";"C:min/G"
78.66;79.52;"G:min";"G:(b3,5)";"G:min";"G:min"
79.52;79.84;"D:7";"D:(3,5,b7)";"D:maj";"D:maj"
79.84;82.94;"G:min";"G:(b3,5)";"G:min";"G:min"
