start;end;shorthand;extended;majmin;majmin_inv
0.56;1.98;"F#:min";"F#:(b3,5)";"F#:min";"F#:min"
1.98;3.32;"B:min/F#";"B:(b3,5)/F#";"B:min";"B:min/F#"
3.32;4.26;"F#:min";"F#:(b3,5)";"F#:min";"F#:min"
4.26;4.74;"C#:7";"C#:(3,5,b7)";"C#:maj";"C#:maj"
4.74;6.3;"F#:min";"F#:(b3,5)";"F#:min";"F#:min"
6.3;8.68;"F#:min";"F#:(b3,5)";"F#:min";"F#:min"
8.68;9.04;"G#:min/B";"G#:(b3,5)/B";"G#:min";"G#:min/B"
9.04;10.48;"C#:maj";"C#:(3,5)";"C#:maj";"C#:maj"
10.48;11.08;"C#:maj/G#";"C#:(3,5)/G#";"C#:maj";"C#:maj/G#"
11.08;11.78;"G#:7";"G#:(3,5,b7)";"G#:maj";"G#:maj"
11.78;12.96;"C#:maj";"C#:(3,5)";"C#:maj";"C#:maj"
12.96;13.58;"C#:maj/G#";"C#:(3,5)/G#";"C#:maj";"C#:maj/G#"
13.58;14.2;"G#:7";"G#:(3,5,b7)";"G#:maj";"G#:maj"
14.2;15.7;"C#:maj";"C#:(3,5)";"C#:maj";"C#:maj"
15.7;18.14;"F#:min";"F#:(b3,5)";"F#:min";"F#:min"
18.14;18.76;"C:dim7";"C:(b3,b5,bb7)";"C:min";"C:min"
18.76;20.2;"C#:maj";"C#:(3,5)";"C#:maj";"C#:maj"
20.2;21.44;"F#:maj/A#";"F#:(3,5)/A#";"F#:maj";"F#:maj/A#"
21.44;22.18;"C#:7";"C#:(3,5,b7)";"C#:maj";"C#:maj"
22.18;22.82;"F#:maj";"F#:(3,5)";"F#:maj";"F#:maj"
22.82;24.06;"F#:maj/A#";"F#:(3,5)/A#";"F#:maj";"F#:maj/A#"
24.06;24.72;"C#:7";"C#:(3,5,b7)";"C#:maj";"C#:maj"
24.72;25.4;"F#:maj";"F#:(3,5)";"F#:maj";"F#:maj"
25.4;26.72;"F#:min";"F#:(b3,5)";"F#:min";"F#:min"
26.72;28.12;"B:min/F#";"B:(b3,5)/F#";"B:min";"B:min/F#"
28.12;29;"F#:min";"F#:(b3,5)";"F#:min";"F#:min"
29;29.42;"C#:7";"C#:(3,5,b7)";"C#:maj";"C#:maj"
29.42;31.24;"F#:min";"F#:(b3,5)";"F#:min";"F#:min"
31.24;33.7;"F#:min";"F#:(b3,5)";"F#:min";"F#:min"
33.7;34.2;"G#:min/B";"G#:(b3,5)/B";"G#:min";"G#:min/B"
