start;end;shorthand;extended;majmin;majmin_inv
0.52;7.14;"G:min(*3)";"G:(5)";"G:min";"G:min"
7.14;11.08;"G:min";"G:(b3,5)";"G:min";"G:min"
11.08;13.18;"D:maj/G";"D:(3,5)/G";"D:maj";"D:maj/G"
13.18;14.34;"G:min";"G:(b3,5)";"G:min";"G:min"
14.34;16.58;"D:maj/G";"D:(3,5)/G";"D:maj";"D:maj/G"
16.58;19.38;"G:min";"G:(b3,5)";"G:min";"G:min"
19.38;20.56;"D:7/G";"D:(3,5,b7)/G";"D:maj";"D:maj/G"
20.56;22.66;"G:min";"G:(b3,5)";"G:min";"G:min"
22.66;23.8;"D:7/G";"D:(3,5,b7)/G";"D:maj";"D:maj/G"
23.8;36.4;"G:min";"G:(b3,5)";"G:min";"G:min"
36.4;38.46;"D:maj/G";"D:(3,5)/G";"D:maj";"D:maj/G"
38.46;48.7;"G:min";"G:(b3,5)";"G:min";"G:min"
48.7;51.16;"D:maj/G";"D:(3,5)/G";"D:maj";"D:maj/G"
51.16;52.1;"G:min";"G:(b3,5)";"G:min";"G:min"
52.1;54.3;"D:maj/G";"D:(3,5)/G";"D:maj";"D:maj/G"
54.3;55.36;"G:min";"G:(b3,5)";"G:min";"G:min"
55.36;57.72;"D:maj/G";"D:(3,5)/G";"D:maj";"D:maj/G"
57.72;60.54;"G:min";"G:(b3,5)";"G:min";"G:min"
60.54;61.74;"D:maj/G";"D:(3,5)/G";"D:maj";"D:maj/G"
61.74;65.92;"G:min";"G:(b3,5)";"G:min";"G:min"
65.92;67;"D:maj/G";"D:(3,5)/G";"D:maj";"D:maj/G"
67;68.04;"G:min";"G:(b3,5)";"G:min";"G:min"
68.04;70.38;"D:maj/G";"D:(3,5)/G";"D:maj";"D:maj/G"
70.38;73.2;"G:min";"G:(b3,5)";"G:min";"G:min"
73.2;74.4;"D:maj/G";"D:(3,5)/G";"D:maj";"D:maj/G"
74.4;89.74;"G:min";"G:(b3,5)";"G:min";"G:min"
89.74;90.98;"D:7/G";"D:(3,5,b7)/G";"D:maj";"D:maj/G"
90.98;93.04;"G:min";"G:(b3,5)";"G:min";"G:min"
93.04;94.32;"D:7/G";"D:(3,5,b7)/G";"D:maj";"D:maj/G"
94.32;107.6;"G:min";"G:(b3,5)";"G:min";"G:min"
107.6;109.78;"D:maj/G";"D:(3,5)/G";"D:maj";"D:maj/G"
109.78;120.16;"G:min";"G:(b3,5)";"G:min";"G:min"
120.16;122.34;"D:maj/G";"D:(3,5)/G";"D:maj";"D:maj/G"
122.34;124.58;"G:min";"G:(b3,5)";"G:min";"G:min"
124.58;125.76;"D:maj/G";"D:(3,5)/G";"D:maj";"D:maj/G"
125.76;126.96;"G:min";"G:(b3,5)";"G:min";"G:min"
126.96;129.36;"D:maj/G";"D:(3,5)/G";"D:maj";"D:maj/G"
129.36;132.12;"G:min";"G:(b3,5)";"G:min";"G:min"
132.12;133.3;"D:maj/G";"D:(3,5)/G";"D:maj";"D:maj/G"
133.3;137.56;"G:min";"G:(b3,5)";"G:min";"G:min"
137.56;139;"D:maj/G";"D:(3,5)/G";"D:maj";"D:maj/G"
139;139.84;"G:min";"G:(b3,5)";"G:min";"G:min"
139.84;142.46;"D:maj/G";"D:(3,5)/G";"D:maj";"D:maj/G"
142.46;145.3;"G:min";"G:(b3,5)";"G:min";"G:min"
145.3;146.52;"D:maj/G";"D:(3,5)/G";"D:maj";"D:maj/G"
146.52;162.9;"G:min";"G:(b3,5)";"G:min";"G:min"
162.9;164.06;"D:7/G";"D:(3,5,b7)/G";"D:maj";"D:maj/G"
164.06;166.18;"G:min";"G:(b3,5)";"G:min";"G:min"
166.18;167.42;"D:7/G";"D:(3,5,b7)/G";"D:maj";"D:maj/G"
167.42;169.76;"G:min";"G:(b3,5)";"G:min";"G:min"
169.76;170.9;"D:7/G";"D:(3,5,b7)/G";"D:maj";"D:maj/G"
170.9;172.92;"G:min";"G:(b3,5)";"G:min";"G:min"
172.92;174.2;"D:7/G";"D:(3,5,b7)/G";"D:maj";"D:maj/G"
174.2;179.42;"G:min";"G:(b3,5)";"G:min";"G:min"
179.42;181.72;"D:7/G";"D:(3,5,b7)/G";"D:maj";"D:maj/G"
181.72;183.16;"G:min";"G:(b3,5)";"G:min";"G:min"
183.16;185.8;"D:7/G";"D:(3,5,b7)/G";"D:maj";"D:maj/G"
185.8;194.9;"G:min";"G:(b3,5)";"G:min";"G:min"
194.9;198.2;"D:maj/G";"D:(3,5)/G";"D:maj";"D:maj/G"
198.2;205.7;"G:min";"G:(b3,5)";"G:min";"G:min"
