start;end;shorthand;extended;majmin;majmin_inv
1.54;2.88;"D:min";"D:(b3,5)";"D:min";"D:min"
2.88;5.48;"A:7/E";"A:(3,5,b7)/E";"A:maj";"A:maj/E"
5.48;6.88;"D:min";"D:(b3,5)";"D:min";"D:min"
6.88;9.48;"A:7/E";"A:(3,5,b7)/E";"A:maj";"A:maj/E"
9.48;12.54;"D:min";"D:(b3,5)";"D:min";"D:min"
12.54;14.22;"A:7";"A:(3,5,b7)";"A:maj";"A:maj"
14.22;17.58;"D:min";"D:(b3,5)";"D:min";"D:min"
17.58;25.94;"D:min";"D:(b3,5)";"D:min";"D:min"
25.94;30.2;"A:7";"A:(3,5,b7)";"A:maj";"A:maj"
30.2;33.68;"D:min";"D:(b3,5)";"D:min";"D:min"
33.68;42.42;"D:min";"D:(b3,5)";"D:min";"D:min"
42.42;45.2;"D:min/A";"D:(b3,5)/A";"D:min";"D:min/A"
45.2;46.76;"A:7";"A:(3,5,b7)";"A:maj";"A:maj"
46.76;50.94;"D:(3,5,b7,b9)/F#";"D:(3,5,b7,b9)/F#";"D:maj";"D:maj/F#"
50.94;52.42;"G:min";"G:(b3,5)";"G:min";"G:min"
52.42;53.94;"D:maj/A";"D:(3,5)/A";"D:maj";"D:maj/A"
53.94;55.88;"A:7";"A:(3,5,b7)";"A:maj";"A:maj"
55.88;61.26;"D:min";"D:(b3,5)";"D:min";"D:min"
61.26;63.76;"A:7/E";"A:(3,5,b7)/E";"A:maj";"A:maj/E"
63.76;65.12;"D:min";"D:(b3,5)";"D:min";"D:min"
65.12;67.76;"A:7/E";"A:(3,5,b7)/E";"A:maj";"A:maj/E"
67.76;69.24;"D:min";"D:(b3,5)";"D:min";"D:min"
69.24;70.84;"F:maj/C";"F:(3,5)/C";"F:maj";"F:maj/C"
70.84;72.74;"C:7";"C:(3,5,b7)";"C:maj";"C:maj"
72.74;75.88;"F:maj";"F:(3,5)";"F:maj";"F:maj"
75.88;80.02;"A:(3,5,b7,b9)/C#";"A:(3,5,b7,b9)/C#";"A:maj";"A:maj/C#"
80.02;84.88;"C:7";"C:(3,5,b7)";"C:maj";"C:maj"
84.88;89.72;"F:maj/C";"F:(3,5)/C";"F:maj";"F:maj/C"
89.72;93.32;"C:maj";"C:(3,5)";"C:maj";"C:maj"
93.32;97.64;"A:(3,5,b7,b9)/C#";"A:(3,5,b7,b9)/C#";"A:maj";"A:maj/C#"
97.64;102.16;"C:7";"C:(3,5,b7)";"C:maj";"C:maj"
102.16;105.22;"F:maj/C";"F:(3,5)/C";"F:maj";"F:maj/C"
105.22;107.26;"C:7";"C:(3,5,b7)";"C:maj";"C:maj"
107.26;111;"F:maj";"F:(3,5)";"F:maj";"F:maj"
111;113.9;"D:min/A";"D:(b3,5)/A";"D:min";"D:min/A"
113.9;115.9;"A:7";"A:(3,5,b7)";"A:maj";"A:maj"
115.9;122.72;"D:min";"D:(b3,5)";"D:min";"D:min"
122.72;125.32;"A:7/E";"A:(3,5,b7)/E";"A:maj";"A:maj/E"
125.32;126.84;"D:min";"D:(b3,5)";"D:min";"D:min"
126.84;129.34;"A:7/E";"A:(3,5,b7)/E";"A:maj";"A:maj/E"
129.34;132.74;"D:min";"D:(b3,5)";"D:min";"D:min"
