start;end;shorthand;extended;majmin;majmin_inv
0.38;6.6;"F:min";"F:(b3,5)";"F:min";"F:min"
6.6;7.94;"E:dim7/C#";"E:(b3,b5,bb7)/C#";"E:min";"E:min/C#"
7.94;9.38;"G:(3,b5,b7)/C#";"G:(3,b5,b7)/C#";"G:maj";"G:maj/C#"
9.38;12.32;"C";"C:(3,5)";"C:maj";"C:maj"
12.32;15.12;"F:min";"F:(b3,5)";"F:min";"F:min"
15.12;17.82;"F:min";"F:(b3,5)";"F:min";"F:min"
17.82;21.82;"C#";"C#:(3,5)";"C#:maj";"C#:maj"
21.82;23.08;"G:hdim7/A#";"G:(b3,b5,b7)/A#";"G:min";"G:min/A#"
23.08;25.76;"C:7";"C:(3,5,b7)";"C:maj";"C:maj"
25.76;28.32;"F:min";"F:(b3,5)";"F:min";"F:min"
28.32;30.92;"A#:min/C#";"A#:(b3,5)/C#";"A#:min";"A#:min/C#"
30.92;33.42;"C:7";"C:(3,5,b7)";"C:maj";"C:maj"
33.42;35.98;"G#:min/B";"G#:(b3,5)/B";"G#:min";"G#:min/B"
35.98;38.54;"A#:7";"A#:(3,5,b7)";"A#:maj";"A#:maj"
38.54;39.88;"D#:min";"D#:(b3,5)";"D#:min";"D#:min"
39.88;41.2;"A#:7";"A#:(3,5,b7)";"A#:maj";"A#:maj"
41.2;42.54;"D#:min";"D#:(b3,5)";"D#:min";"D#:min"
42.54;43.2;"A#";"A#:(3,5)";"A#:maj";"A#:maj"
43.2;43.88;"A#:min";"A#:(b3,5)";"A#:min";"A#:min"
43.88;45.26;"F:min/C";"F:(b3,5)/C";"F:min";"F:min/C"
45.26;46.62;"C";"C:(3,5)";"C:maj";"C:maj"
46.62;48.02;"F:min/C";"F:(b3,5)/C";"F:min";"F:min/C"
48.02;49.62;"C";"C:(3,5)";"C:maj";"C:maj"
49.62;50.88;"F:min";"F:(b3,5)";"F:min";"F:min"
50.88;52.16;"C";"C:(3,5)";"C:maj";"C:maj"
52.16;57.58;"F:min";"F:(b3,5)";"F:min";"F:min"
57.58;64.24;"F";"F:(3,5)";"F:maj";"F:maj"
64.24;64.9;"C:7/E";"C:(3,5,b7)/E";"C:maj";"C:maj/E"
64.9;65.52;"F";"F:(3,5)";"F:maj";"F:maj"
65.52;66.18;"C";"C:(3,5)";"C:maj";"C:maj"
66.18;66.84;"G:7/D";"G:(3,5,b7)/D";"G:maj";"G:maj/D"
66.84;68.16;"C:7";"C:(3,5,b7)";"C:maj";"C:maj"
68.16;70.82;"F/C";"F:(3,5)/C";"F:maj";"F:maj/C"
70.82;72.16;"F";"F:(3,5)";"F:maj";"F:maj"
72.16;73.74;"A:7";"A:(3,5,b7)";"A:maj";"A:maj"
73.74;76.36;"A#";"A#:(3,5)";"A#:maj";"A#:maj"
76.36;79.24;"A:(3,5,b9)";"A:(3,5,b9)";"A:min";"A:min"
79.24;81.92;"A#";"A#:(3,5)";"A#:maj";"A#:maj"
81.92;87.26;"A:(3,5,b9)";"A:(3,5,b9)";"A:min";"A:min"
87.26;87.84;"E";"E:(3,5)";"E:maj";"E:maj"
87.84;93;"A";"A:(3,5)";"A:maj";"A:maj"
93;98.18;"A:min";"A:(b3,5)";"A:min";"A:min"
98.18;101.02;"F:min";"F:(b3,5)";"F:min";"F:min"
101.02;103.88;"G:(3,b5,b7,b9)/C#";"G:(3,b5,b7,b9)/C#";"G:maj";"G:maj/C#"
103.88;105.3;"F:min/C";"F:(b3,5)/C";"F:min";"F:min/C"
105.3;109.42;"C";"C:(3,5)";"C:maj";"C:maj"
109.42;112.18;"F:min";"F:(b3,5)";"F:min";"F:min"
112.18;116.16;"C#";"C#:(3,5)";"C#:maj";"C#:maj"
116.16;117.52;"G:hdim7/A#";"G:(b3,b5,b7)/A#";"G:min";"G:min/A#"
117.52;120.1;"C:7";"C:(3,5,b7)";"C:maj";"C:maj"
120.1;122.74;"F:min";"F:(b3,5)";"F:min";"F:min"
122.74;125.36;"A#:min/C#";"A#:(b3,5)/C#";"A#:min";"A#:min/C#"
125.36;127.96;"C:7";"C:(3,5,b7)";"C:maj";"C:maj"
127.96;130.8;"G#:min/B";"G#:(b3,5)/B";"G#:min";"G#:min/B"
130.8;133.44;"A#:7";"A#:(3,5,b7)";"A#:maj";"A#:maj"
133.44;134.82;"D#:min";"D#:(b3,5)";"D#:min";"D#:min"
134.82;136.28;"A#:7";"A#:(3,5,b7)";"A#:maj";"A#:maj"
136.28;137.62;"D#:min";"D#:(b3,5)";"D#:min";"D#:min"
137.62;138.24;"A#";"A#:(3,5)";"A#:maj";"A#:maj"
138.24;138.9;"A#:min";"A#:(b3,5)";"A#:min";"A#:min"
138.9;140.24;"F:min/C";"F:(b3,5)/C";"F:min";"F:min/C"
140.24;141.56;"C";"C:(3,5)";"C:maj";"C:maj"
141.56;142.86;"F:min/C";"F:(b3,5)/C";"F:min";"F:min/C"
142.86;144.2;"C";"C:(3,5)";"C:maj";"C:maj"
144.2;145.54;"F:min";"F:(b3,5)";"F:min";"F:min"
145.54;146.8;"C";"C:(3,5)";"C:maj";"C:maj"
146.8;152.38;"F:min";"F:(b3,5)";"F:min";"F:min"
152.38;155.26;"B:dim7";"B:(b3,b5,bb7)";"B:min";"B:min"
155.26;158.2;"F:min/C";"F:(b3,5)/C";"F:min";"F:min/C"
158.2;160.9;"C#:7";"C#:(3,5,b7)";"C#:maj";"C#:maj"
160.9;163.66;"D:dim7";"D:(b3,b5,bb7)";"D:min";"D:min"
163.66;166.5;"G#:min/D#";"G#:(b3,5)/D#";"G#:min";"G#:min/D#"
166.5;169.2;"D:dim7/F";"D:(b3,b5,bb7)/F";"D:min";"D:min/F"
169.2;171.96;"B:min/F#";"B:(b3,5)/F#";"B:min";"B:min/F#"
171.96;174.88;"G:7";"G:(3,5,b7)";"G:maj";"G:maj"
174.88;176.4;"C:7/E";"C:(3,5,b7)/E";"C:maj";"C:maj/E"
176.4;177.1;"F:min";"F:(b3,5)";"F:min";"F:min"
177.1;178.04;"F#/A#";"F#:(3,5)/A#";"F#:maj";"F#:maj/A#"
178.04;178.86;"F:min/C";"F:(b3,5)/C";"F:min";"F:min/C"
178.86;179.76;"C:7";"C:(3,5,b7)";"C:maj";"C:maj"
179.76;180.54;"F:min";"F:(b3,5)";"F:min";"F:min"
180.54;181.3;"C";"C:(3,5)";"C:maj";"C:maj"
181.3;186.84;"F:min";"F:(b3,5)";"F:min";"F:min"
186.84;189.82;"F:7/A";"F:(3,5,b7)/A";"F:maj";"F:maj/A"
189.82;192.76;"A#";"A#:(3,5)";"A#:maj";"A#:maj"
192.76;195.7;"G:(3,b5,b7)/B";"G:(3,b5,b7)/B";"G:maj";"G:maj/B"
195.7;198.54;"F:min/C";"F:(b3,5)/C";"F:min";"F:min/C"
198.54;201.4;"C#:7";"C#:(3,5,b7)";"C#:maj";"C#:maj"
201.4;204.28;"A#:7/D";"A#:(3,5,b7)/D";"A#:maj";"A#:maj/D"
204.28;205.94;"C:7/E";"C:(3,5,b7)/E";"C:maj";"C:maj/E"
205.94;208.36;"F:min";"F:(b3,5)";"F:min";"F:min"
208.36;209.34;"F#/A#";"F#:(3,5)/A#";"F#:maj";"F#:maj/A#"
209.34;210.28;"F:min/C";"F:(b3,5)/C";"F:min";"F:min/C"
210.28;211.24;"C";"C:(3,5)";"C:maj";"C:maj"
211.24;213.1;"F:min";"F:(b3,5)";"F:min";"F:min"
213.1;214.84;"F:min7/D#";"F:(b3,5,b7)/D#";"F:min";"F:min/D#"
214.84;216.62;"A#/D";"A#:(3,5)/D";"A#:maj";"A#:maj/D"
216.62;218.36;"C#:(3,5,#6)";"C#:(3,5,#6)";"C#:maj";"C#:maj"
218.36;220.12;"F:min/C";"F:(b3,5)/C";"F:min";"F:min/C"
220.12;221.88;"C#";"C#:(3,5)";"C#:maj";"C#:maj"
221.88;223.76;"G:dim/A#";"G:(b3,b5)/A#";"G:min";"G:min/A#"
223.76;225.78;"C";"C:(3,5)";"C:maj";"C:maj"
225.78;238.06;"F:min";"F:(b3,5)";"F:min";"F:min"
