start;end;shorthand;extended;majmin;majmin_inv
2.38;5.3;"G:maj";"G:(3,5)";"G:maj";"G:maj"
5.3;7.54;"E:min";"E:(b3,5)";"E:min";"E:min"
7.54;8.08;"B:7";"B:(3,5,b7)";"B:maj";"B:maj"
8.08;9.14;"A:min/C";"A:(b3,5)/C";"A:min";"A:min/C"
9.14;10.46;"D:7";"D:(3,5,b7)";"D:maj";"D:maj"
10.46;14.1;"G:maj";"G:(3,5)";"G:maj";"G:maj"
14.1;16.64;"G:maj";"G:(3,5)";"G:maj";"G:maj"
16.64;19.06;"E:min";"E:(b3,5)";"E:min";"E:min"
19.06;20.24;"A:min/C";"A:(b3,5)/C";"A:min";"A:min/C"
20.24;21.58;"D:7";"D:(3,5,b7)";"D:maj";"D:maj"
21.58;24.22;"G:maj";"G:(3,5)";"G:maj";"G:maj"
24.22;26.72;"C:maj/G";"C:(3,5)/G";"C:maj";"C:maj/G"
26.72;29.34;"G:maj";"G:(3,5)";"G:maj";"G:maj"
29.34;30.48;"A:min/C";"A:(b3,5)/C";"A:min";"A:min/C"
30.48;31.7;"D:7";"D:(3,5,b7)";"D:maj";"D:maj"
31.7;34.36;"G:maj";"G:(3,5)";"G:maj";"G:maj"
34.36;35.52;"A:min/C";"A:(b3,5)/C";"A:min";"A:min/C"
35.52;36.84;"D:7";"D:(3,5,b7)";"D:maj";"D:maj"
36.84;40.26;"G:maj";"G:(3,5)";"G:maj";"G:maj"
40.26;40.78;"D:min/F";"D:(b3,5)/F";"D:min";"D:min/F"
40.78;41.32;"E:hdim7";"E:(b3,b5,b7)";"E:min";"E:min"
41.32;41.82;"D:min/F";"D:(b3,5)/F";"D:min";"D:min/F"
41.82;41.94;"E:(3,b5,b7)";"E:(3,b5,b7)";"E:maj";"E:maj"
41.94;42.58;"D:min/F";"D:(b3,5)/F";"D:min";"D:min/F"
42.58;42.98;"D:min/F";"D:(b3,5)/F";"D:min";"D:min/F"
42.98;43.78;"G:7";"G:(3,5,b7)";"G:maj";"G:maj"
43.78;44.04;"C:min";"C:(b3,5)";"C:min";"C:min"
44.04;44.34;"D:(3,b5,b7)";"D:(3,b5,b7)";"D:maj";"D:maj"
44.34;45;"C:min/D#";"C:(b3,5)/D#";"C:min";"C:min/D#"
45;45.56;"F:min/G#";"F:(b3,5)/G#";"F:min";"F:min/G#"
45.56;46.2;"G:hdim7";"G:(b3,b5,b7)";"G:min";"G:min"
46.2;46.6;"F:min/G#";"F:(b3,5)/G#";"F:min";"F:min/G#"
46.6;46.84;"G:(3,b5,b7)";"G:(3,b5,b7)";"G:min";"G:min/G#"
46.84;47.3;"F:min/G#";"F:(b3,5)/G#";"F:min";"F:min/G#"
47.3;47.58;"C:min/D#";"C:(b3,5)/D#";"C:min";"C:min/D#"
47.58;48.48;"G:min/D";"G:(b3,5)/D";"G:min";"G:min/D"
48.48;49.44;"D:7";"D:(3,5,b7)";"D:maj";"D:maj"
49.44;50.04;"G:min";"G:(b3,5)";"G:min";"G:min"
50.04;50.34;"A:(3,b5,b7)/G";"A:(3,b5,b7)/G";"A:maj";"A:maj/G"
50.34;51.04;"G:min";"G:(b3,5)";"G:min";"G:min"
51.04;52.48;"G#:maj/C";"G#:(3,5)/C";"G#:maj";"G#:maj/C"
52.48;52.94;"G:min";"G:(b3,5)";"G:min";"G:min"
52.94;53.24;"A:(3,b5,b7)/G";"A:(3,b5,b7)/G";"A:maj";"A:maj/G"
53.24;53.88;"G:min";"G:(b3,5)";"G:min";"G:min"
53.88;55.44;"D:7";"D:(3,5,b7)";"D:maj";"D:maj"
55.44;59.4;"G:min";"G:(b3,5)";"G:min";"G:min"
59.4;64.22;"G:maj";"G:(3,5)";"G:maj";"G:maj"
64.22;66.26;"G:7/F";"G:(3,5,b7)/F";"G:maj";"G:maj/F"
66.26;67.94;"C:maj/E";"C:(3,5)/E";"C:maj";"C:maj/E"
67.94;69.76;"G:maj/D";"G:(3,5)/D";"G:maj";"G:maj/D"
69.76;71.4;"G:7/F";"G:(3,5,b7)/F";"G:maj";"G:maj/F"
71.4;72.24;"C:maj/E";"C:(3,5)/E";"C:maj";"C:maj/E"
72.24;73.3;"G:maj/D";"G:(3,5)/D";"G:maj";"G:maj/D"
73.3;74.7;"A:min7/C";"A:(b3,5,b7)/C";"A:min";"A:min/C"
74.7;76.56;"D:7";"D:(3,5,b7)";"D:maj";"D:maj"
76.56;80.18;"G:maj";"G:(3,5)";"G:maj";"G:maj"
80.18;83.32;"D:7/C";"D:(3,5,b7)/C";"D:maj";"D:maj/C"
83.32;87.04;"G:maj/B";"G:(3,5)/B";"G:maj";"G:maj/B"
87.04;90.48;"D:7/C";"D:(3,5,b7)/C";"D:maj";"D:maj/C"
90.48;94.12;"G:maj/B";"G:(3,5)/B";"G:maj";"G:maj/B"
94.12;97.88;"C:min";"C:(b3,5)";"C:min";"C:min"
97.88;101.36;"G:min/A#";"G:(b3,5)/A#";"G:min";"G:min/A#"
101.36;105.28;"C:min";"C:(b3,5)";"C:min";"C:min"
105.28;108.98;"G:min/A#";"G:(b3,5)/A#";"G:min";"G:min/A#"
108.98;110.9;"A:hdim7/D#";"A:(b3,b5,b7)/D#";"A:min";"A:min/D#"
110.9;113.62;"D:7";"D:(3,5,b7)";"D:maj";"D:maj"
113.62;122.26;"G:min";"G:(b3,5)";"G:min";"G:min"
122.26;127.12;"G:maj";"G:(3,5)";"G:maj";"G:maj"
127.12;129.78;"B:7";"B:(3,5,b7)";"B:maj";"B:maj"
129.78;130.82;"A:min/C";"A:(b3,5)/C";"A:min";"A:min/C"
130.82;132.16;"D:7";"D:(3,5,b7)";"D:maj";"D:maj"
132.16;135.94;"G:maj";"G:(3,5)";"G:maj";"G:maj"
135.94;138.64;"G:maj";"G:(3,5)";"G:maj";"G:maj"
138.64;141.26;"E:min";"E:(b3,5)";"E:min";"E:min"
141.26;142.32;"A:min/C";"A:(b3,5)/C";"A:min";"A:min/C"
142.32;143.82;"D:7";"D:(3,5,b7)";"D:maj";"D:maj"
143.82;146.42;"G:maj";"G:(3,5)";"G:maj";"G:maj"
146.42;149.1;"C:maj/G";"C:(3,5)/G";"C:maj";"C:maj/G"
149.1;151.62;"G:maj";"G:(3,5)";"G:maj";"G:maj"
151.62;152.84;"A:min/C";"A:(b3,5)/C";"A:min";"A:min/C"
152.84;154.12;"D:7";"D:(3,5,b7)";"D:maj";"D:maj"
154.12;156.76;"G:maj";"G:(3,5)";"G:maj";"G:maj"
156.76;158.08;"A:min/C";"A:(b3,5)/C";"A:min";"A:min/C"
