start;end;shorthand;extended;majmin;majmin_inv
1.32;4.32;"A:min";"A:(b3,5)";"A:min";"A:min"
4.32;7.54;"D:min";"D:(b3,5)";"D:min";"D:min"
7.54;10.22;"E:7";"E:(3,5,b7)";"E:maj";"E:maj"
10.22;13.42;"A:min";"A:(b3,5)";"A:min";"A:min"
13.42;16.72;"A:min";"A:(b3,5)";"A:min";"A:min"
16.72;18;"D:min";"D:(b3,5)";"D:min";"D:min"
18;20.16;"A:min";"A:(b3,5)";"A:min";"A:min"
20.16;23.12;"E:7";"E:(3,5,b7)";"E:maj";"E:maj"
23.12;26.46;"A:min";"A:(b3,5)";"A:min";"A:min"
26.46;29.2;"C:maj/E";"C:(3,#5)/E";"C:maj";"C:maj/E"
29.2;32.54;"F:maj";"F:(3,5)";"F:maj";"F:maj"
32.54;35.08;"G:7";"G:(3,5,b7)";"G:maj";"G:maj"
35.08;37.76;"C:maj";"C:(3,5)";"C:maj";"C:maj"
37.76;39.58;"A:min/E";"A:(b3,5)/E";"A:min";"A:min/E"
39.58;41.14;"E:7";"E:(3,5,b7)";"E:maj";"E:maj"
41.14;43.92;"A:min";"A:(b3,5)";"A:min";"A:min"
43.92;46.06;"A:min/E";"A:(b3,5)/E";"A:min";"A:min/E"
46.06;47.42;"E:7";"E:(3,5,b7)";"E:maj";"E:maj"
47.42;53.02;"A:min";"A:(b3,5)";"A:min";"A:min"
53.02;53.66;"D:min";"D:(b3,5)";"D:min";"D:min"
53.66;55.66;"A:min";"A:(b3,5)";"A:min";"A:min"
55.66;58.74;"E:7";"E:(3,5,b7)";"E:maj";"E:maj"
58.74;62.02;"A:min";"A:(b3,5)";"A:min";"A:min"
62.02;65.48;"C:maj/E";"C:(3,#5)/E";"C:maj";"C:maj/E"
65.48;68.74;"F:maj";"F:(3,5)";"F:maj";"F:maj"
68.74;71.3;"G:7";"G:(3,5,b7)";"G:maj";"G:maj"
71.3;73.86;"C:maj";"C:(3,5)";"C:maj";"C:maj"
73.86;75.8;"A:min/E";"A:(b3,5)/E";"A:min";"A:min/E"
75.8;77.34;"E:7";"E:(3,5,b7)";"E:maj";"E:maj"
77.34;80.52;"A:min";"A:(b3,5)";"A:min";"A:min"
80.52;82.7;"A:min/E";"A:(b3,5)/E";"A:min";"A:min/E"
82.7;84.04;"E:7";"E:(3,5,b7)";"E:maj";"E:maj"
84.04;86.98;"A:min";"A:(b3,5)";"A:min";"A:min"
86.98;89.76;"A:(3,5,b9)";"A:(3,5,b9)";"A:maj";"A:maj"
89.76;92.86;"D:min/A";"D:(b3,5)/A";"D:min";"D:min/A"
92.86;96.74;"E:(3,5,b9)/B";"E:(3,5,b9)/B";"E:maj";"E:maj/B"
96.74;100.4;"F:7";"F:(3,5,b7)";"F:maj";"F:maj"
100.4;102.58;"A#:maj/F";"A#:(3,5)/F";"A#:maj";"A#:maj/F"
102.58;104.4;"F:7";"F:(3,5,b7)";"F:maj";"F:maj"
104.4;108.82;"A#:maj";"A#:(3,5)";"A#:maj";"A#:maj"
108.82;111.3;"A:min/E";"A:(b3,5)/E";"A:min";"A:min/E"
111.3;113.38;"E:7";"E:(3,5,b7)";"E:maj";"E:maj"
113.38;115.9;"A:min";"A:(b3,5)";"A:min";"A:min"
115.9;117.14;"F:7";"F:(3,5,b7)";"F:maj";"F:maj"
117.14;119.34;"A#:maj/F";"A#:(3,5)/F";"A#:maj";"A#:maj/F"
119.34;121.78;"F:7";"F:(3,5,b7)";"F:maj";"F:maj"
121.78;126;"A#:maj";"A#:(3,5)";"A#:maj";"A#:maj"
126;129.42;"A:min/E";"A:(b3,5)/E";"A:min";"A:min/E"
129.42;134.04;"E:7";"E:(3,5,b7)";"E:maj";"E:maj"
134.04;137.56;"A:min";"A:(b3,5)";"A:min";"A:min"
137.56;138.98;"D:min";"D:(b3,5)";"D:min";"D:min"
138.98;140.8;"A:min";"A:(b3,5)";"A:min";"A:min"
140.8;144.28;"E:7";"E:(3,5,b7)";"E:maj";"E:maj"
144.28;150.04;"A:min";"A:(b3,5)";"A:min";"A:min"
