start;end;shorthand;extended;majmin;majmin_inv
1.88;3.48;"F:min";"F:(b3,5)";"F:min";"F:min"
3.48;5.14;"C:maj";"C:(3,5)";"C:maj";"C:maj"
5.14;6.56;"F:min";"F:(b3,5)";"F:min";"F:min"
6.56;8.18;"C:maj";"C:(3,5)";"C:maj";"C:maj"
8.18;9.62;"A#:min";"A#:(b3,5)";"A#:min";"A#:min"
9.62;11.16;"F:min";"F:(b3,5)";"F:min";"F:min"
11.16;12.68;"C:7";"C:(3,5,b7)";"C:maj";"C:maj"
12.68;14.18;"F:min";"F:(b3,5)";"F:min";"F:min"
14.18;15.8;"C:7";"C:(3,5,b7)";"C:maj";"C:maj"
15.8;17.4;"F:min";"F:(b3,5)";"F:min";"F:min"
17.4;18.92;"C:maj";"C:(3,5)";"C:maj";"C:maj"
18.92;20.2;"F:min";"F:(b3,5)";"F:min";"F:min"
20.2;20.48;"G:maj/B";"G:(3,5)/B";"G:maj";"G:maj/B"
20.48;22.42;"C:min";"C:(b3,5)";"C:min";"C:min"
22.42;23.92;"C:maj";"C:(3,5)";"C:maj";"C:maj"
23.92;25.2;"F:min";"F:(b3,5)";"F:min";"F:min"
25.2;25.4;"G:maj/B";"G:(3,5)/B";"G:maj";"G:maj/B"
25.4;27.34;"C:min";"C:(b3,5)";"C:min";"C:min"
27.34;28.38;"D:maj";"D:(3,5)";"D:maj";"D:maj"
28.38;28.9;"G:7";"G:(3,5,b7)";"G:maj";"G:maj"
28.9;30.52;"C:min";"C:(b3,5)";"C:min";"C:min"
30.52;31.54;"D:maj";"D:(3,5)";"D:maj";"D:maj"
31.54;32.02;"G:7";"G:(3,5,b7)";"G:maj";"G:maj"
32.02;33.58;"C:min";"C:(b3,5)";"C:min";"C:min"
33.58;35.1;"E:dim7";"E:(b3,b5,bb7)";"E:min";"E:min"
35.1;36.14;"F:min";"F:(b3,5)";"F:min";"F:min"
36.14;36.28;"F:maj/C";"F:(3,5)/C";"F:maj";"F:maj/C"
36.28;36.52;"C:7";"C:(3,5,b7)";"C:maj";"C:maj"
36.52;37.58;"F:min/C";"F:(b3,5)/C";"F:min";"F:min/C"
37.58;38;"F:min";"F:(b3,5)";"F:min";"F:min"
38;39.52;"E:dim7";"E:(b3,b5,bb7)";"E:min";"E:min"
39.52;40.46;"F:min";"F:(b3,5)";"F:min";"F:min"
40.46;40.72;"F:maj/C";"F:(3,5)/C";"F:maj";"F:maj/C"
40.72;41.02;"C:7";"C:(3,5,b7)";"C:maj";"C:maj"
41.02;42.02;"F:min/C";"F:(b3,5)/C";"F:min";"F:min/C"
42.02;43.14;"F:min";"F:(b3,5)";"F:min";"F:min"
43.14;53.72;"F:maj";"F:(3,5)";"F:maj";"F:maj"
53.72;55.98;"C:7";"C:(3,5,b7)";"C:maj";"C:maj"
55.98;60.24;"F:maj";"F:(3,5)";"F:maj";"F:maj"
60.24;62.2;"F:maj/C";"F:(3,5)/C";"F:maj";"F:maj/C"
62.2;62.5;"C:maj";"C:(3,5)";"C:maj";"C:maj"
62.5;64.48;"F:maj";"F:(3,5)";"F:maj";"F:maj"
64.48;66.74;"C:7";"C:(3,5,b7)";"C:maj";"C:maj"
66.74;68.66;"F:maj";"F:(3,5)";"F:maj";"F:maj"
68.66;71.02;"C:7";"C:(3,5,b7)";"C:maj";"C:maj"
71.02;72.76;"F:maj";"F:(3,5)";"F:maj";"F:maj"
72.76;73.12;"C:7";"C:(3,5,b7)";"C:maj";"C:maj"
73.12;75.34;"A:7";"A:(3,5,b7)";"A:maj";"A:maj"
75.34;77.42;"E:dim7/A#";"E:(b3,b5,bb7)/A#";"E:min";"E:min/A#"
77.42;77.72;"G#:dim7";"G#:(b3,b5,bb7)";"G#:min";"G#:min"
77.72;79.38;"F:maj/C";"F:(3,5)/C";"F:maj";"F:maj/C"
79.38;79.68;"C:7";"C:(3,5,b7)";"C:maj";"C:maj"
79.68;81.62;"F:maj";"F:(3,5)";"F:maj";"F:maj"
81.62;82.32;"A:7";"A:(3,5,b7)";"A:maj";"A:maj"
82.32;86.32;"E:dim7/A#";"E:(b3,b5,bb7)/A#";"E:min";"E:min/A#"
86.32;86.66;"G#:dim7";"G#:(b3,b5,bb7)";"G#:min";"G#:min"
86.66;88.42;"F:maj/C";"F:(3,5)/C";"F:maj";"F:maj/C"
88.42;88.72;"C:7";"C:(3,5,b7)";"C:maj";"C:maj"
88.72;90.9;"F:maj";"F:(3,5)";"F:maj";"F:maj"
90.9;91.16;"A#:min/F";"A#:(b3,5)/F";"A#:min";"A#:min/F"
91.16;91.4;"F:min/C";"F:(b3,5)/C";"F:min";"F:min/C"
91.4;92.28;"C:7";"C:(3,5,b7)";"C:maj";"C:maj"
92.28;92.6;"F:min";"F:(b3,5)";"F:min";"F:min"
92.6;93.94;"C:maj";"C:(3,5)";"C:maj";"C:maj"
93.94;95.2;"F:min";"F:(b3,5)";"F:min";"F:min"
95.2;95.5;"G:maj/B";"G:(3,5)/B";"G:maj";"G:maj/B"
95.5;97.2;"C:min";"C:(b3,5)";"C:min";"C:min"
97.2;99.1;"C:maj";"C:(3,5)";"C:maj";"C:maj"
99.1;100.4;"F:min";"F:(b3,5)";"F:min";"F:min"
100.4;100.7;"G:maj/B";"G:(3,5)/B";"G:maj";"G:maj/B"
100.7;102.82;"C:min";"C:(b3,5)";"C:min";"C:min"
102.82;104.8;"G:hdim7/A#";"G:(b3,b5,b7)/A#";"G:min";"G:min/A#"
104.8;106.6;"C:(3,5,b9)";"C:(3,5,b9)";"C:maj";"C:maj"
106.6;108.42;"G:hdim7/A#";"G:(b3,b5,b7)/A#";"G:min";"G:min/A#"
108.42;109.92;"C:(3,5,b9)";"C:(3,5,b9)";"C:maj";"C:maj"
109.92;118.12;"F:maj";"F:(3,5)";"F:maj";"F:maj"
118.12;118.42;"F:7";"F:(3,5,b7)";"F:maj";"F:maj"
118.42;119.02;"A#:maj";"A#:(3,5)";"A#:maj";"A#:maj"
119.02;119.32;"G:min7";"G:(b3,5,b7)";"G:min";"G:min"
119.32;120.22;"F:maj";"F:(3,5)";"F:maj";"F:maj"
120.22;120.52;"C:7";"C:(3,5,b7)";"C:maj";"C:maj"
120.52;120.82;"F:maj";"F:(3,5)";"F:maj";"F:maj"
120.82;121.04;"C:7";"C:(3,5,b7)";"C:maj";"C:maj"
121.04;121.34;"F:maj";"F:(3,5)";"F:maj";"F:maj"
121.34;121.64;"C:7";"C:(3,5,b7)";"C:maj";"C:maj"
121.64;121.92;"F:maj";"F:(3,5)";"F:maj";"F:maj"
121.92;122.22;"C:7";"C:(3,5,b7)";"C:maj";"C:maj"
122.22;122.36;"F:maj";"F:(3,5)";"F:maj";"F:maj"
122.36;122.64;"C:7";"C:(3,5,b7)";"C:maj";"C:maj"
122.64;122.94;"F:maj";"F:(3,5)";"F:maj";"F:maj"
122.94;123.24;"C:7";"C:(3,5,b7)";"C:maj";"C:maj"
123.24;123.54;"F:maj";"F:(3,5)";"F:maj";"F:maj"
123.54;124.02;"C:7";"C:(3,5,b7)";"C:maj";"C:maj"
124.02;124.32;"F:maj";"F:(3,5)";"F:maj";"F:maj"
124.32;124.92;"C:7";"C:(3,5,b7)";"C:maj";"C:maj"
124.92;128.16;"F:maj";"F:(3,5)";"F:maj";"F:maj"
128.16;128.46;"A#:maj";"A#:(3,5)";"A#:maj";"A#:maj"
128.46;128.84;"F:maj";"F:(3,5)";"F:maj";"F:maj"
128.84;129.32;"A#:maj";"A#:(3,5)";"A#:maj";"A#:maj"
129.32;129.88;"F:maj";"F:(3,5)";"F:maj";"F:maj"
129.88;130.54;"A#:maj";"A#:(3,5)";"A#:maj";"A#:maj"
130.54;134.42;"F:maj";"F:(3,5)";"F:maj";"F:maj"
