start;end;shorthand;extended;majmin;majmin_inv
0.24;4.16;"C:min";"C:(b3,5)";"C:min";"C:min"
4.16;4.86;"B:dim7/C";"B:(b3,b5,bb7)/C";"B:min";"B:min/C"
4.86;6.56;"C:min";"C:(b3,5)";"C:min";"C:min"
6.56;7.22;"B:dim7/C";"B:(b3,b5,bb7)/C";"B:min";"B:min/C"
7.22;8.96;"C:min";"C:(b3,5)";"C:min";"C:min"
8.96;9.64;"F:min";"F:(b3,5)";"F:min";"F:min"
9.64;10.76;"C:min/G";"C:(b3,5)/G";"C:min";"C:min/G"
10.76;11.82;"F:min7/G#";"F:(b3,5,b7)/G#";"F:min";"F:min/G#"
11.82;12.92;"C:min/G";"C:(b3,5)/G";"C:min";"C:min/G"
12.92;14.16;"G";"G:(3,5)";"G:maj";"G:maj"
14.16;16.4;"C:min";"C:(b3,5)";"C:min";"C:min"
16.4;18.54;"C:min";"C:(b3,5)";"C:min";"C:min"
18.54;20.78;"D:hdim7/C";"D:(b3,b5,b7)/C";"D:min";"D:min/C"
20.78;21.94;"C:min";"C:(b3,5)";"C:min";"C:min"
21.94;22.5;"C:min/G";"C:(b3,5)/G";"C:min";"C:min/G"
22.5;23.1;"G:7";"G:(3,5,b7)";"G:maj";"G:maj"
23.1;25.36;"C:min";"C:(b3,5)";"C:min";"C:min"
25.36;27.52;"C:min";"C:(b3,5)";"C:min";"C:min"
27.52;29.78;"D:hdim7/C";"D:(b3,b5,b7)/C";"D:min";"D:min/C"
29.78;30.86;"C:min";"C:(b3,5)";"C:min";"C:min"
30.86;31.4;"C:min/G";"C:(b3,5)/G";"C:min";"C:min/G"
31.4;31.94;"G:7";"G:(3,5,b7)";"G:maj";"G:maj"
31.94;33.14;"C:min";"C:(b3,5)";"C:min";"C:min"
33.14;33.68;"A#/D";"A#:(3,5)/D";"A#:maj";"A#:maj/D"
33.68;34.36;"A#:7";"A#:(3,b7)";"A#:maj";"A#:maj"
34.36;35.46;"D#";"D#:(3,5)";"D#:maj";"D#:maj"
35.46;36;"C:min";"C:(b3,5)";"C:min";"C:min"
36;36.52;"F:7/C";"F:(3,5,b7)/C";"F:maj";"F:maj/C"
