start;end;shorthand;extended;majmin;majmin_inv
0.38;6.74;"C:maj";"C:(3,5)";"C:maj";"C:maj"
6.74;7.28;"G:7";"G:(3,5,b7)";"G:maj";"G:maj"
7.28;7.84;"C:maj";"C:(3,5)";"C:maj";"C:maj"
7.84;8.34;"G:7";"G:(3,5,b7)";"G:maj";"G:maj"
8.34;8.9;"C:maj";"C:(3,5)";"C:maj";"C:maj"
8.9;9.48;"G:maj";"G:(3,5)";"G:maj";"G:maj"
9.48;10.04;"C:maj";"C:(3,5)";"C:maj";"C:maj"
10.04;10.62;"G:maj";"G:(3,5)";"G:maj";"G:maj"
10.62;11.16;"C:maj";"C:(3,5)";"C:maj";"C:maj"
11.16;11.68;"G:maj";"G:(3,5)";"G:maj";"G:maj"
11.68;12.24;"C:maj";"C:(3,5)";"C:maj";"C:maj"
12.24;12.76;"G:maj";"G:(3,5)";"G:maj";"G:maj"
12.76;13.3;"C:maj";"C:(3,5)";"C:maj";"C:maj"
13.3;15.4;"F:7";"F:(3,5,b7)";"F:maj";"F:maj"
15.4;17.58;"A#:maj";"A#:(3,5)";"A#:maj";"A#:maj"
17.58;18.62;"D:7/A";"D:(3,5,b7)/A";"D:maj";"D:maj/A"
18.62;19.74;"G#:(3,5,#6)";"G#:(3,5,#6)";"G#:maj";"G#:maj"
19.74;22.28;"C:maj";"C:(3,5)";"C:maj";"C:maj"
22.28;22.9;"A:(3,5,b7,b9)";"A:(3,5,b7,b9)";"A:maj";"A:maj"
22.9;23.28;"D:min/G";"D:(b3,5)/G";"D:min";"D:min/G"
23.28;23.94;"F:maj/G";"F:(3,5)/G";"F:maj";"F:maj/G"
23.94;25;"G:7";"G:(3,5,b7)";"G:maj";"G:maj"
25;27.94;"C:maj";"C:(3,5)";"C:maj";"C:maj"
27.94;31.16;"C:min";"C:(b3,5)";"C:min";"C:min"
31.16;31.46;"F:7/A";"F:(3,5,b7)/A";"F:maj";"F:maj/A"
31.46;32.6;"A#:maj";"A#:(3,5)";"A#:maj";"A#:maj"
32.6;33.16;"A#:maj";"A#:(3,5)";"A#:maj";"A#:maj"
33.16;33.74;"F:(3,b5,b7,b9)/B";"F:(3,b5,b7,b9)/B";"F:maj";"F:maj/B"
33.74;34.86;"A#:maj";"A#:(3,5)";"A#:maj";"A#:maj"
34.86;36;"D#:maj";"D#:(3,5)";"D#:maj";"D#:maj"
36;37.12;"F#:dim7/D#";"F#:(b3,b5,bb7)/D#";"F#:min";"F#:min/D#"
37.12;38.28;"D#:maj";"D#:(3,5)";"D#:maj";"D#:maj"
38.28;39.38;"F#:dim7/D#";"F#:(b3,b5,bb7)/D#";"F#:min";"F#:min/D#"
39.38;40.18;"D#:maj";"D#:(3,5)";"D#:maj";"D#:maj"
40.18;40.46;"G:7";"G:(3,5,b7)";"G:maj";"G:maj"
40.46;41.5;"G:(3,5,b7,b9)";"G:(3,5,b7,b9)";"G:maj";"G:maj"
41.5;42.6;"C:maj";"C:(3,5)";"C:maj";"C:maj"
42.6;43.68;"G:(3,5,b7,b9)";"G:(3,5,b7,b9)";"G:maj";"G:maj"
43.68;44.8;"C:maj";"C:(3,5)";"C:maj";"C:maj"
44.8;45.84;"G:9";"G:(3,5,b7,9)";"G:maj";"G:maj"
45.84;46.9;"C:maj/G";"C:(3,5)/G";"C:maj";"C:maj/G"
46.9;47.96;"D:7";"D:(3,5,b7)";"D:maj";"D:maj"
47.96;49.04;"G:maj";"G:(3,5)";"G:maj";"G:maj"
49.04;55.24;"C:maj";"C:(3,5)";"C:maj";"C:maj"
55.24;55.74;"G:7";"G:(3,5,b7)";"G:maj";"G:maj"
55.74;56.28;"C:maj";"C:(3,5)";"C:maj";"C:maj"
56.28;56.8;"G:7";"G:(3,5,b7)";"G:maj";"G:maj"
56.8;57.34;"C:maj";"C:(3,5)";"C:maj";"C:maj"
57.34;57.9;"G:maj";"G:(3,5)";"G:maj";"G:maj"
57.9;58.44;"C:maj";"C:(3,5)";"C:maj";"C:maj"
58.44;59;"G:maj";"G:(3,5)";"G:maj";"G:maj"
59;59.52;"C:maj";"C:(3,5)";"C:maj";"C:maj"
59.52;60.06;"G:maj";"G:(3,5)";"G:maj";"G:maj"
60.06;60.6;"C:maj";"C:(3,5)";"C:maj";"C:maj"
60.6;61.1;"G:maj";"G:(3,5)";"G:maj";"G:maj"
61.1;61.66;"C:maj";"C:(3,5)";"C:maj";"C:maj"
61.66;62.68;"F:7";"F:(3,5,b7)";"F:maj";"F:maj"
62.68;65.86;"A#:maj";"A#:(3,5)";"A#:maj";"A#:maj"
65.86;66.96;"D:7/A";"D:(3,5,b7)/A";"D:maj";"D:maj/A"
