start;end;shorthand;extended;majmin;majmin_inv
0.72;8.68;"C:maj";"C:(3,5)";"C:maj";"C:maj"
8.68;12.64;"D:hdim7/F";"D:(b3,b5,b7)/F";"D:min";"D:min/F"
12.64;16.84;"D:7/F#";"D:(3,5,b7)/F#";"D:maj";"D:maj/F#"
16.84;20.68;"C:maj/G";"C:(3,5)/G";"C:maj";"C:maj/G"
20.68;22.72;"G:sus4";"G:(4,5)";"G:maj";"G:maj"
22.72;24.52;"G:maj";"G:(3,5)";"G:maj";"G:maj"
24.52;32.08;"C:maj";"C:(3,5)";"C:maj";"C:maj"
32.08;39.68;"D:hdim7/F";"D:(b3,b5,b7)/F";"D:min";"D:min/F"
39.68;43.42;"D:7/F#";"D:(3,5,b7)/F#";"D:maj";"D:maj/F#"
43.42;45.36;"C:maj";"C:(3,5)";"C:maj";"C:maj"
45.36;47.16;"A:(3,5,b7,b9)";"A:(3,5,b7,b9)";"A:maj";"A:maj"
47.16;49.24;"D:min";"D:(b3,5)";"D:min";"D:min"
49.24;51.04;"G:(3,5,b7,b9)/G";"G:(3,5,b7,b9)/G";"G:maj";"G:maj/G"
51.04;53.02;"C:maj";"C:(3,5)";"C:maj";"C:maj"
53.02;55;"G:7";"G:(3,5,b7)";"G:maj";"G:maj"
55;59.3;"C:maj";"C:(3,5)";"C:maj";"C:maj"
59.3;62.98;"C:min/G";"C:(b3,5)/G";"C:min";"C:min/G"
62.98;64.96;"G:(4,5,b9)";"G:(4,5,b9)";"G:maj";"G:maj"
64.96;67.72;"G:7";"G:(3,5,b7)";"G:maj";"G:maj"
67.72;75.24;"C:maj";"C:(3,5)";"C:maj";"C:maj"
75.24;76.74;"F:maj";"F:(3,5)";"F:maj";"F:maj"
76.74;77.04;"D:7/F#";"D:(3,5,b7)/F#";"D:maj";"D:maj/F#"
77.04;78.76;"G:min";"G:(b3,5)";"G:min";"G:min"
78.76;79.62;"C:7/E";"C:(3,5,b7)/E";"C:maj";"C:maj/E"
79.62;82.34;"F:maj";"F:(3,5)";"F:maj";"F:maj"
82.34;83.78;"F:maj";"F:(3,5)";"F:maj";"F:maj"
83.78;84.08;"D:7/F#";"D:(3,5,b7)/F#";"D:maj";"D:maj/F#"
84.08;85.86;"G:min";"G:(b3,5)";"G:min";"G:min"
85.86;86.72;"C:7/E";"C:(3,5,b7)/E";"C:maj";"C:maj/E"
86.72;89.46;"F:maj";"F:(3,5)";"F:maj";"F:maj"
89.46;91.26;"D:(3,5,b7,b9)/C";"D:(3,5,b7,b9)/C";"D:maj";"D:maj/C"
91.26;93.1;"G:min";"G:(b3,5)";"G:min";"G:min"
93.1;95;"C:7";"C:(3,5,b7)";"C:maj";"C:maj"
95;96.86;"F:maj/C";"F:(3,5)/C";"F:maj";"F:maj/C"
96.86;98.76;"G:7/D";"G:(3,5,b7)/D";"G:maj";"G:maj/D"
98.76;100.56;"C:maj";"C:(3,5)";"C:maj";"C:maj"
100.56;107.72;"C:maj";"C:(3,5)";"C:maj";"C:maj"
107.72;115.44;"G:(3,5,b7,b9)";"G:(3,5,b7,b9)";"G:maj";"G:maj"
115.44;123.1;"C:maj";"C:(3,5)";"C:maj";"C:maj"
123.1;130.56;"D:hdim7/F";"D:(b3,b5,b7)/F";"D:min";"D:min/F"
130.56;134.22;"D:7/F#";"D:(3,5,b7)/F#";"D:maj";"D:maj/F#"
134.22;136.22;"C:min/G";"C:(b3,5)/G";"C:min";"C:min/G"
136.22;138.32;"D#:maj/G";"D#:(3,5)/G";"D#:maj";"D#:maj/G"
138.32;141.26;"G#:maj";"G#:(3,5)";"G#:maj";"G#:maj"
141.26;142.14;"F:min/G#";"F:(b3,5)/G#";"F:min";"F:min/G#"
142.14;145.04;"C:maj/G";"C:(3,5)/G";"C:maj";"C:maj/G"
145.04;145.9;"F:maj";"F:(3,5)";"F:maj";"F:maj"
145.9;146.8;"C:maj/G";"C:(3,5)/G";"C:maj";"C:maj/G"
146.8;147.86;"F:maj/A";"F:(3,5)/A";"F:maj";"F:maj/A"
147.86;150.3;"G:maj";"G:(3,5)";"G:maj";"G:maj"
150.3;154.14;"C:maj";"C:(3,5)";"C:maj";"C:maj"
154.14;156.02;"G#:maj";"G#:(3,5)";"G#:maj";"G#:maj"
156.02;158.3;"D#:7/G";"D#:(3,5,b7)";"D#:maj";"D#:maj/G"
158.3;161.36;"G#:maj";"G#:(3,5)";"G#:maj";"G#:maj"
161.36;162.26;"G#:(3,5,#6)";"G#:(3,5,#6)";"G#:maj";"G#:maj"
162.26;165.16;"C:maj/G";"C:(3,5)/G";"C:maj";"C:maj/G"
165.16;166.1;"F:maj";"F:(3,5)";"F:maj";"F:maj"
166.1;167;"C:maj/G";"C:(3,5)/G";"C:maj";"C:maj/G"
167;168.04;"F:maj/A";"F:(3,5)/A";"F:maj";"F:maj/A"
168.04;169.02;"C:maj/G";"C:(3,5)/G";"C:maj";"C:maj/G"
169.02;170.02;"C:min/G";"C:(b3,5)/G";"C:min";"C:min/G"
170.02;174.42;"G:maj";"G:(3,5)";"G:maj";"G:maj"
174.42;190.56;"C:maj";"C:(3,5)";"C:maj";"C:maj"
