start;end;shorthand;extended;majmin;majmin_inv
1.54;2.28;"B:min";"B:(b3,5)";"B:min";"B:min"
2.28;2.9;"F#:7/C#";"F#:(3,5,b7)/C#";"F#:maj";"F#:maj/C#"
2.9;3.58;"B:min/D";"B:(b3,5)/D";"B:min";"B:min/D"
3.58;4.24;"B:maj/D#";"B:(3,5)/D#";"B:maj";"B:maj/D#"
4.24;4.9;"E:min";"E:(b3,5)";"E:min";"E:min"
4.9;5.54;"C#:hdim7";"C#:(b3,b5,b7)";"C#:min";"C#:min"
5.54;6.82;"B:min";"B:(b3,5)";"B:min";"B:min"
6.82;7.5;"C:maj";"C:(3,5)";"C:maj";"C:maj"
7.5;8.16;"G:maj/B";"G:(3,5)/B";"G:maj";"G:maj/B"
8.16;9.44;"F#:7";"F#:(3,5,b7)";"F#:maj";"F#:maj"
9.44;10.14;"G:maj";"G:(3,5)";"G:maj";"G:maj"
10.14;10.86;"C:maj/E";"C:(3,5)/E";"C:maj";"C:maj/E"
10.86;11.52;"B:min/F#";"B:(b3,5)/F#";"B:min";"B:min/F#"
11.52;12.12;"F#:7";"F#:(3,5,b7)";"F#:maj";"F#:maj"
12.12;14.86;"B:min";"B:(b3,5)";"B:min";"B:min"
14.86;15.44;"B:min";"B:(b3,5)";"B:min";"B:min"
15.44;16.06;"F#:maj/A#";"F#:(3,5)/A#";"F#:maj";"F#:maj/A#"
16.06;17.32;"B:min";"B:(b3,5)";"B:min";"B:min"
17.32;17.96;"B:7/A";"B:(3,5,b7)/A";"B:maj";"B:maj/A"
17.96;18.46;"E:min/G";"E:(b3,5)/G";"E:min";"E:min/G"
18.46;19.84;"B:min/F#";"B:(b3,5)/F#";"B:min";"B:min/F#"
19.84;21.04;"C#:hdim7/E";"C#:(b3,b5,b7)/E";"C#:min";"C#:min/E"
21.04;22.32;"F#:(3,5,b7,b9)";"F#:(3,5,b7,b9)";"F#:maj";"F#:maj"
22.32;24.94;"B:min";"B:(b3,5)";"B:min";"B:min"
24.94;25.56;"B:min";"B:(b3,5)";"B:min";"B:min"
25.56;26.28;"F#:maj/A#";"F#:(3,5)/A#";"F#:maj";"F#:maj/A#"
26.28;27.38;"B:min";"B:(b3,5)";"B:min";"B:min"
27.38;28.08;"B:7/A";"B:(3,5,b7)/A";"B:maj";"B:maj/A"
28.08;28.66;"E:min/G";"E:(b3,5)/G";"E:min";"E:min/G"
28.66;29.86;"B:min/F#";"B:(b3,5)/F#";"B:min";"B:min/F#"
29.86;35.5;"C#:hdim7/E";"C#:(b3,b5,b7)/E";"C#:min";"C#:min/E"
35.5;36.1;"A:(3,5,b7,b9)/G";"A:(3,5,b7,b9)/G";"A:maj";"A:maj/G"
36.1;36.78;"D:maj/F#";"D:(3,5)/F#";"D:maj";"D:maj/F#"
36.78;37.14;"G:maj/B";"G:(3,5)/B";"G:maj";"G:maj/B"
37.14;37.52;"G:min/A#";"G:(b3,5)/A#";"G:min";"G:min/A#"
37.52;38.12;"D:maj/A";"D:(3,5)/A";"D:maj";"D:maj/A"
38.12;38.78;"A:7";"A:(3,5,b7)";"A:maj";"A:maj"
38.78;39.42;"D:maj";"D:(3,5)";"D:maj";"D:maj"
39.42;40.1;"A:aug/C#";"A:(3,#5)/C#";"A:maj";"A:maj/C#"
40.1;40.72;"D:maj";"D:(3,5)";"D:maj";"D:maj"
40.72;41.34;"A:aug/C#";"A:(3,#5)/C#";"A:maj";"A:maj/C#"
41.34;41.9;"D:maj";"D:(3,5)";"D:maj";"D:maj"
41.9;42.42;"A:aug/C#";"A:(3,#5)/C#";"A:maj";"A:maj/C#"
42.42;43.08;"D:maj";"D:(3,5)";"D:maj";"D:maj"
43.08;43.72;"A:aug/C#";"A:(3,#5)/C#";"A:maj";"A:maj/C#"
43.72;44.3;"D:maj";"D:(3,5)";"D:maj";"D:maj"
44.3;44.84;"A:aug/C#";"A:(3,#5)/C#";"A:maj";"A:maj/C#"
44.84;45.46;"D:maj";"D:(3,5)";"D:maj";"D:maj"
45.46;46.02;"F#:(3,5,b7,b9)/E";"F#:(3,5,b7,b9)/E";"F#:maj";"F#:maj/E"
46.02;46.62;"B:maj/D#";"B:(3,5)/D#";"B:maj";"B:maj/D#"
46.62;47.12;"F#:(3,5,b7,b9)/E";"F#:(3,5,b7,b9)/E";"F#:maj";"F#:maj/E"
47.12;49.02;"B:maj/D#";"B:(3,5)/D#";"B:maj";"B:maj/D#"
49.02;49.72;"B:aug/D#";"B:(3,#5)/D#";"B:maj";"B:maj/D#"
49.72;50.32;"E:maj";"E:(3,5)";"E:maj";"E:maj"
50.32;50.84;"B:aug/D#";"B:(3,#5)/D#";"B:maj";"B:maj/D#"
50.84;51.42;"E:maj";"E:(3,5)";"E:maj";"E:maj"
51.42;51.98;"B:aug/D#";"B:(3,#5)/D#";"B:maj";"B:maj/D#"
51.98;52.62;"E:maj";"E:(3,5)";"E:maj";"E:maj"
52.62;53.22;"B:aug/D#";"B:(3,#5)/D#";"B:maj";"B:maj/D#"
53.22;53.8;"E:maj";"E:(3,5)";"E:maj";"E:maj"
53.8;54.3;"B:aug/D#";"B:(3,#5)/D#";"B:maj";"B:maj/D#"
54.3;54.8;"E:maj";"E:(3,5)";"E:maj";"E:maj"
54.8;55.3;"C:dim7/F#";"C:(b3,b5,bb7)/F#";"C:min";"C:min/F#"
55.3;55.8;"C#:maj/F";"C#:(3,5)/F";"C#:maj";"C#:maj/F"
55.8;56.8;"B:min/D";"B:(b3,5)/D";"B:min";"B:min/D"
56.8;58;"C#:maj";"C#:(3,5)";"C#:maj";"C#:maj"
58;58.64;"C#:min";"C#:(b3,5)";"C#:min";"C#:min"
58.64;59.18;"F#:7";"F#:(3,5,b7)";"F#:maj";"F#:maj"
59.18;59.86;"G:maj";"G:(3,5)";"G:maj";"G:maj"
59.86;60.5;"B:min/D";"B:(b3,5)/D";"B:min";"B:min/D"
60.5;61.3;"C#:hdim7/E";"C#:(b3,b5,b7)/E";"C#:min";"C#:min/E"
61.3;61.94;"F#:maj";"F#:(3,5)";"F#:maj";"F#:maj"
61.94;62.62;"B:min";"B:(b3,5)";"B:min";"B:min"
62.62;63.24;"F#:maj/A#";"F#:(3,5)/A#";"F#:maj";"F#:maj/A#"
63.24;64.52;"B:min";"B:(b3,5)";"B:min";"B:min"
64.52;65.14;"B:7/A";"B:(3,5,b7)/A";"B:maj";"B:maj/A"
65.14;65.82;"E:min/G";"E:(b3,5)/G";"E:min";"E:min/G"
65.82;67.1;"B:min/F#";"B:(b3,5)/F#";"B:min";"B:min/F#"
67.1;68.28;"C#:hdim7/E";"C#:(b3,b5,b7)/E";"C#:min";"C#:min/E"
68.28;69.64;"F#:(3,5,b7,b9)";"F#:(3,5,b7,b9)";"F#:maj";"F#:maj"
69.64;71.5;"B:min";"B:(b3,5)";"B:min";"B:min"
71.5;72.14;"B:7/A";"B:(3,5,b7)/A";"B:maj";"B:maj/A"
72.14;72.88;"E:min/G";"E:(b3,5)/G";"E:min";"E:min/G"
72.88;73.52;"B:maj/F#";"B:(3,5)/F#";"B:maj";"B:maj/F#"
73.52;74.14;"E:min/G";"E:(b3,5)/G";"E:min";"E:min/G"
